|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2024    132       3     55    371.0560
2024    132       4      0    373.2905
2024    132       4      5    373.7434
2024    132       4     10    378.1575
2024    132       4     15    377.7252
2024    132       4     20    375.9080
2024    132       4     25    377.7728
2024    132       4     30    391.2312
2024    132       4     35    380.9558
2024    132       4     40    381.7535
2024    132       4     45    392.7515
2024    132       4     50    390.2137
2024    132       4     55    380.2444
2024    132       5      0    367.2084
2024    132       5      5    367.5763
2024    132       5     10    366.1144
2024    132       5     15    386.4152
2024    132       5     20    382.1372
2024    132       5     25    375.6294
2024    132       5     30    373.9388
2024    132       5     35    372.9947
2024    132       5     40    372.5873
2024    132       5     45    369.9925
2024    132       5     50    382.5872
2024    132       5     55    380.6859
2024    132       6      0    375.8984
2024    132       6      5    377.9962
2024    132       6     10    380.9792
2024    132       6     15    385.0376
2024    132       6     20    387.1606
2024    132       6     25    392.2752
2024    132       6     30    395.5718
2024    132       6     35    404.9470
2024    132       6     40    405.1558
2024    132       6     45    402.1851
2024    132       6     50    405.1621
2024    132       6     55    407.9594
2024    132       7      0    414.9312
2024    132       7      5    424.1548
2024    132       7     10    430.0446
2024    132       7     15    433.8415
2024    132       7     20    434.5812
2024    132       7     25    434.5285
2024    132       7     30    433.7764
2024    132       7     35    432.4327
2024    132       7     40    421.3492
2024    132       7     45    415.4254
2024    132       7     50    421.2583
2024    132       7     55    414.7975
2024    132       8      0    409.0551
2024    132       8      5    403.3983
2024    132       8     10    401.3984
2024    132       8     15    400.2987
2024    132       8     20    406.8633
2024    132       8     25    408.4637
2024    132       8     30    408.8721
2024    132       8     35    393.4547
2024    132       8     40    382.7842
2024    132       8     45    392.3575
2024    132       8     50    393.1903
2024    132       8     55    398.8881
2024    132       9      0    401.2987
2024    132       9      5    401.3308
2024    132       9     10    389.6200
2024    132       9     15    385.2573
2024    132       9     20    401.6242
2024    132       9     25    381.7552
2024    132       9     30    396.4700
2024    132       9     35    411.0233
2024    132       9     40    411.7593
2024    132       9     45    423.6104
2024    132       9     50    402.2397
2024    132       9     55    402.5272
2024    132      10      0    401.2186
2024    132      10      5    401.4288
2024    132      10     10    403.2219
2024    132      10     15    404.2974
2024    132      10     20    403.6368
2024    132      10     25    402.9405
2024    132      10     30    401.8422
2024    132      10     35    401.5067
2024    132      10     40    411.4206
2024    132      10     45    425.8586
2024    132      10     50    401.0652
2024    132      10     55    406.7130
2024    132      11      0    394.6743
2024    132      11      5    388.0935
2024    132      11     10    384.6294
2024    132      11     15    386.3792
2024    132      11     20    387.6828
2024    132      11     25    384.8758
2024    132      11     30    380.0272
2024    132      11     35    374.2185
2024    132      11     40    372.9759
2024    132      11     45    364.7018
2024    132      11     50    366.2739
2024    132      11     55    372.7733
2024    132      12      0    380.5359
2024    132      12      5    386.1000
2024    132      12     10    388.1189
2024    132      12     15    387.7780
2024    132      12     20    389.2339
2024    132      12     25    390.7769
2024    132      12     30    391.4958
2024    132      12     35    392.7293
2024    132      12     40    392.7332
2024    132      12     45    388.5139
2024    132      12     50    392.3876
2024    132      12     55    390.6099
2024    132      13      0    387.3735
2024    132      13      5    387.9998
2024    132      13     10    392.7599
2024    132      13     15    390.5269
2024    132      13     20    394.6754
2024    132      13     25    397.9614
2024    132      13     30    401.9194
2024    132      13     35    403.8389
2024    132      13     40    403.4315
2024    132      13     45    403.7987
2024    132      13     50    404.4422
2024    132      13     55    400.7855
2024    132      14      0    399.8344
2024    132      14      5    398.9983
2024    132      14     10    393.4510
2024    132      14     15    392.9654
2024    132      14     20    395.3580
2024    132      14     25    395.1514
2024    132      14     30    395.4254
2024    132      14     35    391.8552
2024    132      14     40    388.2205
2024    132      14     45    390.0023
2024    132      14     50    389.5917
2024    132      14     55    390.9075
2024    132      15      0    393.3758
2024    132      15      5    392.7421
2024    132      15     10    388.3343
2024    132      15     15    380.6821
2024    132      15     20    377.6351
2024    132      15     25    375.0981
2024    132      15     30    370.0320
2024    132      15     35    370.6855
2024    132      15     40    371.5622
2024    132      15     45    370.7375
2024    132      15     50    371.6571
2024    132      15     55    365.4447
2024    132      16      0    366.9783
2024    132      16      5    365.6342
2024    132      16     10    365.5912
2024    132      16     15    367.9764
2024    132      16     20    366.9686
2024    132      16     25    368.4938
2024    132      16     30    363.2862
2024    132      16     35    358.2788
2024    132      16     40    356.3920
2024    132      16     45    352.0857
2024    132      16     50    347.7029
2024    132      16     55    346.5282
2024    132      17      0    343.2216
2024    132      17      5    342.4709
2024    132      17     10    345.6289
2024    132      17     15    349.6669
2024    132      17     20    345.5580
2024    132      17     25    347.1150
2024    132      17     30    343.2999
2024    132      17     35    340.6420
2024    132      17     40    337.7856
2024    132      17     45    334.2424
2024    132      17     50    330.6842
2024    132      17     55    327.4824
2024    132      18      0    323.8645
2024    132      18      5    322.9628
2024    132      18     10    321.9254
2024    132      18     15    321.5157
2024    132      18     20    329.1631
2024    132      18     25    333.2741
2024    132      18     30    342.4800
2024    132      18     35    344.2613
2024    132      18     40    337.6973
2024    132      18     45    347.2404
2024    132      18     50    333.6122
2024    132      18     55    327.4709
2024    132      19      0    327.7179
2024    132      19      5    330.4657
2024    132      19     10    331.9185
2024    132      19     15    340.1128
2024    132      19     20    337.7636
2024    132      19     25    340.2580
2024    132      19     30    343.3588
2024    132      19     35    340.5892
2024    132      19     40    335.2016
2024    132      19     45    331.8003
2024    132      19     50    326.1468
2024    132      19     55    314.1415
2024    132      20      0    315.5640
2024    132      20      5    318.9814
2024    132      20     10    320.4536
2024    132      20     15    319.1759
2024    132      20     20    317.6330
2024    132      20     25    312.3631
2024    132      20     30    316.3339
2024    132      20     35    324.0413
2024    132      20     40    319.9013
2024    132      20     45    317.8307
2024    132      20     50    324.7887
2024    132      20     55    328.0351
2024    132      21      0    322.0000
2024    132      21      5    318.7907
2024    132      21     10    322.1959
2024    132      21     15    317.0812
2024    132      21     20    307.0547
2024    132      21     25    308.3444
2024    132      21     30    307.6570
2024    132      21     35    302.8696
2024    132      21     40    304.4788
2024    132      21     45    308.1181
2024    132      21     50    303.8324
2024    132      21     55    302.3910
2024    132      22      0    303.7762
2024    132      22      5    298.8940
2024    132      22     10    295.9360
2024    132      22     15    297.7763
2024    132      22     20    299.4193
2024    132      22     25    292.7250
2024    132      22     30    291.9640
2024    132      22     35    292.1716
2024    132      22     40    269.5384
2024    132      22     45    267.7831
2024    132      22     50    273.9348
2024    132      22     55    272.7909
2024    132      23      0    274.7923
2024    132      23      5    271.8797
2024    132      23     10    268.8019
2024    132      23     15    269.5514
2024    132      23     20    274.3593
2024    132      23     25    277.5527
2024    132      23     30    272.7623
2024    132      23     35    271.2050
2024    132      23     40    270.8994
2024    132      23     45    270.7336
2024    132      23     50    270.7987
2024    132      23     55    269.9953
2024    133       0      0    268.5690
2024    133       0      5    268.4719
2024    133       0     10    268.0586
2024    133       0     15    268.1096
2024    133       0     20    266.7813
2024    133       0     25    266.6686
2024    133       0     30    265.8909
2024    133       0     35    267.2433
2024    133       0     40    266.7764
2024    133       0     45    265.8904
2024    133       0     50    268.2237
2024    133       0     55    269.3325
2024    133       1      0    268.4987
2024    133       1      5    271.8118
2024    133       1     10    274.7211
2024    133       1     15    279.9138
2024    133       1     20    287.4013
2024    133       1     25    290.0859
2024    133       1     30    289.0541
2024    133       1     35    283.9069
2024    133       1     40    283.3814
2024    133       1     45    283.2154
2024    133       1     50    279.9912
2024    133       1     55    278.9633
2024    133       2      0    279.9441
2024    133       2      5    285.7401
2024    133       2     10    288.7842
2024    133       2     15    279.8464
2024    133       2     20    283.1819
2024    133       2     25    278.5002
2024    133       2     30    276.2448
2024    133       2     35    277.3929
2024    133       2     40    284.2834
2024    133       2     45    291.2493
2024    133       2     50    295.9455
2024    133       2     55    295.3129
2024    133       3      0    284.8793
2024    133       3      5    283.3517
2024    133       3     10    281.7207
2024    133       3     15    279.8552
2024    133       3     20    277.9555
2024    133       3     25    273.9625
2024    133       3     30    273.2456
2024    133       3     35    272.9230
2024    133       3     40    282.7117
2024    133       3     45    290.5497
2024    133       3     50    285.2869
2024    133       3     55    283.4140
2024    133       4      0    284.3864
2024    133       4      5    287.5459
2024    133       4     10    290.1832
2024    133       4     15    287.3318
2024    133       4     20    273.8986
2024    133       4     25    269.3957
2024    133       4     30    269.2361
2024    133       4     35    270.1883
2024    133       4     40    275.5160
2024    133       4     45    275.0005
2024    133       4     50    274.6447
2024    133       4     55    269.8809
2024    133       5      0    265.9197
2024    133       5      5    265.2469
2024    133       5     10    263.7188
2024    133       5     15    266.5178
