goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2023-03-25 21:50:00 -> (0.996019184589386, 0.2550191879272461, 0.2340191900730133, 0.20101919770240784, 0.20001919567584991, 0.19801919162273407, -100000.0, 348.62530517578125, -100000.0, 0.20001919567584991, 0.19201919436454773)
2023-03-25 21:55:00 -> (1.2380214929580688, 0.24602152407169342, 0.2370215356349945, 0.21702152490615845, 0.21602152287960052, 0.2150215357542038, -100000.0, 336.97003173828125, -100000.0, 0.21602152287960052, 0.21202152967453003)
2023-03-25 22:00:00 -> (1.4586896896362305, 0.25168970227241516, 0.24368971586227417, 0.23468971252441406, 0.23068970441818237, 0.22868971526622772, -100000.0, 369.8919982910156, -100000.0, 0.22968971729278564, 0.22668971121311188)
2023-03-25 22:05:00 -> (1.3213516473770142, 0.22235170006752014, 0.21435169875621796, 0.19635170698165894, 0.19635170698165894, 0.1903516948223114, -100000.0, 346.9592590332031, -100000.0, 0.1943517029285431, 0.18535169959068298)
2023-03-25 22:10:00 -> (1.4430210590362549, 0.2370210438966751, 0.228021040558815, 0.2190210372209549, 0.21802103519439697, 0.21702103316783905, -100000.0, 266.25604248046875, -100000.0, 0.21802103519439697, 0.21202103793621063)
2023-03-25 22:15:00 -> (1.8786876201629639, 0.24268761277198792, 0.2336876094341278, 0.22768761217594147, 0.22368761897087097, 0.2206876128911972, -100000.0, 350.52691650390625, -100000.0, 0.22368761897087097, 0.21468761563301086)
2023-03-25 22:20:00 -> (2.1950201988220215, 0.27402010560035706, 0.254020094871521, 0.22302009165287018, 0.22302009165287018, 0.22102008759975433, -100000.0, 237.25790405273438, -100000.0, 0.22202008962631226, 0.21602009236812592)
2023-03-25 22:25:00 -> (1.8163529634475708, 0.25435295701026917, 0.2433529645204544, 0.22235296666622162, 0.22235296666622162, 0.22035297751426697, -100000.0, 368.1501770019531, -100000.0, 0.2213529646396637, 0.2173529714345932)
2023-03-25 22:30:00 -> (1.9806867837905884, 0.3126868009567261, 0.2916868031024933, 0.25868678092956543, 0.2576867938041687, 0.25468680262565613, -100000.0, 187.95106506347656, -100000.0, 0.2576867938041687, 0.22668679058551788)
2023-03-25 22:35:00 -> (1.8516838550567627, 0.2566838562488556, 0.2356838583946228, 0.20268386602401733, 0.19868385791778564, 0.19768387079238892, -100000.0, 362.0108947753906, -100000.0, 0.19768387079238892, 0.19468386471271515)
2023-03-25 22:40:00 -> (1.6250181198120117, 0.2800181210041046, 0.2710181176662445, 0.23301813006401062, 0.2230181246995926, 0.2110181301832199, -100000.0, 412.663330078125, -100000.0, 0.21801812946796417, 0.20401813089847565)
2023-03-25 22:45:00 -> (1.399351716041565, 0.2683517038822174, 0.24735169112682343, 0.21435169875621796, 0.21035169064998627, 0.20835170149803162, -100000.0, 188.46336364746094, -100000.0, 0.20935168862342834, 0.20535169541835785)
2023-03-25 22:50:00 -> (1.5770188570022583, 0.33901888132095337, 0.29901888966560364, 0.2240188717842102, 0.2240188717842102, 0.22301888465881348, -100000.0, 185.97073364257812, -100000.0, 0.2240188717842102, 0.21201887726783752)
2023-03-25 22:55:00 -> (1.9610188007354736, 0.25901883840560913, 0.250018835067749, 0.2410188466310501, 0.2400188446044922, 0.23901884257793427, -100000.0, 134.46466064453125, -100000.0, 0.2400188446044922, 0.22401884198188782)
