2015-03-17 01:05:00;136.818; 54.985;221.567;314.455; 72.517;147.107;1274.800;115.340;146.035;333.066;422.993;410.808;394.600;209.600;100.977; 49.693;229.580; 87.468;159.700;159.585;115.151;203.653;208.218; 98.787;160.292;109.908; 95.173;201.974;176.150;252.484;202.018;201.730;114.064;226.834;  0.794;132.984;275.196;  4.387; 15.623;108.625
2015-03-17 01:10:00;138.952; 54.895;218.433;318.249; 69.763;147.573;1275.520;115.006;147.404;334.364;421.540;408.070;393.600;211.400;101.873; 48.600;228.282; 87.104;159.954;158.754;115.553;205.040;208.015;100.028;160.124;108.224; 96.613;201.122;178.592;254.850;200.608;198.998;115.582;226.952;  0.871;133.436;271.648;  4.285; 16.027;107.954
2015-03-17 01:15:00;138.200; 54.566;222.967;316.765; 68.883;147.143;1276.160;116.387;147.033;330.775;425.097;410.190;391.600;209.600;100.243; 48.883;232.120; 86.230;157.393;159.140;116.739;206.347;208.639; 99.328;162.033;108.896; 95.947;200.072;179.224;250.658;199.358;196.300;114.560;225.640;  0.922;133.562;271.978;  4.294; 15.651;108.177
2015-03-17 01:20:00;138.994; 53.467;220.167;315.737; 70.243;145.657;1293.780;114.437;147.099;332.193;424.280;410.920;393.600;211.200;101.323; 51.125;229.554; 86.416;162.663;158.382;115.693;203.867;208.394; 99.250;160.956;110.248; 95.120;200.496;181.466;250.618;198.704;201.266;114.802;225.686;  0.909;134.058;273.552;  4.269; 15.528;106.702
2015-03-17 01:25:00;137.570; 55.857;221.433;319.464; 70.217;146.753;1274.700;113.307;145.745;330.495;424.263;409.608;397.200;211.400;101.347; 46.793;231.678; 88.718;156.157;158.980;116.894;205.413;209.868; 97.901;158.589;110.492; 94.880;200.472;180.610;249.782;199.616;200.056;114.094;228.918;  0.996;134.004;272.934;  4.260; 15.505;107.376
2015-03-17 01:30:00;138.064; 53.609;219.067;317.309; 71.220;148.020;1273.380;113.414;148.494;328.451;421.230;406.836;393.400;207.200;102.490; 49.565;229.998; 86.938;160.050;160.083;115.242;204.053;211.035; 98.175;160.006;111.326; 94.960;201.095;179.694;249.784;200.888;198.446;113.400;224.558;  1.022;133.626;273.472;  4.238; 15.716;107.534
2015-03-17 01:35:00;139.366; 55.421;221.233;315.748; 70.190;147.266;1283.840;115.613;147.396;333.147;425.340;407.716;393.500;211.000;101.543; 47.673;231.948; 86.984;160.820;161.673;115.702;203.947;209.511;100.804;159.514;110.100; 95.307;201.494;179.296;254.278;199.514;199.598;115.140;227.021;  0.896;133.166;272.076;  4.228; 15.721;106.773
2015-03-17 01:40:00;138.786; 54.687;221.133;319.032; 70.020;148.393;1279.440;114.896;146.138;332.533;422.130;410.558;390.200;210.200;102.440; 49.895;232.196; 86.396;159.987;159.178;115.480;203.253;206.613;100.313;161.649;109.740; 94.667;201.392;179.476;253.368;201.615;200.290;115.224;229.432;  0.870;132.980;273.802;  4.022; 16.051;107.717
2015-03-17 01:45:00;139.346; 54.743;219.133;315.456; 68.430;145.943;1274.740;115.615;144.149;335.340;421.287;408.882;393.600;210.800;102.793; 50.133;230.640; 85.962;162.177;157.474;115.669;203.920;209.012;100.892;158.882;112.736; 96.107;200.712;176.906;255.564;200.318;202.456;113.564;226.261;  0.851;132.812;273.266;  4.205; 15.585;107.875
2015-03-17 01:50:00;139.058; 55.696;219.833;315.623; 70.523;147.860;1285.500;115.191;146.179;335.029;424.967;411.052;392.000;210.400;104.953; 47.880;229.678; 88.450;156.800;158.184;115.265;204.293;208.969; 97.938;161.320;112.010; 96.373;201.856;179.462;252.596;198.926;201.996;112.886;224.291;  0.896;133.606;275.182;  4.010; 16.094;108.898
2015-03-17 01:55:00;136.016; 53.100;221.533;319.185; 68.813;147.510;1275.520;114.713;147.305;335.023;421.643;408.066;393.200;209.000;102.650; 47.383;231.608; 87.520;162.420;160.270;116.910;205.307;206.941;102.159;159.772;110.100; 94.747;199.730;179.166;253.684;200.100;200.672;114.538;227.984;  0.912;134.058;270.922;  4.112; 15.785;107.820
2015-03-17 02:00:00;138.438; 55.485;222.800;318.097; 70.683;145.217;1285.400;115.989;146.048;334.029;424.603;410.116;394.800;209.000;101.410; 47.913;231.772; 87.370;163.873;161.026;115.935;205.493;207.930; 99.594;160.246;110.936; 96.267;202.706;178.978;252.594;200.558;200.458;114.514;227.093;  0.941;133.850;275.102;  4.234; 15.366;106.723
2015-03-17 02:05:00;137.898; 55.083;217.433;317.484; 70.130;147.890;1270.100;113.988;146.192;334.433;423.977;411.316;393.600;207.800;101.573; 45.825;232.482; 88.052;162.377;157.709;116.175;205.333;207.233; 98.762;160.718;111.342; 94.133;200.974;177.840;253.906;200.882;202.350;114.296;226.867;  0.896;132.630;273.160;  4.420; 15.883;106.548
2015-03-17 02:10:00;136.112; 55.197;222.100;317.211; 69.073;145.726;1269.160;115.745;147.047;335.183;425.280;407.465;393.200;213.000;100.087; 47.210;230.114; 87.160;162.147;159.533;116.301;205.600;209.511; 97.538;162.834;109.348; 95.573;200.476;179.768;248.568;200.720;200.582;113.942;225.486;  0.800;132.028;276.602;  4.239; 15.696;107.619
2015-03-17 02:15:00;137.948; 54.600;219.833;316.171; 69.983;146.373;1277.120;113.123;146.371;334.952;424.597;407.952;393.200;211.800;101.987; 47.957;232.604; 87.264;157.657;161.268;114.087;206.346;208.295; 98.721;161.715;108.992; 95.333;201.455;178.484;254.778;199.440;201.166;114.332;228.228;  0.841;132.408;272.534;  4.218; 15.683;106.839
2015-03-17 02:20:00;140.488; 54.619;223.000;319.224; 67.733;145.563;1278.120;116.440;145.185;334.696;421.013;410.350;393.800;207.800;102.873; 48.100;231.662; 86.704;160.910;159.797;115.870;205.387;206.714;100.078;161.355;110.400; 95.973;203.166;178.362;251.104;200.368;197.202;114.818;227.660;  0.845;133.146;274.500;  4.083; 15.274;107.242
2015-03-17 02:25:00;135.728; 54.856;216.666;317.546; 70.330;146.190;1278.420;113.698;145.383;332.870;421.056;408.486;394.600;211.000;103.007; 48.043;231.862; 86.218;162.070;160.737;116.208;205.387;206.079; 98.986;160.175;111.882; 94.933;200.446;178.176;252.162;200.586;201.952;113.466;226.389;  0.951;132.860;274.942;  4.299; 15.401;106.217
2015-03-17 02:30:00;138.158; 55.095;220.367;314.952; 71.937;148.673;1276.820;113.498;147.223;334.849;422.293;409.588;393.400;210.000;102.097; 47.875;231.040; 87.894;157.890;159.928;115.533;203.760;207.703; 99.368;160.351;112.064; 95.760;202.228;177.312;253.240;201.586;197.814;115.352;222.487;  0.903;133.148;276.116;  4.180; 15.323;107.355
2015-03-17 02:35:00;138.046; 54.760;221.300;317.843; 70.643;148.323;1267.380;113.667;146.690;334.993;423.323;406.992;393.250;210.200;100.667; 47.897;230.274; 86.984;158.837;159.194;115.675;204.133;208.523;100.838;160.501;112.726; 93.227;201.624;179.792;251.646;200.198;200.272;113.944;223.793;  0.922;132.608;275.108;  4.269; 15.773;107.443
2015-03-17 02:40:00;137.184; 54.709;222.000;317.463; 70.827;147.133;1278.840;113.266;144.936;336.834;424.813;409.724;394.800;210.400;103.340; 48.720;232.318; 87.266;155.200;157.800;114.756;202.800;208.827; 98.542;164.568;109.314; 94.720;202.662;177.173;254.594;198.604;200.868;114.538;225.762;  0.851;133.992;273.410;  4.167; 15.885;106.949
