|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2024     84      16     20    368.8109
2024     84      16     25    365.1316
2024     84      16     30    362.6874
2024     84      16     35    346.7824
2024     84      16     40    333.8658
2024     84      16     45    331.6723
2024     84      16     50    328.4787
2024     84      16     55    328.8683
2024     84      17      0    322.0448
2024     84      17      5    314.3567
2024     84      17     10    316.3449
2024     84      17     15    314.9605
2024     84      17     20    308.2622
2024     84      17     25    310.3002
2024     84      17     30    305.8263
2024     84      17     35    303.5951
2024     84      17     40    305.6282
2024     84      17     45    305.4437
2024     84      17     50    306.7492
2024     84      17     55    310.3438
2024     84      18      0    311.9594
2024     84      18      5    312.9460
2024     84      18     10    311.8943
2024     84      18     15    309.2939
2024     84      18     20    311.0306
2024     84      18     25    310.3613
2024     84      18     30    312.6563
2024     84      18     35    313.5991
2024     84      18     40    314.2077
2024     84      18     45    313.9075
2024     84      18     50    317.0583
2024     84      18     55    309.9580
2024     84      19      0    306.5871
2024     84      19      5    292.0349
2024     84      19     10    290.2425
2024     84      19     15    289.2837
2024     84      19     20    287.2601
2024     84      19     25    282.8538
2024     84      19     30    280.6172
2024     84      19     35    282.1581
2024     84      19     40    281.0734
2024     84      19     45    283.2230
2024     84      19     50    283.6481
2024     84      19     55    279.2694
2024     84      20      0    298.4775
2024     84      20      5    280.5227
2024     84      20     10    275.7046
2024     84      20     15    275.7922
2024     84      20     20    274.9071
2024     84      20     25    274.6759
2024     84      20     30    275.8912
2024     84      20     35    278.6290
2024     84      20     40    273.5708
2024     84      20     45    277.4918
2024     84      20     50    275.7254
2024     84      20     55    276.2370
2024     84      21      0    278.2185
2024     84      21      5    279.5416
2024     84      21     10    276.6190
2024     84      21     15    268.5769
2024     84      21     20    268.3906
2024     84      21     25    270.6818
2024     84      21     30    274.0418
2024     84      21     35    266.2092
2024     84      21     40    262.1402
2024     84      21     45    261.0386
2024     84      21     50    260.1178
2024     84      21     55    260.1248
2024     84      22      0    261.3813
2024     84      22      5    260.0886
2024     84      22     10    259.8337
2024     84      22     15    259.0501
2024     84      22     20    260.0446
2024     84      22     25    258.8691
2024     84      22     30    256.8568
2024     84      22     35    255.0113
2024     84      22     40    251.4741
2024     84      22     45    251.3700
2024     84      22     50    251.8611
2024     84      22     55    252.6353
2024     84      23      0    252.3637
2024     84      23      5    253.1028
2024     84      23     10    254.1835
2024     84      23     15    252.2605
2024     84      23     20    253.5556
2024     84      23     25    253.5947
2024     84      23     30    254.1626
2024     84      23     35    249.3380
2024     84      23     40    249.0215
2024     84      23     45    250.3409
2024     84      23     50    249.9018
2024     84      23     55    246.5298
2024     85       0      0    247.1136
2024     85       0      5    246.6313
2024     85       0     10    246.4495
2024     85       0     15    247.7174
2024     85       0     20    246.2637
2024     85       0     25    245.7584
2024     85       0     30    246.3334
2024     85       0     35    244.7974
2024     85       0     40    243.8884
2024     85       0     45    242.9599
2024     85       0     50    241.0784
2024     85       0     55    241.2184
2024     85       1      0    242.1793
2024     85       1      5    243.1863
2024     85       1     10    241.0489
2024     85       1     15    238.4217
2024     85       1     20    239.6176
2024     85       1     25    240.6356
2024     85       1     30    239.3317
2024     85       1     35    243.4427
2024     85       1     40    244.5477
2024     85       1     45    246.5507
2024     85       1     50    245.0485
2024     85       1     55    250.3375
2024     85       2      0    250.9336
2024     85       2      5    253.9574
2024     85       2     10    253.6103
2024     85       2     15    251.3692
2024     85       2     20    254.6661
2024     85       2     25    251.5755
2024     85       2     30    248.9673
2024     85       2     35    247.3346
2024     85       2     40    255.3500
2024     85       2     45    258.5336
2024     85       2     50    262.8585
2024     85       2     55    263.2481
2024     85       3      0    262.8123
2024     85       3      5    270.3716
2024     85       3     10    277.0294
2024     85       3     15    277.5275
2024     85       3     20    271.7409
2024     85       3     25    264.2794
2024     85       3     30    261.9218
2024     85       3     35    263.8936
2024     85       3     40    269.8438
2024     85       3     45    264.2114
2024     85       3     50    268.0993
2024     85       3     55    273.3997
2024     85       4      0    271.4853
2024     85       4      5    274.9657
2024     85       4     10    276.4006
2024     85       4     15    280.4720
2024     85       4     20    270.7418
2024     85       4     25    260.9398
2024     85       4     30    257.3257
2024     85       4     35    255.8041
2024     85       4     40    254.3174
2024     85       4     45    255.5334
2024     85       4     50    254.7135
2024     85       4     55    254.2184
2024     85       5      0    264.9735
2024     85       5      5    288.5832
2024     85       5     10    278.9302
2024     85       5     15    276.3688
2024     85       5     20    285.5716
2024     85       5     25    288.0149
2024     85       5     30    277.1133
2024     85       5     35    275.7153
2024     85       5     40    280.2023
2024     85       5     45    288.0807
2024     85       5     50    285.7882
2024     85       5     55    284.1429
2024     85       6      0    284.2000
2024     85       6      5    283.2404
2024     85       6     10    280.7487
2024     85       6     15    269.1735
2024     85       6     20    264.4288
2024     85       6     25    263.1798
2024     85       6     30    258.6944
2024     85       6     35    259.0009
2024     85       6     40    258.0632
2024     85       6     45    256.9257
2024     85       6     50    260.3637
2024     85       6     55    258.3488
2024     85       7      0    252.4311
2024     85       7      5    255.6978
2024     85       7     10    254.2567
2024     85       7     15    253.3296
2024     85       7     20    253.5242
2024     85       7     25    254.7770
2024     85       7     30    257.4936
2024     85       7     35    258.2459
2024     85       7     40    257.5463
2024     85       7     45    259.4940
2024     85       7     50    260.6881
2024     85       7     55    260.9699
2024     85       8      0    259.2601
2024     85       8      5    259.1411
2024     85       8     10    258.1350
2024     85       8     15    254.5359
2024     85       8     20    257.3287
2024     85       8     25    258.9896
2024     85       8     30    254.4674
2024     85       8     35    257.8257
2024     85       8     40    261.3379
2024     85       8     45    263.5834
2024     85       8     50    265.1993
2024     85       8     55    265.0518
2024     85       9      0    266.5221
2024     85       9      5    262.3640
2024     85       9     10    262.0914
2024     85       9     15    263.3101
2024     85       9     20    264.4994
2024     85       9     25    266.9358
2024     85       9     30    266.4575
2024     85       9     35    265.8456
2024     85       9     40    268.0520
2024     85       9     45    266.1019
2024     85       9     50    265.1088
2024     85       9     55    263.0775
2024     85      10      0    265.7285
2024     85      10      5    271.3356
2024     85      10     10    268.0889
2024     85      10     15    275.4530
2024     85      10     20    277.8892
2024     85      10     25    285.0879
2024     85      10     30    292.7914
2024     85      10     35    289.5061
2024     85      10     40    280.9732
2024     85      10     45    278.7549
2024     85      10     50    278.0772
2024     85      10     55    277.3618
2024     85      11      0    279.4307
2024     85      11      5    277.6317
2024     85      11     10    274.0731
2024     85      11     15    272.9355
2024     85      11     20    276.2035
2024     85      11     25    276.7229
2024     85      11     30    277.8252
2024     85      11     35    278.2124
2024     85      11     40    277.4370
2024     85      11     45    278.9948
2024     85      11     50    285.9866
2024     85      11     55    287.5155
2024     85      12      0    285.1710
2024     85      12      5    285.6065
2024     85      12     10    286.3039
2024     85      12     15    287.6500
2024     85      12     20    289.9382
2024     85      12     25    282.9210
2024     85      12     30    273.0750
2024     85      12     35    272.8087
2024     85      12     40    277.2970
2024     85      12     45    279.1172
2024     85      12     50    279.8436
2024     85      12     55    273.5893
2024     85      13      0    275.1132
2024     85      13      5    275.5114
2024     85      13     10    277.3348
2024     85      13     15    276.6118
2024     85      13     20    277.8043
2024     85      13     25    278.1185
2024     85      13     30    276.9854
2024     85      13     35    276.9886
2024     85      13     40    275.4144
2024     85      13     45    275.9807
2024     85      13     50    276.1476
2024     85      13     55    275.4021
2024     85      14      0    276.4553
2024     85      14      5    276.6910
2024     85      14     10    279.9965
2024     85      14     15    280.8948
2024     85      14     20    280.4371
2024     85      14     25    281.7783
2024     85      14     30    279.8903
2024     85      14     35    279.7640
2024     85      14     40    276.5037
2024     85      14     45    273.2536
2024     85      14     50    271.2088
2024     85      14     55    271.1488
2024     85      15      0    274.4441
2024     85      15      5    276.7560
2024     85      15     10    277.2816
2024     85      15     15    276.5378
2024     85      15     20    275.5278
2024     85      15     25    272.9807
2024     85      15     30    272.8732
2024     85      15     35    272.5998
2024     85      15     40    273.0035
2024     85      15     45    273.7040
2024     85      15     50    274.7301
2024     85      15     55    272.2695
2024     85      16      0    271.3061
2024     85      16      5    273.7431
2024     85      16     10    274.0008
2024     85      16     15    273.6142
2024     85      16     20    276.0732
2024     85      16     25    275.7574
2024     85      16     30    277.7059
2024     85      16     35    277.0542
2024     85      16     40    275.6303
2024     85      16     45    275.0486
2024     85      16     50    273.7936
2024     85      16     55    273.3917
2024     85      17      0    270.9363
2024     85      17      5    266.1625
2024     85      17     10    265.8257
2024     85      17     15    265.0226
2024     85      17     20    262.9173
2024     85      17     25    264.2479
2024     85      17     30    262.9948
2024     85      17     35    264.0738
2024     85      17     40    262.4484
2024     85      17     45    260.6737
2024     85      17     50    260.8678
2024     85      17     55    261.4289
2024     85      18      0    263.3927
2024     85      18      5    263.4471
2024     85      18     10    262.8074
2024     85      18     15    262.0883
2024     85      18     20    262.9145
2024     85      18     25    262.0801
2024     85      18     30    265.2784
2024     85      18     35    264.8995
2024     85      18     40    265.5111
2024     85      18     45    266.0402
2024     85      18     50    265.4679
2024     85      18     55    264.5177
2024     85      19      0    261.9332
2024     85      19      5    260.8937
2024     85      19     10    259.4831
2024     85      19     15    257.7051
2024     85      19     20    256.6359
2024     85      19     25    256.2206
2024     85      19     30    256.8836
2024     85      19     35    255.5663
2024     85      19     40    254.3914
2024     85      19     45    253.4499
2024     85      19     50    252.9896
2024     85      19     55    251.8941
2024     85      20      0    250.9822
2024     85      20      5    250.1861
2024     85      20     10    248.7921
2024     85      20     15    249.1121
2024     85      20     20    248.6472
2024     85      20     25    249.1233
2024     85      20     30    248.0105
2024     85      20     35    246.9330
2024     85      20     40    246.0628
2024     85      20     45    245.7060
2024     85      20     50    244.5307
2024     85      20     55    243.8716
2024     85      21      0    243.3150
2024     85      21      5    242.4516
2024     85      21     10    241.4007
2024     85      21     15    240.7416
2024     85      21     20    239.9646
2024     85      21     25    239.9527
2024     85      21     30    238.9556
2024     85      21     35    238.4932
2024     85      21     40    238.7194
2024     85      21     45    237.8041
2024     85      21     50    236.8465
2024     85      21     55    236.9191
2024     85      22      0    236.7735
2024     85      22      5    236.4055
2024     85      22     10    235.5658
2024     85      22     15    235.0193
2024     85      22     20    235.1887
2024     85      22     25    234.8998
2024     85      22     30    235.8712
2024     85      22     35    235.2314
2024     85      22     40    234.4778
2024     85      22     45    234.8996
2024     85      22     50    233.6289
2024     85      22     55    233.7077
2024     85      23      0    233.5494
2024     85      23      5    233.1317
2024     85      23     10    233.6590
2024     85      23     15    233.6170
2024     85      23     20    233.5887
2024     85      23     25    232.8848
2024     85      23     30    233.0108
2024     85      23     35    232.1291
2024     85      23     40    231.3443
2024     85      23     45    230.5989
2024     85      23     50    230.3497
2024     85      23     55    229.9699
2024     86       0      0    229.3029
2024     86       0      5    229.6550
2024     86       0     10    228.5550
2024     86       0     15    227.8138
2024     86       0     20    227.2235
2024     86       0     25    226.8762
2024     86       0     30    226.5838
2024     86       0     35    226.7616
2024     86       0     40    226.5141
2024     86       0     45    226.5285
2024     86       0     50    226.5230
2024     86       0     55    226.6638
2024     86       1      0    227.4776
2024     86       1      5    227.1277
2024     86       1     10    227.6902
2024     86       1     15    228.7958
2024     86       1     20    228.8993
2024     86       1     25    229.2732
2024     86       1     30    229.2878
2024     86       1     35    229.5660
2024     86       1     40    230.0709
2024     86       1     45    230.0456
2024     86       1     50    230.1336
2024     86       1     55    230.8611
2024     86       2      0    231.4677
2024     86       2      5    231.1393
2024     86       2     10    230.2651
2024     86       2     15    230.5821
2024     86       2     20    230.7335
2024     86       2     25    230.9437
2024     86       2     30    230.6996
2024     86       2     35    230.6599
2024     86       2     40    230.6838
2024     86       2     45    231.2617
2024     86       2     50    231.8547
2024     86       2     55    230.2365
2024     86       3      0    230.1581
2024     86       3      5    230.4726
2024     86       3     10    229.5037
2024     86       3     15    229.8852
2024     86       3     20    229.2529
2024     86       3     25    228.5187
2024     86       3     30    228.4539
2024     86       3     35    228.2069
2024     86       3     40    228.2077
2024     86       3     45    228.4356
2024     86       3     50    229.1781
2024     86       3     55    230.4306
2024     86       4      0    230.1819
2024     86       4      5    230.2228
2024     86       4     10    229.8926
2024     86       4     15    229.8941
2024     86       4     20    229.9851
2024     86       4     25    230.4676
2024     86       4     30    229.6690
2024     86       4     35    226.3658
2024     86       4     40    225.7894
2024     86       4     45    225.3626
2024     86       4     50    224.7558
2024     86       4     55    224.2387
2024     86       5      0    226.2344
2024     86       5      5    225.1804
2024     86       5     10    227.5324
2024     86       5     15    227.5098
2024     86       5     20    228.2865
2024     86       5     25    228.1588
2024     86       5     30    228.1170
2024     86       5     35    227.7621
2024     86       5     40    226.7635
2024     86       5     45    226.3050
2024     86       5     50    226.6870
2024     86       5     55    226.9893
2024     86       6      0    227.2243
2024     86       6      5    227.4860
2024     86       6     10    227.0950
2024     86       6     15    227.6270
2024     86       6     20    227.6148
2024     86       6     25    227.8048
2024     86       6     30    228.1711
2024     86       6     35    228.3429
2024     86       6     40    229.0345
2024     86       6     45    229.0805
2024     86       6     50    229.8377
2024     86       6     55    230.2180
2024     86       7      0    230.3873
2024     86       7      5    230.9518
2024     86       7     10    231.7362
2024     86       7     15    231.8101
2024     86       7     20    232.2380
2024     86       7     25    232.1890
2024     86       7     30    232.0235
2024     86       7     35    233.2286
2024     86       7     40    233.2245
2024     86       7     45    233.6506
2024     86       7     50    233.5243
2024     86       7     55    233.6926
2024     86       8      0    233.7694
2024     86       8      5    233.7872
2024     86       8     10    234.4553
2024     86       8     15    234.3219
2024     86       8     20    235.2478
2024     86       8     25    235.0162
2024     86       8     30    234.5287
2024     86       8     35    235.1090
2024     86       8     40    235.5546
2024     86       8     45    236.0260
2024     86       8     50    236.7266
2024     86       8     55    236.4464
2024     86       9      0    236.4016
2024     86       9      5    236.7701
2024     86       9     10    237.3553
2024     86       9     15    238.9694
2024     86       9     20    239.6206
2024     86       9     25    239.4065
2024     86       9     30    240.8785
2024     86       9     35    241.1314
2024     86       9     40    241.3005
2024     86       9     45    241.5293
2024     86       9     50    241.9832
2024     86       9     55    242.5962
2024     86      10      0    243.1736
2024     86      10      5    241.9357
2024     86      10     10    242.7379
2024     86      10     15    244.7657
2024     86      10     20    249.2197
2024     86      10     25    251.9407
2024     86      10     30    255.0758
2024     86      10     35    256.1357
2024     86      10     40    256.6658
2024     86      10     45    256.6520
2024     86      10     50    255.8475
2024     86      10     55    255.2127
2024     86      11      0    256.8221
2024     86      11      5    257.2723
2024     86      11     10    258.0101
2024     86      11     15    258.6996
2024     86      11     20    259.2444
2024     86      11     25    258.4140
2024     86      11     30    258.6159
2024     86      11     35    258.2504
2024     86      11     40    258.4349
2024     86      11     45    259.9897
2024     86      11     50    260.9686
2024     86      11     55    261.3275
2024     86      12      0    261.5211
2024     86      12      5    262.2846
2024     86      12     10    263.1410
2024     86      12     15    263.8746
2024     86      12     20    264.1254
2024     86      12     25    263.9274
2024     86      12     30    263.2358
2024     86      12     35    262.7573
2024     86      12     40    263.4821
2024     86      12     45    263.6576
2024     86      12     50    264.7406
2024     86      12     55    263.7767
2024     86      13      0    264.0149
2024     86      13      5    264.6808
2024     86      13     10    264.9225
2024     86      13     15    264.3352
2024     86      13     20    263.6909
2024     86      13     25    263.1473
2024     86      13     30    264.4130
2024     86      13     35    263.5200
2024     86      13     40    263.6257
2024     86      13     45    263.8743
2024     86      13     50    264.1205
2024     86      13     55    264.3889
2024     86      14      0    265.4603
2024     86      14      5    265.4578
2024     86      14     10    266.7777
2024     86      14     15    267.4740
2024     86      14     20    268.3082
2024     86      14     25    268.2176
2024     86      14     30    269.3825
2024     86      14     35    269.2088
2024     86      14     40    268.6943
2024     86      14     45    268.5182
2024     86      14     50    268.2860
2024     86      14     55    267.6291
2024     86      15      0    267.9895
2024     86      15      5    267.5981
2024     86      15     10    267.3369
2024     86      15     15    267.9581
2024     86      15     20    268.6962
2024     86      15     25    268.5566
2024     86      15     30    268.3618
2024     86      15     35    268.1006
2024     86      15     40    268.3040
2024     86      15     45    267.8366
2024     86      15     50    267.0750
2024     86      15     55    266.1332
2024     86      16      0    265.2901
2024     86      16      5    264.9752
2024     86      16     10    265.3782
2024     86      16     15    264.9289
2024     86      16     20    264.0162
2024     86      16     25    263.2933
2024     86      16     30    263.2573
2024     86      16     35    263.0640
2024     86      16     40    264.0513
