|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2024    224      20      5    276.1864
2024    224      20     10    280.7102
2024    224      20     15    280.3023
2024    224      20     20    274.7117
2024    224      20     25    279.3057
2024    224      20     30    271.4246
2024    224      20     35    270.9133
2024    224      20     40    273.6249
2024    224      20     45    277.3822
2024    224      20     50    280.6731
2024    224      20     55    278.2333
2024    224      21      0    279.7523
2024    224      21      5    276.5991
2024    224      21     10    274.5063
2024    224      21     15    273.4423
2024    224      21     20    272.3027
2024    224      21     25    268.3151
2024    224      21     30    270.7108
2024    224      21     35    270.8439
2024    224      21     40    273.7568
2024    224      21     45    274.9806
2024    224      21     50    274.6020
2024    224      21     55    273.9993
2024    224      22      0    274.0537
2024    224      22      5    273.7721
2024    224      22     10    272.5556
2024    224      22     15    268.4494
2024    224      22     20    271.0449
2024    224      22     25    270.9245
2024    224      22     30    270.0022
2024    224      22     35    270.5357
2024    224      22     40    268.1143
2024    224      22     45    266.4131
2024    224      22     50    263.7338
2024    224      22     55    257.8172
2024    224      23      0    258.1135
2024    224      23      5    255.1535
2024    224      23     10    259.5348
2024    224      23     15    261.7722
2024    224      23     20    261.3274
2024    224      23     25    260.1312
2024    224      23     30    261.1350
2024    224      23     35    261.2735
2024    224      23     40    261.5934
2024    224      23     45    262.2697
2024    224      23     50    262.7885
2024    224      23     55    263.5587
2024    225       0      0    264.9825
2024    225       0      5    262.6525
2024    225       0     10    262.8210
2024    225       0     15    262.7570
2024    225       0     20    264.7232
2024    225       0     25    266.8426
2024    225       0     30    273.4279
2024    225       0     35    277.5033
2024    225       0     40    284.7166
2024    225       0     45    283.1314
2024    225       0     50    281.4893
2024    225       0     55    276.2898
2024    225       1      0    271.0080
2024    225       1      5    271.6028
2024    225       1     10    276.5334
2024    225       1     15    278.0733
2024    225       1     20    277.5208
2024    225       1     25    271.3752
2024    225       1     30    271.0810
2024    225       1     35    273.1515
2024    225       1     40    271.2349
2024    225       1     45    272.4887
2024    225       1     50    272.1005
2024    225       1     55    273.2283
2024    225       2      0    277.0010
2024    225       2      5    276.6183
2024    225       2     10    280.0505
2024    225       2     15    281.0548
2024    225       2     20    279.9192
2024    225       2     25    275.4140
2024    225       2     30    273.3870
2024    225       2     35    274.9918
2024    225       2     40    271.4303
2024    225       2     45    275.1671
2024    225       2     50    275.3414
2024    225       2     55    276.5899
2024    225       3      0    279.4022
2024    225       3      5    279.1923
2024    225       3     10    279.3064
2024    225       3     15    281.5127
2024    225       3     20    275.4155
2024    225       3     25    282.2337
2024    225       3     30    282.0294
2024    225       3     35    287.9595
2024    225       3     40    293.5069
2024    225       3     45    291.9912
2024    225       3     50    291.6435
2024    225       3     55    293.1020
2024    225       4      0    294.0561
2024    225       4      5    293.6605
2024    225       4     10    297.8225
2024    225       4     15    298.4501
2024    225       4     20    300.0436
2024    225       4     25    298.6738
2024    225       4     30    299.5203
2024    225       4     35    300.9356
2024    225       4     40    301.1102
2024    225       4     45    304.1303
2024    225       4     50    304.6857
2024    225       4     55    305.2261
2024    225       5      0    305.5274
2024    225       5      5    305.8280
2024    225       5     10    304.4029
2024    225       5     15    305.1533
2024    225       5     20    305.8886
2024    225       5     25    302.3930
2024    225       5     30    300.4248
2024    225       5     35    301.1203
2024    225       5     40    301.4876
2024    225       5     45    305.3779
2024    225       5     50    303.7946
2024    225       5     55    297.7454
2024    225       6      0    299.5907
2024    225       6      5    299.8607
2024    225       6     10    302.6884
2024    225       6     15    305.0015
2024    225       6     20    303.2210
2024    225       6     25    299.8545
2024    225       6     30    297.7738
2024    225       6     35    296.0243
2024    225       6     40    293.7893
2024    225       6     45    296.9059
2024    225       6     50    299.4504
2024    225       6     55    302.2645
2024    225       7      0    301.6016
2024    225       7      5    303.1663
2024    225       7     10    302.5676
2024    225       7     15    305.1778
2024    225       7     20    306.2567
2024    225       7     25    306.7470
2024    225       7     30    306.3211
2024    225       7     35    303.6819
2024    225       7     40    301.9832
2024    225       7     45    301.5975
2024    225       7     50    301.7163
2024    225       7     55    292.2378
2024    225       8      0    288.5237
2024    225       8      5    290.7473
2024    225       8     10    295.4350
2024    225       8     15    293.5139
2024    225       8     20    290.1941
2024    225       8     25    293.3448
2024    225       8     30    299.4974
2024    225       8     35    301.3097
2024    225       8     40    298.8410
2024    225       8     45    284.7831
2024    225       8     50    294.7850
2024    225       8     55    296.3234
2024    225       9      0    291.1817
2024    225       9      5    285.9723
2024    225       9     10    284.9730
2024    225       9     15    285.8457
2024    225       9     20    288.4971
2024    225       9     25    286.5644
2024    225       9     30    288.9023
2024    225       9     35    287.2787
2024    225       9     40    287.7955
2024    225       9     45    286.5316
2024    225       9     50    284.8303
2024    225       9     55    284.7658
2024    225      10      0    285.0676
2024    225      10      5    285.3613
2024    225      10     10    285.6023
2024    225      10     15    286.3555
2024    225      10     20    287.0813
2024    225      10     25    287.5535
2024    225      10     30    291.7423
2024    225      10     35    292.4245
2024    225      10     40    296.6556
2024    225      10     45    295.6796
2024    225      10     50    299.4532
2024    225      10     55    301.1182
2024    225      11      0    302.4374
2024    225      11      5    303.9753
2024    225      11     10    302.5372
2024    225      11     15    302.9122
2024    225      11     20    303.6169
2024    225      11     25    305.3805
2024    225      11     30    304.8404
2024    225      11     35    307.8261
2024    225      11     40    309.4703
2024    225      11     45    309.6686
2024    225      11     50    309.9386
2024    225      11     55    310.7689
2024    225      12      0    311.5837
2024    225      12      5    312.0551
2024    225      12     10    317.5455
2024    225      12     15    318.6423
2024    225      12     20    318.0724
2024    225      12     25    317.0085
2024    225      12     30    315.3641
2024    225      12     35    314.6043
2024    225      12     40    314.4774
2024    225      12     45    315.8233
2024    225      12     50    315.8966
2024    225      12     55    315.1658
2024    225      13      0    316.2550
2024    225      13      5    317.0021
2024    225      13     10    317.7694
2024    225      13     15    319.4365
2024    225      13     20    322.2279
2024    225      13     25    323.0293
2024    225      13     30    322.9174
2024    225      13     35    322.2208
2024    225      13     40    324.2458
2024    225      13     45    324.9594
2024    225      13     50    325.6621
2024    225      13     55    326.4125
2024    225      14      0    327.0928
2024    225      14      5    327.8878
2024    225      14     10    328.6847
2024    225      14     15    329.5037
2024    225      14     20    330.4258
2024    225      14     25    331.2893
2024    225      14     30    332.0894
2024    225      14     35    332.7471
2024    225      14     40    333.2040
2024    225      14     45    333.5918
2024    225      14     50    333.6258
2024    225      14     55    333.3039
2024    225      15      0    332.7151
2024    225      15      5    331.8368
2024    225      15     10    331.0701
2024    225      15     15    330.3123
2024    225      15     20    329.7579
2024    225      15     25    329.4990
2024    225      15     30    329.5150
2024    225      15     35    329.7066
2024    225      15     40    329.8840
2024    225      15     45    330.1928
2024    225      15     50    330.4726
2024    225      15     55    330.7123
2024    225      16      0    330.9012
2024    225      16      5    330.9347
2024    225      16     10    330.9022
2024    225      16     15    330.7610
2024    225      16     20    330.5267
2024    225      16     25    330.2444
2024    225      16     30    329.8576
2024    225      16     35    329.3217
2024    225      16     40    328.8324
2024    225      16     45    328.5835
2024    225      16     50    328.2498
2024    225      16     55    327.7545
2024    225      17      0    327.2716
2024    225      17      5    326.8454
2024    225      17     10    326.3315
2024    225      17     15    325.4638
2024    225      17     20    324.6781
2024    225      17     25    324.0509
2024    225      17     30    323.3229
2024    225      17     35    322.5943
2024    225      17     40    321.8772
2024    225      17     45    321.0379
2024    225      17     50    319.9780
2024    225      17     55    318.7321
2024    225      18      0    317.5164
2024    225      18      5    316.3517
2024    225      18     10    315.2584
2024    225      18     15    314.3050
2024    225      18     20    313.6082
2024    225      18     25    313.0100
2024    225      18     30    312.3846
2024    225      18     35    311.7718
2024    225      18     40    311.0662
2024    225      18     45    310.2688
2024    225      18     50    309.4074
2024    225      18     55    308.5562
2024    225      19      0    307.7390
2024    225      19      5    306.9169
2024    225      19     10    306.2291
2024    225      19     15    305.3933
2024    225      19     20    304.2252
2024    225      19     25    303.2095
2024    225      19     30    302.4758
2024    225      19     35    301.8181
2024    225      19     40    301.0373
2024    225      19     45    300.4877
2024    225      19     50    300.2761
2024    225      19     55    299.7486
2024    225      20      0    298.8724
2024    225      20      5    298.1076
2024    225      20     10    297.3996
2024    225      20     15    298.2849
2024    225      20     20    295.4427
2024    225      20     25    296.5828
2024    225      20     30    297.1066
2024    225      20     35    296.7818
2024    225      20     40    296.0212
2024    225      20     45    293.5455
2024    225      20     50    293.0214
2024    225      20     55    293.2138
2024    225      21      0    293.0793
2024    225      21      5    292.2497
2024    225      21     10    291.3454
2024    225      21     15    290.0945
2024    225      21     20    287.9873
2024    225      21     25    285.2516
2024    225      21     30    288.5743
2024    225      21     35    286.8716
2024    225      21     40    286.1658
2024    225      21     45    284.8599
2024    225      21     50    284.4839
2024    225      21     55    282.7871
2024    225      22      0    280.8348
2024    225      22      5    278.7494
2024    225      22     10    278.9006
2024    225      22     15    278.7214
2024    225      22     20    278.6019
2024    225      22     25    277.6531
2024    225      22     30    276.6594
2024    225      22     35    276.4826
2024    225      22     40    275.3667
2024    225      22     45    275.1606
2024    225      22     50    273.6930
2024    225      22     55    273.4326
2024    225      23      0    272.0338
2024    225      23      5    271.2012
2024    225      23     10    271.5974
2024    225      23     15    269.5859
2024    225      23     20    268.4799
2024    225      23     25    270.2339
2024    225      23     30    267.4385
2024    225      23     35    269.3223
2024    225      23     40    274.7026
2024    225      23     45    275.0854
2024    225      23     50    278.5309
2024    225      23     55    274.7101
2024    226       0      0    272.3476
2024    226       0      5    270.6828
2024    226       0     10    267.5032
2024    226       0     15    265.9638
2024    226       0     20    265.8828
2024    226       0     25    266.7840
2024    226       0     30    266.2266
2024    226       0     35    264.0870
2024    226       0     40    264.7061
2024    226       0     45    264.4136
2024    226       0     50    264.3902
2024    226       0     55    260.3255
2024    226       1      0    259.8538
2024    226       1      5    258.9693
2024    226       1     10    257.8562
2024    226       1     15    260.2496
2024    226       1     20    261.2008
2024    226       1     25    260.2114
2024    226       1     30    261.3749
2024    226       1     35    260.2895
2024    226       1     40    259.2303
2024    226       1     45    257.2758
2024    226       1     50    259.5164
2024    226       1     55    260.7109
2024    226       2      0    261.0847
2024    226       2      5    261.3108
2024    226       2     10    261.1625
2024    226       2     15    257.0826
2024    226       2     20    255.4305
2024    226       2     25    256.8132
2024    226       2     30    257.6189
2024    226       2     35    256.8211
2024    226       2     40    259.0439
2024    226       2     45    257.8711
2024    226       2     50    257.1535
2024    226       2     55    255.0225
2024    226       3      0    256.1207
2024    226       3      5    255.2903
2024    226       3     10    256.0049
2024    226       3     15    256.7953
2024    226       3     20    256.6565
2024    226       3     25    258.0362
2024    226       3     30    255.9427
2024    226       3     35    257.4393
2024    226       3     40    256.7260
2024    226       3     45    256.4528
2024    226       3     50    252.8831
2024    226       3     55    254.8662
2024    226       4      0    254.5790
2024    226       4      5    253.6321
2024    226       4     10    253.4405
2024    226       4     15    250.3243
2024    226       4     20    247.4294
2024    226       4     25    247.1406
2024    226       4     30    246.8777
2024    226       4     35    246.7890
2024    226       4     40    246.5460
2024    226       4     45    246.1325
2024    226       4     50    245.7805
2024    226       4     55    245.6009
2024    226       5      0    245.5393
2024    226       5      5    247.2211
2024    226       5     10    247.1131
2024    226       5     15    251.4290
2024    226       5     20    249.4346
2024    226       5     25    247.6475
2024    226       5     30    247.1463
2024    226       5     35    249.7261
2024    226       5     40    250.8033
2024    226       5     45    252.3053
2024    226       5     50    251.5600
2024    226       5     55    252.9189
2024    226       6      0    252.2258
2024    226       6      5    249.6220
2024    226       6     10    248.4329
2024    226       6     15    249.7638
2024    226       6     20    251.7109
2024    226       6     25    255.9975
2024    226       6     30    252.9110
2024    226       6     35    256.9285
2024    226       6     40    257.6214
2024    226       6     45    253.1293
2024    226       6     50    254.2855
2024    226       6     55    255.3659
2024    226       7      0    255.7568
2024    226       7      5    256.0727
2024    226       7     10    258.8721
2024    226       7     15    256.2082
2024    226       7     20    254.8715
2024    226       7     25    255.0654
2024    226       7     30    254.8913
2024    226       7     35    254.9695
2024    226       7     40    254.4539
2024    226       7     45    254.0951
2024    226       7     50    254.3521
2024    226       7     55    254.6156
2024    226       8      0    252.4216
2024    226       8      5    253.6094
2024    226       8     10    254.1813
2024    226       8     15    253.1607
2024    226       8     20    252.6502
2024    226       8     25    253.4143
2024    226       8     30    256.1674
2024    226       8     35    257.1328
2024    226       8     40    255.8158
2024    226       8     45    256.9297
2024    226       8     50    257.9177
2024    226       8     55    258.3184
2024    226       9      0    258.5744
2024    226       9      5    258.3819
2024    226       9     10    258.9431
2024    226       9     15    259.5343
2024    226       9     20    258.3776
2024    226       9     25    256.2882
2024    226       9     30    255.9557
2024    226       9     35    257.3612
2024    226       9     40    258.9118
2024    226       9     45    261.0846
2024    226       9     50    260.8923
2024    226       9     55    261.1680
2024    226      10      0    260.4666
2024    226      10      5    261.3836
2024    226      10     10    260.1501
2024    226      10     15    260.7069
2024    226      10     20    261.5527
2024    226      10     25    261.3981
2024    226      10     30    261.9818
2024    226      10     35    262.2040
2024    226      10     40    263.4696
2024    226      10     45    264.0177
2024    226      10     50    262.3772
2024    226      10     55    263.0109
2024    226      11      0    264.7342
2024    226      11      5    266.8495
2024    226      11     10    267.1978
2024    226      11     15    267.0761
2024    226      11     20    267.4757
2024    226      11     25    267.3486
2024    226      11     30    268.0178
2024    226      11     35    267.3878
2024    226      11     40    267.2333
2024    226      11     45    266.7685
2024    226      11     50    268.3507
2024    226      11     55    267.8372
2024    226      12      0    268.2518
2024    226      12      5    268.7416
2024    226      12     10    268.7623
2024    226      12     15    269.4843
2024    226      12     20    269.8542
2024    226      12     25    270.1856
2024    226      12     30    270.6746
2024    226      12     35    270.5675
2024    226      12     40    270.7041
2024    226      12     45    270.4208
2024    226      12     50    270.5358
2024    226      12     55    270.6712
2024    226      13      0    271.0902
2024    226      13      5    271.5382
2024    226      13     10    272.6516
2024    226      13     15    273.1182
2024    226      13     20    273.0121
2024    226      13     25    271.5001
2024    226      13     30    273.1070
2024    226      13     35    273.3296
2024    226      13     40    273.0876
2024    226      13     45    274.4053
2024    226      13     50    275.8556
2024    226      13     55    273.2464
2024    226      14      0    275.9897
2024    226      14      5    276.0719
2024    226      14     10    275.6755
2024    226      14     15    276.0002
2024    226      14     20    276.9526
2024    226      14     25    277.0037
2024    226      14     30    278.1518
2024    226      14     35    278.2254
2024    226      14     40    279.3066
2024    226      14     45    278.9199
2024    226      14     50    278.6233
2024    226      14     55    279.1473
2024    226      15      0    278.8876
2024    226      15      5    279.0380
2024    226      15     10    279.5104
2024    226      15     15    278.7688
2024    226      15     20    279.0246
2024    226      15     25    279.2170
2024    226      15     30    279.3980
2024    226      15     35    279.7335
2024    226      15     40    280.0246
2024    226      15     45    279.7436
2024    226      15     50    278.5000
2024    226      15     55    275.9948
2024    226      16      0    276.5146
2024    226      16      5    276.7743
2024    226      16     10    276.8860
2024    226      16     15    276.6884
2024    226      16     20    274.6538
2024    226      16     25    274.3576
2024    226      16     30    271.3414
2024    226      16     35    270.9898
2024    226      16     40    271.7877
2024    226      16     45    271.4812
2024    226      16     50    270.9499
2024    226      16     55    270.4572
2024    226      17      0    272.1809
2024    226      17      5    272.3503
2024    226      17     10    271.9392
2024    226      17     15    269.6347
2024    226      17     20    269.6257
2024    226      17     25    269.8962
2024    226      17     30    269.2830
2024    226      17     35    268.7534
2024    226      17     40    268.3971
2024    226      17     45    268.7079
2024    226      17     50    268.3087
2024    226      17     55    268.4625
2024    226      18      0    268.9449
2024    226      18      5    268.6937
2024    226      18     10    268.5314
2024    226      18     15    267.7683
