|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2024    285       2     55    334.8249
2024    285       3      0    335.7494
2024    285       3      5    335.7019
2024    285       3     10    335.1984
2024    285       3     15    332.8635
2024    285       3     20    334.8355
2024    285       3     25    331.3403
2024    285       3     30    331.9052
2024    285       3     35    332.3460
2024    285       3     40    334.1441
2024    285       3     45    331.4630
2024    285       3     50    334.2376
2024    285       3     55    331.7306
2024    285       4      0    331.9270
2024    285       4      5    331.2415
2024    285       4     10    330.3199
2024    285       4     15    331.4086
2024    285       4     20    334.2117
2024    285       4     25    334.8533
2024    285       4     30    334.2783
2024    285       4     35    331.9848
2024    285       4     40    330.1973
2024    285       4     45    329.5648
2024    285       4     50    329.1865
2024    285       4     55    329.0960
2024    285       5      0    330.3382
2024    285       5      5    328.5106
2024    285       5     10    328.3728
2024    285       5     15    326.0649
2024    285       5     20    325.6261
2024    285       5     25    324.3790
2024    285       5     30    325.7504
2024    285       5     35    324.2348
2024    285       5     40    324.2796
2024    285       5     45    324.6028
2024    285       5     50    325.9752
2024    285       5     55    327.3729
2024    285       6      0    332.0546
2024    285       6      5    340.6880
2024    285       6     10    339.9553
2024    285       6     15    344.3715
2024    285       6     20    345.2699
2024    285       6     25    343.7447
2024    285       6     30    342.1847
2024    285       6     35    338.0921
2024    285       6     40    335.6870
2024    285       6     45    340.6608
2024    285       6     50    340.7036
2024    285       6     55    341.1637
2024    285       7      0    337.3519
2024    285       7      5    339.9062
2024    285       7     10    337.2116
2024    285       7     15    341.9111
2024    285       7     20    347.5704
2024    285       7     25    342.3438
2024    285       7     30    341.1411
2024    285       7     35    341.0791
2024    285       7     40    339.5224
2024    285       7     45    336.8369
2024    285       7     50    336.2778
2024    285       7     55    338.8079
2024    285       8      0    337.5121
2024    285       8      5    337.8523
2024    285       8     10    335.9744
2024    285       8     15    336.3273
2024    285       8     20    333.1266
2024    285       8     25    332.3284
2024    285       8     30    333.7343
2024    285       8     35    334.1960
2024    285       8     40    334.0031
2024    285       8     45    332.0392
2024    285       8     50    332.8092
2024    285       8     55    333.9477
2024    285       9      0    335.4808
2024    285       9      5    341.5240
2024    285       9     10    344.1941
2024    285       9     15    344.9860
2024    285       9     20    344.4001
2024    285       9     25    343.3813
2024    285       9     30    344.2404
2024    285       9     35    344.8164
2024    285       9     40    349.4876
2024    285       9     45    344.2020
2024    285       9     50    342.5804
2024    285       9     55    338.2789
2024    285      10      0    332.6972
2024    285      10      5    330.7521
2024    285      10     10    333.8326
2024    285      10     15    330.1542
2024    285      10     20    327.1323
2024    285      10     25    327.0971
2024    285      10     30    323.5653
2024    285      10     35    323.4986
2024    285      10     40    317.3830
2024    285      10     45    314.1081
2024    285      10     50    312.0705
2024    285      10     55    314.4245
2024    285      11      0    312.1975
2024    285      11      5    311.4679
2024    285      11     10    309.0731
2024    285      11     15    309.7155
2024    285      11     20    307.5916
2024    285      11     25    304.6381
2024    285      11     30    303.4540
2024    285      11     35    304.9983
2024    285      11     40    304.3247
2024    285      11     45    297.5040
2024    285      11     50    295.7400
2024    285      11     55    298.7432
2024    285      12      0    296.8573
2024    285      12      5    296.5277
2024    285      12     10    296.2606
2024    285      12     15    295.3459
2024    285      12     20    292.1983
2024    285      12     25    292.6131
2024    285      12     30    295.7205
2024    285      12     35    300.5991
2024    285      12     40    303.0907
2024    285      12     45    303.6622
2024    285      12     50    306.1037
2024    285      12     55    308.8713
2024    285      13      0    311.1835
2024    285      13      5    312.6028
2024    285      13     10    312.2998
2024    285      13     15    310.4486
2024    285      13     20    311.4932
2024    285      13     25    313.3120
2024    285      13     30    313.7424
2024    285      13     35    316.0958
2024    285      13     40    317.1822
2024    285      13     45    317.9803
2024    285      13     50    320.1620
2024    285      13     55    317.1006
2024    285      14      0    311.9456
2024    285      14      5    309.5079
2024    285      14     10    305.4934
2024    285      14     15    305.4905
2024    285      14     20    304.0136
2024    285      14     25    303.5824
2024    285      14     30    302.5186
2024    285      14     35    301.7676
2024    285      14     40    300.4454
2024    285      14     45    298.5538
2024    285      14     50    295.4831
2024    285      14     55    291.0581
2024    285      15      0    295.6521
2024    285      15      5    294.6931
2024    285      15     10    295.1213
2024    285      15     15    294.1303
2024    285      15     20    291.9703
2024    285      15     25    290.5858
2024    285      15     30    289.9837
2024    285      15     35    289.5819
2024    285      15     40    289.2065
2024    285      15     45    288.6372
2024    285      15     50    289.0944
2024    285      15     55    289.1415
2024    285      16      0    288.8227
2024    285      16      5    289.1587
2024    285      16     10    289.1173
2024    285      16     15    288.9234
2024    285      16     20    288.6613
2024    285      16     25    289.3888
2024    285      16     30    289.2904
2024    285      16     35    290.0368
2024    285      16     40    295.3560
2024    285      16     45    294.8673
2024    285      16     50    293.9898
2024    285      16     55    292.4815
2024    285      17      0    290.8496
2024    285      17      5    290.9187
2024    285      17     10    289.8832
2024    285      17     15    289.1742
2024    285      17     20    285.4448
2024    285      17     25    284.8258
2024    285      17     30    280.6182
2024    285      17     35    278.6040
2024    285      17     40    275.6203
2024    285      17     45    273.1465
2024    285      17     50    272.4459
2024    285      17     55    272.3344
2024    285      18      0    273.2502
2024    285      18      5    274.1594
2024    285      18     10    274.2729
2024    285      18     15    274.4779
2024    285      18     20    275.4249
2024    285      18     25    277.5421
2024    285      18     30    275.9089
2024    285      18     35    278.2798
2024    285      18     40    277.6561
2024    285      18     45    277.5709
2024    285      18     50    274.8117
2024    285      18     55    274.4646
2024    285      19      0    274.2204
2024    285      19      5    275.2192
2024    285      19     10    275.2744
2024    285      19     15    277.6656
2024    285      19     20    275.3815
2024    285      19     25    275.5584
2024    285      19     30    276.1053
2024    285      19     35    273.2377
2024    285      19     40    272.1296
2024    285      19     45    271.2638
2024    285      19     50    269.9573
2024    285      19     55    269.0867
2024    285      20      0    268.8216
2024    285      20      5    270.1825
2024    285      20     10    269.1976
2024    285      20     15    268.4376
2024    285      20     20    269.8348
2024    285      20     25    269.4928
2024    285      20     30    266.0237
2024    285      20     35    266.4173
2024    285      20     40    264.6086
2024    285      20     45    264.0114
2024    285      20     50    262.3415
2024    285      20     55    267.0620
2024    285      21      0    268.6842
2024    285      21      5    268.3709
2024    285      21     10    266.0408
2024    285      21     15    258.8112
2024    285      21     20    257.5773
2024    285      21     25    258.5767
2024    285      21     30    260.1416
2024    285      21     35    261.6701
2024    285      21     40    261.4581
2024    285      21     45    260.6777
2024    285      21     50    259.2404
2024    285      21     55    259.5193
2024    285      22      0    257.9906
2024    285      22      5    257.4762
2024    285      22     10    257.1569
2024    285      22     15    254.8224
2024    285      22     20    253.9605
2024    285      22     25    255.6760
2024    285      22     30    255.5587
2024    285      22     35    254.0168
2024    285      22     40    252.3119
2024    285      22     45    251.9236
2024    285      22     50    249.2298
2024    285      22     55    251.4795
2024    285      23      0    255.0229
2024    285      23      5    258.2867
2024    285      23     10    257.0557
2024    285      23     15    256.4674
2024    285      23     20    256.7943
2024    285      23     25    256.8403
2024    285      23     30    254.2755
2024    285      23     35    254.9418
2024    285      23     40    251.6167
2024    285      23     45    249.8897
2024    285      23     50    250.5655
2024    285      23     55    251.8063
2024    286       0      0    252.0212
2024    286       0      5    251.1478
2024    286       0     10    252.0672
2024    286       0     15    254.4274
2024    286       0     20    252.1463
2024    286       0     25    252.7757
2024    286       0     30    247.3432
2024    286       0     35    247.0567
2024    286       0     40    245.9998
2024    286       0     45    244.4320
2024    286       0     50    245.4739
2024    286       0     55    245.7242
2024    286       1      0    241.1060
2024    286       1      5    244.9109
2024    286       1     10    244.9878
2024    286       1     15    240.8420
2024    286       1     20    241.5336
2024    286       1     25    242.2026
2024    286       1     30    242.8426
2024    286       1     35    242.1544
2024    286       1     40    240.3072
2024    286       1     45    240.9450
2024    286       1     50    241.4683
2024    286       1     55    241.3619
2024    286       2      0    241.1853
2024    286       2      5    240.1481
2024    286       2     10    239.9549
2024    286       2     15    239.7769
2024    286       2     20    239.7247
2024    286       2     25    238.5729
2024    286       2     30    237.8317
2024    286       2     35    237.5719
2024    286       2     40    235.2286
2024    286       2     45    236.3693
2024    286       2     50    237.1439
2024    286       2     55    237.9451
2024    286       3      0    237.1615
2024    286       3      5    236.4902
2024    286       3     10    236.8295
2024    286       3     15    236.5865
2024    286       3     20    235.7884
2024    286       3     25    234.4961
2024    286       3     30    234.8309
2024    286       3     35    235.1041
2024    286       3     40    234.6933
2024    286       3     45    234.8097
2024    286       3     50    235.0854
2024    286       3     55    235.8546
2024    286       4      0    235.9023
2024    286       4      5    234.9288
2024    286       4     10    235.0714
2024    286       4     15    235.3947
2024    286       4     20    236.3607
2024    286       4     25    235.5023
2024    286       4     30    234.9358
2024    286       4     35    236.3809
2024    286       4     40    236.9365
2024    286       4     45    235.7036
2024    286       4     50    234.9151
2024    286       4     55    234.5985
2024    286       5      0    234.8613
2024    286       5      5    234.3586
2024    286       5     10    232.8357
2024    286       5     15    234.3702
2024    286       5     20    235.3451
2024    286       5     25    235.8406
2024    286       5     30    235.6212
2024    286       5     35    235.3324
2024    286       5     40    237.8576
2024    286       5     45    236.9152
2024    286       5     50    238.3527
2024    286       5     55    238.8883
2024    286       6      0    240.8156
2024    286       6      5    241.9122
2024    286       6     10    241.9055
2024    286       6     15    244.0442
2024    286       6     20    245.0694
2024    286       6     25    243.9630
2024    286       6     30    244.0091
2024    286       6     35    244.6198
2024    286       6     40    246.0719
2024    286       6     45    246.3089
2024    286       6     50    245.4960
2024    286       6     55    243.7561
2024    286       7      0    237.6837
2024    286       7      5    237.3784
2024    286       7     10    238.7753
2024    286       7     15    237.7214
2024    286       7     20    236.3501
2024    286       7     25    236.7367
2024    286       7     30    237.6083
2024    286       7     35    236.7121
2024    286       7     40    236.1553
2024    286       7     45    234.8293
2024    286       7     50    234.7384
2024    286       7     55    236.3271
2024    286       8      0    237.8474
2024    286       8      5    238.6745
2024    286       8     10    237.9676
2024    286       8     15    237.9688
2024    286       8     20    238.9002
2024    286       8     25    238.4941
2024    286       8     30    237.3143
2024    286       8     35    238.2632
2024    286       8     40    237.5205
2024    286       8     45    237.8789
2024    286       8     50    238.4643
2024    286       8     55    239.3261
2024    286       9      0    240.2630
2024    286       9      5    238.3685
2024    286       9     10    239.5568
2024    286       9     15    242.0660
2024    286       9     20    244.2407
2024    286       9     25    245.7011
2024    286       9     30    250.1954
2024    286       9     35    251.1675
2024    286       9     40    253.5308
