#  Format: 
#    1) Maximal reconnection rate at closest pressure dip 
#   2) Distance from earth 
#   3) Rate from critical 
#   4) Distance from critical
877.0552 3.9804 240.5522 3.8697
241.1278 3.7248 115.5697 3.6802
154.5084 3.9795 302.1594 4.0432
369.2856 4.3042 58.4771 4.3234
94.8563 5.0479 nan nan
98.7295 4.6240 56.2542 4.6136
499.9217 5.0039 82.4082 4.8354
102.8453 4.6080 54.9962 4.5830
229.4095 4.3945 52.6117 4.4368
504.7558 4.4648 107.1721 4.4676
262.4214 4.2865 65.1844 4.3050
112.8284 4.7111 53.2413 4.7329
134.6871 3.9109 55.2040 3.8956
233.1547 4.3499 79.0981 4.3488
677.8094 3.8487 217.6083 3.7071
813.5929 3.9493 367.4306 3.9512
11.8988 5.2522 nan nan
942.7154 4.4601 199.4004 4.4326
94.1061 5.8755 23.2947 5.4415
66.9467 3.8603 62.7144 3.7764
1012.7276 3.8932 392.0252 3.9589
1.8640 6.1858 136.5514 4.1811
166.1745 5.1520 76.7584 5.0961
72311.6789 4.2673 281.8801 4.2423
110.1750 4.4533 41.3490 4.4609
96.7999 5.3465 nan nan
104.9209 3.7979 552.7592 3.9064
20.9528 3.6911 238.8790 3.8234
5.5088 6.1211 nan nan
3501.3868 4.3128 274.4892 4.3335
116.6866 5.1647 nan nan
6175.8473 4.4503 233.6665 4.3587
1499.7844 3.9722 34.1053 3.9279
34.5355 4.9348 nan nan
108.2157 3.8225 58.1212 3.8045
77.5229 5.6570 20.5828 5.2725
201.4603 4.3446 49.1704 4.3274
1367.5924 4.1367 149.6569 4.1489
5084.2203 4.1961 274.1264 4.2133
9.2002 6.3104 nan nan
101.5381 4.6377 39.0925 4.6886
573.5421 4.1391 159.5261 4.0248
130.1891 4.8741 nan nan
113.3718 4.3289 50.5612 4.3414
136.2714 3.7763 56.8249 3.7575
119.8196 3.8316 83.7985 3.8045
992.2937 4.1197 290.0208 4.1867
3309.9234 3.8954 530.2995 3.9186
138.1120 3.7699 72.4149 3.8187
78.6907 3.9511 162.6362 4.0432
348.1325 4.3662 101.2041 4.3735
3.4142 6.1473 28.5819 3.5914
7755.6184 5.1900 162.5333 5.1154
233.1599 4.3774 43.7456 4.3887
154.3839 3.7860 73.5889 3.7252
137.3477 5.6149 31.0881 5.3040
485.5178 5.0039 104.1049 4.8354
1326.0171 3.9349 227.6939 3.9765
1.5346 6.1433 84.7946 3.6908
152.7181 5.1647 nan nan
1771.7589 4.7408 202.6553 4.6025
100.9407 4.6814 56.6110 4.6886
193.4721 3.9337 44.5832 3.8779
102.7424 5.6570 26.9894 5.2725
236.1814 3.8085 106.4573 3.7658
3.1129 6.1473 70.3445 3.6959
8763.9780 5.1507 82.1114 4.9348
87.6367 5.7085 26.4779 5.3242
33.4802 5.3763 nan nan
245.7082 4.4375 75.7588 4.4060
1173.3840 3.9125 232.2142 3.7665
204.5032 3.9631 118.2786 4.0179
14196.4172 4.0943 260.6597 4.0108
0.8990 6.1889 123.4218 3.5967
1321.5209 4.6164 165.9342 4.5067
161.6534 3.7860 82.2895 3.7252
2.6192 6.3829 nan nan
140.3037 4.2931 49.3120 4.2969
274.7633 3.8963 61.5162 3.8970
20152.0519 3.8927 230.2436 3.7571
141.8214 3.7860 89.5469 3.7575
9.5938 3.5703 272.4778 3.7071
646.8588 5.1698 109.4217 4.9859
109.8395 4.4754 47.9224 4.4914
29029.1501 3.9182 525.0271 3.9438
493.5942 5.2137 90.8769 4.9859
152.3243 3.8173 108.2670 3.7668
8.8854 3.9277 231.6305 3.7732
1373.1350 3.8341 224.6439 3.7290
617.8040 4.8548 189.4179 4.6870
27.4807 6.0019 12.6892 5.6627
44.0883 3.6905 139.1333 3.8234
752.7838 4.1644 205.9430 4.1886
14.0001 6.3412 4.5080 6.0025
2.0194 6.1356 166.4941 3.8779
1.0589 6.1032 174.6165 3.8449
198.3788 5.0743 nan nan
201.4958 3.8467 134.9094 3.9064
93.7135 5.7413 25.5393 5.2960
256.0291 4.3721 78.6999 4.3488
1.7137 6.1763 88.0959 3.5306
185.5184 5.5838 46.3401 5.2725
2857.5946 5.0587 182.2787 4.9154
254.2964 3.8716 120.4527 3.8314
91.1078 5.1995 nan nan
1884.0256 4.2216 175.8717 4.1568
17.5980 3.8504 120.2962 3.9602
35.7714 5.2251 nan nan
1635.6235 4.0804 224.1445 4.0723
507.0371 4.4137 79.1470 4.4676
1020.5590 4.0956 209.5044 4.1264
758.0832 4.4613 141.9187 4.4647
6.8626 6.3351 nan nan
243.0420 4.4281 71.8532 4.4368
103.2059 4.6048 58.9053 4.6136
21.1061 6.0019 8.7520 5.8006
1782.9601 4.7278 171.7182 4.6233
29.5399 3.6315 80.6522 3.7732
221.7033 5.0683 120.1022 5.0840
210.4255 3.9803 44.5210 3.9589
648.9041 3.8144 393.0119 3.7014
1816.5359 3.9179 135.0459 3.9263
1299.5270 3.9886 263.7265 4.0320
290.8050 3.9108 156.5669 3.8543
2735.2137 4.1961 301.1565 4.2456
3.1851 6.1515 105.6916 3.4921
1.9598 6.1559 61.0288 3.5306
585.6768 3.8191 306.4623 3.7852
1201.3528 4.1918 185.6151 4.1867
1060.2555 4.1670 165.1676 4.1992
10065.5032 4.1184 191.5450 4.1039
1.0110 6.0989 218.6138 4.0099
272.9102 4.2865 32.7400 4.3050
213.7685 4.4121 71.6817 4.4547
103.7524 4.6517 48.2372 4.6274
1051.9064 4.0680 272.9116 4.1133
102.9836 4.5738 65.7903 4.5693
24161.8589 5.1907 138.7528 5.1154
18.9410 6.0337 8.0099 5.8645
3.4018 6.1473 71.6254 3.5914
283.9413 4.0201 92.9915 3.9512
11.8187 6.3869 2.5680 6.1206
110.1296 3.9267 300.5962 4.0179
130.2744 4.2854 46.1123 4.2969
100.4601 3.8550 68.8637 3.8612
26.0612 5.2857 nan nan
112.3422 4.6992 65.6390 4.7024
642.0145 4.8124 126.3935 4.6659
94.6865 5.1345 nan nan
11.9425 5.2212 nan nan
192.2088 5.1647 nan nan
118.3442 4.8190 62.6956 4.7942
15118.6859 4.9912 240.9915 4.8288
309223.4348 3.8922 193.5853 3.7855
132.4220 3.7918 75.0749 3.7575
79.2830 5.7711 23.1735 5.3986
161.8773 3.9179 79.1063 3.8860
2199.3253 4.5087 246.6833 4.4113
60.5773 5.6259 27.6009 5.2267
1437.9885 4.1071 318.1268 4.1133
110.3662 3.8898 206.3103 3.9805
