|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2018    237      12     25    255.6252
2018    237      12     30    256.1617
2018    237      12     35    256.2522
2018    237      12     40    256.4648
2018    237      12     45    256.4044
2018    237      12     50    259.0351
2018    237      12     55    260.6620
2018    237      13      0    260.5735
2018    237      13      5    262.2414
2018    237      13     10    263.6171
2018    237      13     15    265.6814
2018    237      13     20    266.6752
2018    237      13     25    267.4221
2018    237      13     30    261.3226
2018    237      13     35    263.4403
2018    237      13     40    259.4264
2018    237      13     45    260.6935
2018    237      13     50    259.4621
2018    237      13     55    260.0948
2018    237      14      0    260.8996
2018    237      14      5    260.6550
2018    237      14     10    260.5687
2018    237      14     15    262.2353
2018    237      14     20    262.9668
2018    237      14     25    263.3033
2018    237      14     30    263.8907
2018    237      14     35    264.0218
2018    237      14     40    264.5628
2018    237      14     45    264.2410
2018    237      14     50    264.6911
2018    237      14     55    264.4813
2018    237      15      0    264.1860
2018    237      15      5    265.6733
2018    237      15     10    263.7610
2018    237      15     15    262.7457
2018    237      15     20    262.9204
2018    237      15     25    263.0138
2018    237      15     30    262.6094
2018    237      15     35    264.3055
2018    237      15     40    266.0247
2018    237      15     45    266.0927
2018    237      15     50    264.8885
2018    237      15     55    263.7655
2018    237      16      0    263.0164
2018    237      16      5    266.5490
2018    237      16     10    265.1174
2018    237      16     15    264.3845
2018    237      16     20    264.7611
2018    237      16     25    262.6174
2018    237      16     30    262.2130
2018    237      16     35    262.8463
2018    237      16     40    263.6738
2018    237      16     45    263.3747
2018    237      16     50    262.3316
2018    237      16     55    263.4124
2018    237      17      0    262.9792
2018    237      17      5    261.8395
2018    237      17     10    262.3677
2018    237      17     15    261.8316
2018    237      17     20    260.6578
2018    237      17     25    261.4667
2018    237      17     30    262.0068
2018    237      17     35    261.8090
2018    237      17     40    263.5467
2018    237      17     45    262.8076
2018    237      17     50    262.2681
2018    237      17     55    262.1021
2018    237      18      0    262.8963
2018    237      18      5    262.4701
2018    237      18     10    262.4968
2018    237      18     15    262.2816
2018    237      18     20    261.7573
2018    237      18     25    261.9206
2018    237      18     30    263.5082
2018    237      18     35    263.0990
2018    237      18     40    262.0740
2018    237      18     45    262.9760
2018    237      18     50    262.3500
2018    237      18     55    262.4374
2018    237      19      0    261.8776
2018    237      19      5    262.2914
2018    237      19     10    262.1802
2018    237      19     15    262.9720
2018    237      19     20    262.0380
2018    237      19     25    261.0023
2018    237      19     30    261.1045
2018    237      19     35    261.3016
2018    237      19     40    261.6357
2018    237      19     45    261.5568
2018    237      19     50    260.9967
2018    237      19     55    260.4899
2018    237      20      0    260.3720
2018    237      20      5    259.8804
2018    237      20     10    259.5418
2018    237      20     15    259.9400
2018    237      20     20    258.9206
2018    237      20     25    259.0712
2018    237      20     30    259.0533
2018    237      20     35    258.1986
2018    237      20     40    257.7929
2018    237      20     45    257.8244
2018    237      20     50    256.8422
2018    237      20     55    255.8248
2018    237      21      0    255.7591
2018    237      21      5    255.6935
2018    237      21     10    253.2581
2018    237      21     15    252.2217
2018    237      21     20    251.3618
2018    237      21     25    250.9399
2018    237      21     30    249.4071
2018    237      21     35    249.7586
2018    237      21     40    249.6876
2018    237      21     45    250.2841
2018    237      21     50    250.1460
2018    237      21     55    249.8758
2018    237      22      0    249.7530
2018    237      22      5    249.9513
2018    237      22     10    250.1655
2018    237      22     15    249.6749
2018    237      22     20    249.5513
2018    237      22     25    251.2233
2018    237      22     30    251.1158
2018    237      22     35    253.0707
2018    237      22     40    253.9727
2018    237      22     45    255.2492
2018    237      22     50    254.1972
2018    237      22     55    254.7218
2018    237      23      0    255.2647
2018    237      23      5    255.7934
2018    237      23     10    255.3034
2018    237      23     15    253.1163
2018    237      23     20    253.1444
2018    237      23     25    251.8729
2018    237      23     30    252.0344
2018    237      23     35    251.9501
2018    237      23     40    251.3126
2018    237      23     45    251.0534
2018    237      23     50    250.4774
2018    237      23     55    250.7956
2018    238       0      0    250.5399
2018    238       0      5    249.7374
2018    238       0     10    254.4683
2018    238       0     15    253.4424
2018    238       0     20    252.6957
2018    238       0     25    253.2495
2018    238       0     30    253.4316
2018    238       0     35    253.1718
2018    238       0     40    253.0078
2018    238       0     45    253.5396
2018    238       0     50    254.4789
2018    238       0     55    253.3184
2018    238       1      0    253.3272
2018    238       1      5    254.7145
2018    238       1     10    256.5401
2018    238       1     15    256.1671
2018    238       1     20    256.2348
2018    238       1     25    257.1710
2018    238       1     30    256.8781
2018    238       1     35    255.7349
2018    238       1     40    255.2450
2018    238       1     45    254.8795
2018    238       1     50    254.3518
2018    238       1     55    254.1525
2018    238       2      0    253.2249
2018    238       2      5    254.1499
2018    238       2     10    254.3511
2018    238       2     15    256.1006
2018    238       2     20    255.9756
2018    238       2     25    259.3917
2018    238       2     30    260.2589
2018    238       2     35    260.0991
2018    238       2     40    262.5726
2018    238       2     45    262.7519
2018    238       2     50    263.4091
2018    238       2     55    263.8519
2018    238       3      0    264.6233
2018    238       3      5    264.4408
2018    238       3     10    265.1629
2018    238       3     15    267.1546
2018    238       3     20    268.6736
2018    238       3     25    269.8128
2018    238       3     30    269.7427
2018    238       3     35    272.2779
2018    238       3     40    272.3645
2018    238       3     45    272.5981
2018    238       3     50    272.6063
2018    238       3     55    273.6619
2018    238       4      0    275.2229
2018    238       4      5    279.6873
2018    238       4     10    279.4199
2018    238       4     15    281.8419
2018    238       4     20    281.3417
2018    238       4     25    280.1118
2018    238       4     30    280.9232
2018    238       4     35    281.5689
2018    238       4     40    284.2465
2018    238       4     45    285.9027
2018    238       4     50    287.2124
2018    238       4     55    288.9870
2018    238       5      0    286.8342
2018    238       5      5    288.8210
2018    238       5     10    288.0828
2018    238       5     15    287.5881
2018    238       5     20    285.5698
2018    238       5     25    290.2371
2018    238       5     30    291.6560
2018    238       5     35    294.2187
2018    238       5     40    294.9383
2018    238       5     45    295.8474
2018    238       5     50    295.4697
2018    238       5     55    294.9126
2018    238       6      0    294.8099
2018    238       6      5    294.1865
2018    238       6     10    293.2371
2018    238       6     15    293.7331
2018    238       6     20    296.1703
2018    238       6     25    296.8331
2018    238       6     30    297.7885
2018    238       6     35    297.0090
2018    238       6     40    297.0533
2018    238       6     45    299.7351
2018    238       6     50    299.6202
2018    238       6     55    301.0534
2018    238       7      0    301.8262
2018    238       7      5    302.5259
2018    238       7     10    300.4678
2018    238       7     15    300.6222
2018    238       7     20    300.0220
2018    238       7     25    300.7255
2018    238       7     30    297.9867
2018    238       7     35    299.0052
2018    238       7     40    298.0143
2018    238       7     45    297.3623
2018    238       7     50    297.0349
2018    238       7     55    298.9976
2018    238       8      0    299.1424
2018    238       8      5    296.8088
2018    238       8     10    296.1040
2018    238       8     15    298.1016
2018    238       8     20    298.4304
2018    238       8     25    297.4223
2018    238       8     30    297.9621
2018    238       8     35    293.7215
2018    238       8     40    293.4605
2018    238       8     45    292.9325
2018    238       8     50    291.9188
2018    238       8     55    293.9437
2018    238       9      0    293.4921
2018    238       9      5    292.8491
2018    238       9     10    291.7761
2018    238       9     15    289.2660
2018    238       9     20    289.8095
2018    238       9     25    289.6393
2018    238       9     30    290.8075
2018    238       9     35    288.9294
2018    238       9     40    288.3961
2018    238       9     45    288.6691
2018    238       9     50    287.4960
2018    238       9     55    288.0124
2018    238      10      0    286.1332
2018    238      10      5    284.4924
2018    238      10     10    283.5728
2018    238      10     15    283.4647
2018    238      10     20    282.1462
2018    238      10     25    282.4217
2018    238      10     30    284.7030
2018    238      10     35    284.8252
2018    238      10     40    284.2117
2018    238      10     45    285.3130
2018    238      10     50    285.1659
2018    238      10     55    285.4461
2018    238      11      0    286.0281
2018    238      11      5    286.3836
2018    238      11     10    286.6878
2018    238      11     15    287.0150
2018    238      11     20    288.1975
2018    238      11     25    289.3555
2018    238      11     30    289.7203
2018    238      11     35    289.7205
2018    238      11     40    289.1878
2018    238      11     45    288.6594
2018    238      11     50    288.6908
2018    238      11     55    288.8230
2018    238      12      0    288.9780
2018    238      12      5    288.7482
2018    238      12     10    289.2284
2018    238      12     15    290.3286
2018    238      12     20    290.4471
2018    238      12     25    290.8099
2018    238      12     30    292.7713
2018    238      12     35    292.0732
2018    238      12     40    292.6840
2018    238      12     45    292.6568
2018    238      12     50    292.8156
2018    238      12     55    291.0431
2018    238      13      0    291.0922
2018    238      13      5    291.3952
2018    238      13     10    292.4764
2018    238      13     15    290.9487
2018    238      13     20    295.7098
2018    238      13     25    296.7119
2018    238      13     30    294.7796
2018    238      13     35    293.8356
2018    238      13     40    294.3728
2018    238      13     45    294.4280
2018    238      13     50    294.5358
2018    238      13     55    293.9666
2018    238      14      0    292.1970
2018    238      14      5    293.2877
2018    238      14     10    291.2416
2018    238      14     15    292.8402
2018    238      14     20    292.1854
2018    238      14     25    293.7934
2018    238      14     30    294.7715
2018    238      14     35    295.5850
2018    238      14     40    295.3235
2018    238      14     45    295.7022
2018    238      14     50    296.0811
2018    238      14     55    297.4791
2018    238      15      0    299.6833
2018    238      15      5    295.9671
2018    238      15     10    295.4154
2018    238      15     15    295.7152
2018    238      15     20    296.8691
2018    238      15     25    297.3289
2018    238      15     30    297.4614
2018    238      15     35    297.3394
2018    238      15     40    298.9079
2018    238      15     45    299.1690
2018    238      15     50    300.1802
2018    238      15     55    296.7510
2018    238      16      0    297.2834
2018    238      16      5    296.4889
2018    238      16     10    296.3408
2018    238      16     15    297.2091
2018    238      16     20    298.7930
2018    238      16     25    300.7422
2018    238      16     30    297.7700
2018    238      16     35    298.6943
2018    238      16     40    298.0380
2018    238      16     45    297.0629
2018    238      16     50    296.5370
2018    238      16     55    296.1812
2018    238      17      0    296.0794
2018    238      17      5    298.0918
2018    238      17     10    293.9553
2018    238      17     15    294.1207
2018    238      17     20    294.4276
2018    238      17     25    293.5309
2018    238      17     30    292.8222
2018    238      17     35    290.2867
2018    238      17     40    288.9066
2018    238      17     45    288.6201
2018    238      17     50    287.6197
2018    238      17     55    285.6427
2018    238      18      0    285.0049
2018    238      18      5    284.7058
2018    238      18     10    284.5136
2018    238      18     15    285.5314
2018    238      18     20    284.2864
2018    238      18     25    283.1645
2018    238      18     30    281.2090
2018    238      18     35    278.5666
2018    238      18     40    277.4278
2018    238      18     45    275.4457
2018    238      18     50    275.9996
2018    238      18     55    274.2254
2018    238      19      0    273.5359
2018    238      19      5    270.7689
2018    238      19     10    271.6034
2018    238      19     15    273.1579
2018    238      19     20    272.7914
2018    238      19     25    272.8485
2018    238      19     30    271.3282
2018    238      19     35    273.1963
2018    238      19     40    272.4761
2018    238      19     45    272.9639
2018    238      19     50    272.4709
2018    238      19     55    270.9318
2018    238      20      0    271.2419
2018    238      20      5    269.7748
2018    238      20     10    272.2486
2018    238      20     15    270.1920
2018    238      20     20    269.4051
2018    238      20     25    268.0062
2018    238      20     30    267.9315
2018    238      20     35    267.3437
2018    238      20     40    265.0992
2018    238      20     45    264.2226
2018    238      20     50    263.2824
2018    238      20     55    260.7419
2018    238      21      0    259.9916
2018    238      21      5    258.9980
2018    238      21     10    259.4605
2018    238      21     15    258.3619
2018    238      21     20    258.8341
2018    238      21     25    258.9118
2018    238      21     30    259.3155
2018    238      21     35    257.6011
2018    238      21     40    256.9174
2018    238      21     45    255.6490
2018    238      21     50    254.3598
2018    238      21     55    252.7860
2018    238      22      0    250.4450
2018    238      22      5    251.4303
2018    238      22     10    249.2403
2018    238      22     15    247.9650
2018    238      22     20    247.5636
2018    238      22     25    245.6599
2018    238      22     30    244.9792
2018    238      22     35    244.0882
2018    238      22     40    243.1742
2018    238      22     45    244.6837
2018    238      22     50    243.6033
2018    238      22     55    242.1783
2018    238      23      0    241.2251
2018    238      23      5    240.0502
2018    238      23     10    240.2720
2018    238      23     15    240.1548
2018    238      23     20    239.5302
2018    238      23     25    239.7222
2018    238      23     30    238.6455
2018    238      23     35    239.3794
2018    238      23     40    238.7192
2018    238      23     45    238.8154
2018    238      23     50    238.8224
2018    238      23     55    237.3587
2018    239       0      0    237.2899
2018    239       0      5    236.3859
2018    239       0     10    235.9439
2018    239       0     15    235.0389
2018    239       0     20    234.8641
2018    239       0     25    234.2192
2018    239       0     30    234.0435
2018    239       0     35    233.3859
2018    239       0     40    233.9117
2018    239       0     45    234.3337
2018    239       0     50    234.8179
2018    239       0     55    234.1080
2018    239       1      0    234.1550
2018    239       1      5    234.7737
2018    239       1     10    235.2962
2018    239       1     15    235.0520
2018    239       1     20    234.7134
2018    239       1     25    233.9683
2018    239       1     30    234.0989
2018    239       1     35    234.3105
2018    239       1     40    234.4408
2018    239       1     45    233.5905
2018    239       1     50    232.1129
2018    239       1     55    232.8572
2018    239       2      0    231.4385
2018    239       2      5    232.3538
2018    239       2     10    232.1048
2018    239       2     15    231.3040
2018    239       2     20    231.9425
2018    239       2     25    231.7860
2018    239       2     30    232.7642
2018    239       2     35    232.3225
2018    239       2     40    232.2927
2018    239       2     45    230.9417
2018    239       2     50    229.6618
2018    239       2     55    230.4977
2018    239       3      0    230.4042
2018    239       3      5    229.2613
2018    239       3     10    230.4415
2018    239       3     15    231.9744
2018    239       3     20    231.0612
2018    239       3     25    233.2452
2018    239       3     30    233.9212
2018    239       3     35    235.3498
2018    239       3     40    237.2278
2018    239       3     45    237.3909
2018    239       3     50    237.2048
2018    239       3     55    237.3983
2018    239       4      0    237.1125
2018    239       4      5    237.3384
2018    239       4     10    237.5966
2018    239       4     15    236.7107
2018    239       4     20    236.7852
2018    239       4     25    236.4434
2018    239       4     30    236.5872
2018    239       4     35    236.5525
2018    239       4     40    237.0723
2018    239       4     45    237.4907
2018    239       4     50    238.0974
2018    239       4     55    237.3376
2018    239       5      0    237.8572
2018    239       5      5    237.7382
2018    239       5     10    238.0445
2018    239       5     15    237.7090
2018    239       5     20    238.4851
2018    239       5     25    239.1560
2018    239       5     30    240.0752
2018    239       5     35    239.3130
2018    239       5     40    239.4983
2018    239       5     45    239.2508
2018    239       5     50    239.4622
2018    239       5     55    239.1297
2018    239       6      0    239.2951
2018    239       6      5    240.8211
2018    239       6     10    241.5677
2018    239       6     15    243.0256
2018    239       6     20    243.9757
2018    239       6     25    245.2160
2018    239       6     30    246.5365
2018    239       6     35    246.7976
2018    239       6     40    247.0737
2018    239       6     45    248.0081
2018    239       6     50    248.7658
2018    239       6     55    248.7635
2018    239       7      0    248.3054
2018    239       7      5    248.6383
2018    239       7     10    250.3475
2018    239       7     15    250.4416
2018    239       7     20    250.8213
2018    239       7     25    250.7191
2018    239       7     30    251.0208
2018    239       7     35    251.4854
2018    239       7     40    251.8920
2018    239       7     45    251.6805
2018    239       7     50    251.5522
2018    239       7     55    251.6041
2018    239       8      0    251.4053
2018    239       8      5    251.6590
2018    239       8     10    251.8382
2018    239       8     15    251.8065
2018    239       8     20    251.9645
2018    239       8     25    252.0066
2018    239       8     30    252.4137
2018    239       8     35    253.1836
2018    239       8     40    253.4610
