|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2022     72      19     55    269.9210
2022     72      20      0    275.3086
2022     72      20      5    270.2555
2022     72      20     10    270.5945
2022     72      20     15    272.1827
2022     72      20     20    270.1928
2022     72      20     25    269.7936
2022     72      20     30    269.1498
2022     72      20     35    269.0302
2022     72      20     40    269.6941
2022     72      20     45    272.9872
2022     72      20     50    274.8917
2022     72      20     55    274.2450
2022     72      21      0    272.3874
2022     72      21      5    268.8238
2022     72      21     10    263.9914
2022     72      21     15    262.4280
2022     72      21     20    260.1605
2022     72      21     25    262.5572
2022     72      21     30    260.6292
2022     72      21     35    259.4734
2022     72      21     40    257.1783
2022     72      21     45    265.4839
2022     72      21     50    265.8056
2022     72      21     55    266.8356
2022     72      22      0    267.2626
2022     72      22      5    270.0774
2022     72      22     10    273.6196
2022     72      22     15    278.0238
2022     72      22     20    279.3418
2022     72      22     25    279.5528
2022     72      22     30    282.2354
2022     72      22     35    278.5478
2022     72      22     40    270.5471
2022     72      22     45    266.6336
2022     72      22     50    269.5831
2022     72      22     55    270.6575
2022     72      23      0    269.6902
2022     72      23      5    273.8219
2022     72      23     10    273.4382
2022     72      23     15    275.9721
2022     72      23     20    277.9319
2022     72      23     25    276.5526
2022     72      23     30    277.2722
2022     72      23     35    267.0411
2022     72      23     40    262.6479
2022     72      23     45    259.7094
2022     72      23     50    256.3034
2022     72      23     55    253.4856
2022     73       0      0    251.5072
2022     73       0      5    250.0766
2022     73       0     10    248.7598
2022     73       0     15    247.5956
2022     73       0     20    247.3481
2022     73       0     25    246.7971
2022     73       0     30    245.2574
2022     73       0     35    244.2268
2022     73       0     40    244.4303
2022     73       0     45    244.0506
2022     73       0     50    243.5374
2022     73       0     55    242.6105
2022     73       1      0    245.4763
2022     73       1      5    243.6945
2022     73       1     10    244.1908
2022     73       1     15    243.6302
2022     73       1     20    241.5766
2022     73       1     25    241.1515
2022     73       1     30    240.8110
2022     73       1     35    240.3078
2022     73       1     40    240.4834
2022     73       1     45    241.1555
2022     73       1     50    240.7998
2022     73       1     55    242.2341
2022     73       2      0    241.9142
2022     73       2      5    241.4442
2022     73       2     10    241.3796
2022     73       2     15    240.9597
2022     73       2     20    241.3165
2022     73       2     25    241.1561
2022     73       2     30    241.9791
2022     73       2     35    239.2851
2022     73       2     40    237.5072
2022     73       2     45    237.5724
2022     73       2     50    237.7990
2022     73       2     55    238.5557
2022     73       3      0    238.4672
2022     73       3      5    238.8739
2022     73       3     10    239.3635
2022     73       3     15    238.9195
2022     73       3     20    239.0156
2022     73       3     25    237.6721
2022     73       3     30    237.2027
2022     73       3     35    237.3723
2022     73       3     40    237.2812
2022     73       3     45    237.1060
2022     73       3     50    238.5692
2022     73       3     55    239.0239
2022     73       4      0    239.7748
2022     73       4      5    238.6634
2022     73       4     10    238.6159
2022     73       4     15    240.9846
2022     73       4     20    240.9102
2022     73       4     25    240.4329
2022     73       4     30    240.6778
2022     73       4     35    238.8599
2022     73       4     40    240.1009
2022     73       4     45    238.5645
2022     73       4     50    238.9631
2022     73       4     55    238.9217
2022     73       5      0    239.9313
2022     73       5      5    240.8844
2022     73       5     10    240.6771
2022     73       5     15    239.8246
2022     73       5     20    239.9280
2022     73       5     25    240.0891
2022     73       5     30    239.8197
2022     73       5     35    240.0564
2022     73       5     40    240.6521
2022     73       5     45    241.0417
2022     73       5     50    240.4626
2022     73       5     55    240.9775
2022     73       6      0    241.7828
2022     73       6      5    242.1910
2022     73       6     10    241.8546
2022     73       6     15    241.6198
2022     73       6     20    242.8390
2022     73       6     25    243.0997
2022     73       6     30    242.7436
2022     73       6     35    242.0049
2022     73       6     40    242.8163
2022     73       6     45    243.2514
2022     73       6     50    241.1587
2022     73       6     55    243.3885
2022     73       7      0    244.0101
2022     73       7      5    245.5223
2022     73       7     10    247.6569
2022     73       7     15    248.1888
2022     73       7     20    249.2857
2022     73       7     25    249.1432
2022     73       7     30    249.6396
2022     73       7     35    248.8735
2022     73       7     40    250.2335
2022     73       7     45    251.3507
2022     73       7     50    251.3462
2022     73       7     55    251.3891
2022     73       8      0    253.6622
2022     73       8      5    254.2731
2022     73       8     10    257.5261
2022     73       8     15    258.6765
2022     73       8     20    258.0882
2022     73       8     25    258.1541
2022     73       8     30    258.1360
2022     73       8     35    256.9797
2022     73       8     40    256.4211
2022     73       8     45    255.0419
2022     73       8     50    255.1766
2022     73       8     55    256.1150
2022     73       9      0    257.0439
2022     73       9      5    258.9856
2022     73       9     10    259.6824
2022     73       9     15    259.4711
2022     73       9     20    258.5944
2022     73       9     25    258.7435
2022     73       9     30    260.2608
2022     73       9     35    258.9025
2022     73       9     40    258.9473
2022     73       9     45    259.8906
2022     73       9     50    260.5960
2022     73       9     55    259.6094
2022     73      10      0    259.6811
2022     73      10      5    258.9341
2022     73      10     10    257.7719
2022     73      10     15    258.0881
2022     73      10     20    257.9876
2022     73      10     25    256.2158
2022     73      10     30    253.3935
2022     73      10     35    253.5693
2022     73      10     40    253.5739
2022     73      10     45    254.1579
2022     73      10     50    256.1504
2022     73      10     55    255.5368
2022     73      11      0    253.9597
2022     73      11      5    252.8055
2022     73      11     10    253.7722
2022     73      11     15    252.6935
2022     73      11     20    253.1706
2022     73      11     25    252.0094
2022     73      11     30    254.0507
2022     73      11     35    255.4930
2022     73      11     40    255.5675
2022     73      11     45    255.0492
2022     73      11     50    255.4611
2022     73      11     55    253.6479
2022     73      12      0    253.7590
2022     73      12      5    254.4414
2022     73      12     10    255.0215
2022     73      12     15    255.3241
2022     73      12     20    255.2524
2022     73      12     25    255.1394
2022     73      12     30    255.3804
2022     73      12     35    257.9569
2022     73      12     40    257.9220
2022     73      12     45    258.8745
2022     73      12     50    259.2535
2022     73      12     55    259.5653
2022     73      13      0    259.6231
2022     73      13      5    259.8255
2022     73      13     10    258.6899
2022     73      13     15    260.6920
2022     73      13     20    260.8696
2022     73      13     25    260.9766
2022     73      13     30    260.8225
2022     73      13     35    260.6512
2022     73      13     40    260.9001
2022     73      13     45    261.3269
2022     73      13     50    261.2012
2022     73      13     55    260.4867
2022     73      14      0    261.1864
2022     73      14      5    262.3882
2022     73      14     10    261.7266
2022     73      14     15    261.9713
2022     73      14     20    262.0297
2022     73      14     25    259.5115
2022     73      14     30    259.5886
2022     73      14     35    260.4729
2022     73      14     40    259.8450
2022     73      14     45    260.3497
2022     73      14     50    260.1931
2022     73      14     55    258.1567
2022     73      15      0    257.7858
2022     73      15      5    258.3580
2022     73      15     10    258.9390
2022     73      15     15    258.7863
2022     73      15     20    258.6480
2022     73      15     25    258.3131
2022     73      15     30    257.9864
2022     73      15     35    257.8831
2022     73      15     40    257.3830
2022     73      15     45    256.1152
2022     73      15     50    257.6901
2022     73      15     55    259.2320
2022     73      16      0    257.0729
2022     73      16      5    256.6920
2022     73      16     10    257.7549
2022     73      16     15    258.8806
2022     73      16     20    259.1930
2022     73      16     25    260.4196
2022     73      16     30    261.3563
2022     73      16     35    260.7960
2022     73      16     40    261.6525
2022     73      16     45    260.1842
2022     73      16     50    261.1741
2022     73      16     55    259.6434
2022     73      17      0    258.4275
2022     73      17      5    255.6461
2022     73      17     10    255.9400
2022     73      17     15    256.2070
2022     73      17     20    254.9795
2022     73      17     25    255.1452
2022     73      17     30    255.3758
2022     73      17     35    255.3408
2022     73      17     40    255.2954
2022     73      17     45    256.2287
2022     73      17     50    255.7262
2022     73      17     55    256.5038
2022     73      18      0    256.2669
2022     73      18      5    255.7212
2022     73      18     10    254.8460
2022     73      18     15    253.9461
2022     73      18     20    252.7807
2022     73      18     25    252.2101
2022     73      18     30    251.8413
2022     73      18     35    251.5973
2022     73      18     40    252.2832
2022     73      18     45    253.2569
2022     73      18     50    254.7523
2022     73      18     55    255.5051
2022     73      19      0    255.1520
2022     73      19      5    255.0943
2022     73      19     10    255.6622
2022     73      19     15    252.4185
2022     73      19     20    251.8981
2022     73      19     25    250.9380
2022     73      19     30    250.2524
2022     73      19     35    249.6560
2022     73      19     40    248.9715
2022     73      19     45    248.5576
2022     73      19     50    248.3266
2022     73      19     55    248.0911
2022     73      20      0    247.9048
2022     73      20      5    248.0837
2022     73      20     10    248.2355
2022     73      20     15    247.9079
2022     73      20     20    247.5829
2022     73      20     25    247.3337
2022     73      20     30    247.4528
2022     73      20     35    247.5025
2022     73      20     40    245.9859
2022     73      20     45    246.2244
2022     73      20     50    244.4110
2022     73      20     55    245.8195
2022     73      21      0    242.9752
2022     73      21      5    240.5792
2022     73      21     10    242.3442
2022     73      21     15    238.3081
2022     73      21     20    237.2972
2022     73      21     25    236.2756
2022     73      21     30    235.4001
2022     73      21     35    235.4121
2022     73      21     40    235.2577
2022     73      21     45    234.9055
2022     73      21     50    235.1322
2022     73      21     55    234.8871
2022     73      22      0    234.4644
2022     73      22      5    233.7913
2022     73      22     10    233.4986
2022     73      22     15    232.6794
2022     73      22     20    232.4370
2022     73      22     25    232.0390
2022     73      22     30    231.5277
2022     73      22     35    230.8186
2022     73      22     40    230.7512
2022     73      22     45    230.2947
2022     73      22     50    230.2055
2022     73      22     55    230.1286
2022     73      23      0    230.3346
2022     73      23      5    230.2077
2022     73      23     10    229.5306
2022     73      23     15    228.7574
2022     73      23     20    228.4952
2022     73      23     25    228.1496
2022     73      23     30    227.9102
2022     73      23     35    227.3069
2022     73      23     40    227.3903
2022     73      23     45    227.5381
2022     73      23     50    227.2618
2022     73      23     55    226.9954
2022     74       0      0    226.7566
2022     74       0      5    226.5207
2022     74       0     10    226.2672
2022     74       0     15    226.0359
2022     74       0     20    225.8753
2022     74       0     25    225.4355
2022     74       0     30    225.7999
2022     74       0     35    225.4424
2022     74       0     40    224.6381
2022     74       0     45    225.4167
2022     74       0     50    224.9535
2022     74       0     55    230.5325
2022     74       1      0    231.1243
2022     74       1      5    231.5464
2022     74       1     10    232.3498
2022     74       1     15    233.1246
2022     74       1     20    235.7240
2022     74       1     25    231.3130
