X-point locations.
FORMAT:
YEAR    DAY    HOUR    MIN    RATE    DISTANCE
2022     72      19     20        0.00    nan   
2022     72      19     25        0.00    nan   
2022     72      19     30        0.00    nan   
2022     72      19     35        0.00    nan   
2022     72      19     40        0.00    nan   
2022     72      19     45        0.00    nan   
2022     72      19     50        0.00    nan   
2022     72      19     55        0.00    nan   
2022     72      20      0        0.00    nan   
2022     72      20      5        0.00    nan   
2022     72      20     10        0.24     9.563
2022     72      20     15        0.28     9.360
2022     72      20     20        0.27     9.280
2022     72      20     25        0.37     9.200
2022     72      20     30        0.40     9.160
2022     72      20     35        0.34     9.160
2022     72      20     40        0.56     9.120
2022     72      20     45        0.46     9.080
2022     72      20     50        0.58     9.043
2022     72      20     55        0.32     9.080
2022     72      21      0        0.59     9.080
2022     72      21      5        0.52     9.201
2022     72      21     10        0.34     9.405
2022     72      21     15        0.44     9.444
2022     72      21     20        0.27     9.730
2022     72      21     25        0.28     9.768
2022     72      21     30        0.00    nan   
2022     72      21     35        0.00    nan   
2022     72      21     40        0.00    nan   
2022     72      21     45        0.00    nan   
2022     72      21     50        0.00    nan   
2022     72      21     55        0.00    nan   
2022     72      22      0        0.00    nan   
2022     72      22      5        0.91     9.480
2022     72      22     10        0.30     9.124
2022     72      22     15        0.37     8.840
2022     72      22     20        1.33     8.761
2022     72      22     25        1.45     8.680
2022     72      22     30        1.10     8.601
2022     72      22     35        0.43     8.642
2022     72      22     40        0.24     8.883
2022     72      22     45        0.18     9.044
2022     72      22     50        0.07     8.929
2022     72      22     55        0.12     8.889
2022     72      23      0        0.31     9.015
2022     72      23      5        0.35     8.853
2022     72      23     10        0.44     8.933
2022     72      23     15        0.44     8.853
2022     72      23     20        0.43     8.853
2022     72      23     25        0.33     8.975
2022     72      23     30        0.28     9.139
2022     72      23     35        0.25     9.677
2022     72      23     40        0.40     9.928
2022     72      23     45        0.00    nan   
2022     72      23     50        0.00    nan   
2022     72      23     55        0.00    nan   
2022     73       0      0        0.00    nan   
2022     73       0      5        0.00    nan   
2022     73       0     10        0.00    nan   
2022     73       0     15        0.00    nan   
2022     73       0     20        0.00    nan   
2022     73       0     25        0.00    nan   
2022     73       0     30        0.00    nan   
2022     73       0     35        0.00    nan   
2022     73       0     40        0.00    nan   
2022     73       0     45        0.00    nan   
2022     73       0     50        0.00    nan   
2022     73       0     55        0.00    nan   
2022     73       1      0        0.00    nan   
2022     73       1      5        0.00    nan   
2022     73       1     10        0.00    nan   
2022     73       1     15        0.00    nan   
2022     73       1     20        0.00    nan   
2022     73       1     25        0.00    nan   
2022     73       1     30        0.00    nan   
2022     73       1     35        0.00    nan   
2022     73       1     40        0.00    nan   
2022     73       1     45        0.00    nan   
2022     73       1     50        0.00    nan   
2022     73       1     55        0.00    nan   
2022     73       2      0        0.00    nan   
2022     73       2      5        0.00    nan   
2022     73       2     10        0.00    nan   
2022     73       2     15        0.00    nan   
2022     73       2     20        0.00    nan   
2022     73       2     25        0.00    nan   
2022     73       2     30        0.00    nan   
2022     73       2     35        0.00    nan   
2022     73       2     40        0.00    nan   
2022     73       2     45        0.00    nan   
2022     73       2     50        0.00    nan   
2022     73       2     55        0.00    nan   
