goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2022-10-21 05:35:00 -> (0.49468496441841125, 0.3056849539279938, 0.3026849627494812, 0.27968496084213257, 0.2776849567890167, 0.27668496966362, -100000.0, 131.25796508789062, -100000.0, 0.2776849567890167, 0.27068495750427246)
2022-10-21 05:40:00 -> (0.38668498396873474, 0.29168498516082764, 0.2896849811077118, 0.2856849730014801, 0.28368496894836426, 0.27868497371673584, -100000.0, 178.0867462158203, -100000.0, 0.28268498182296753, 0.26668497920036316)
2022-10-21 05:45:00 -> (0.4776867926120758, 0.40668678283691406, 0.3746867775917053, 0.31468677520751953, 0.30668678879737854, 0.3046867847442627, -100000.0, 88.48213958740234, -100000.0, 0.30668678879737854, 0.29068678617477417)
2022-10-21 05:50:00 -> (0.44801756739616394, 0.3390175700187683, 0.3160175681114197, 0.3010175824165344, 0.3000175654888153, 0.28501757979393005, -100000.0, 207.04074096679688, -100000.0, 0.29801756143569946, 0.2600175738334656)
2022-10-21 05:55:00 -> (0.4000192880630493, 0.34501928091049194, 0.3430192768573761, 0.3230192959308624, 0.3230192959308624, 0.3050192892551422, -100000.0, 148.4283447265625, -100000.0, 0.31901928782463074, 0.2840192914009094)
2022-10-21 06:00:00 -> (0.40201762318611145, 0.2930176258087158, 0.29001763463020325, 0.283017635345459, 0.28201764822006226, 0.27701762318611145, -100000.0, 149.09498596191406, -100000.0, 0.28201764822006226, 0.26001763343811035)
2022-10-21 06:05:00 -> (0.4763527512550354, 0.37935274839401245, 0.3383527398109436, 0.33535274863243103, 0.31535273790359497, 0.29735273122787476, -100000.0, 147.95677185058594, -100000.0, 0.30235275626182556, 0.28935274481773376)
2022-10-21 06:10:00 -> (0.3793540298938751, 0.3613540232181549, 0.35835403203964233, 0.32835403084754944, 0.3263540267944336, 0.31635400652885437, -100000.0, 167.3793182373047, -100000.0, 0.32435402274131775, 0.3013540208339691)
2022-10-21 06:15:00 -> (0.48535391688346863, 0.3413539230823517, 0.3383539319038391, 0.3153539299964905, 0.3123539090156555, 0.30635392665863037, -100000.0, 160.6919708251953, -100000.0, 0.30935391783714294, 0.29735392332077026)
2022-10-21 06:20:00 -> (0.5860187411308289, 0.4020187258720398, 0.3930187225341797, 0.33101871609687805, 0.3080187439918518, 0.27901872992515564, -100000.0, 190.35702514648438, -100000.0, 0.2980187237262726, 0.2720187306404114)
2022-10-21 06:25:00 -> (0.39035314321517944, 0.3493531346321106, 0.346353143453598, 0.3233531415462494, 0.32035312056541443, 0.3023531436920166, -100000.0, 125.44883728027344, -100000.0, 0.3163531422615051, 0.2893531322479248)
2022-10-21 06:30:00 -> (0.4660169780254364, 0.3320169746875763, 0.3230169713497162, 0.2800169885158539, 0.2770169675350189, 0.2730169892311096, -100000.0, 55.16596221923828, -100000.0, 0.2750169634819031, 0.2600169777870178)
2022-10-21 06:35:00 -> (0.4716852307319641, 0.40068522095680237, 0.36968523263931274, 0.3286852240562439, 0.32668522000312805, 0.31768521666526794, -100000.0, 156.029541015625, -100000.0, 0.3256852328777313, 0.2866852283477783)
2022-10-21 06:40:00 -> (0.4880179166793823, 0.3790179193019867, 0.3580179214477539, 0.2840179204940796, 0.28201791644096375, 0.27801793813705444, -100000.0, 105.80096435546875, -100000.0, 0.281017929315567, 0.2720179259777069)
2022-10-21 06:45:00 -> (0.3783503472805023, 0.32335034012794495, 0.3133503198623657, 0.27235034108161926, 0.2703503370285034, 0.2683503329753876, -100000.0, 137.1082305908203, -100000.0, 0.2693503201007843, 0.2613503336906433)
2022-10-21 06:50:00 -> (0.4813534617424011, 0.35335347056388855, 0.3413534462451935, 0.3383534550666809, 0.3383534550666809, 0.33135345578193665, -100000.0, 4.0, -100000.0, 0.33535346388816833, 0.3173534572124481)
2022-10-21 06:55:00 -> (0.3476831018924713, 0.30568310618400574, 0.30268311500549316, 0.2956831157207489, 0.2956831157207489, 0.27668312191963196, -100000.0, 95.1064682006836, -100000.0, 0.2916831076145172, 0.25468310713768005)
2022-10-21 07:00:00 -> (0.4076839089393616, 0.36368390917778015, 0.3326839208602905, 0.2926838994026184, 0.2846839129924774, 0.2786839008331299, -100000.0, 127.89747619628906, -100000.0, 0.2826839089393616, 0.2666839063167572)
