goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2024-05-10 11:00:00 -> (201.66067504882812, 13.794672966003418, 3.5736730098724365, 0.3236731290817261, 0.18567311763763428, 0.17667311429977417, -100000.0, 4.0, -100000.0, 0.17967312037944794, 0.17067311704158783)
2024-05-10 11:05:00 -> (210.82667541503906, 15.338674545288086, 4.026674270629883, 0.39567431807518005, 0.21567431092262268, 0.20167431235313416, -100000.0, 4.0, -100000.0, 0.20567430555820465, 0.1986743062734604)
2024-05-10 11:10:00 -> (192.96067810058594, 15.071672439575195, 4.18867301940918, 0.3636729121208191, 0.22867290675640106, 0.20167291164398193, -100000.0, 4.0, -100000.0, 0.2216729074716568, 0.17067290842533112)
2024-05-10 11:15:00 -> (200.232666015625, 16.71967315673828, 4.178672790527344, 0.3516726791858673, 0.1956726759672165, 0.17067267000675201, -100000.0, 4.0, -100000.0, 0.18567267060279846, 0.16267266869544983)
2024-05-10 11:20:00 -> (215.6090087890625, 18.344005584716797, 4.677005767822266, 0.3020055890083313, 0.1640055924654007, 0.1560055911540985, -100000.0, 4.0, -100000.0, 0.15900559723377228, 0.15200559794902802)
2024-05-10 11:25:00 -> (220.63967895507812, 17.218673706054688, 4.318673610687256, 0.34767383337020874, 0.2246738225221634, 0.21867382526397705, -100000.0, 4.0, -100000.0, 0.22167383134365082, 0.190673828125)
2024-05-10 11:30:00 -> (225.91500854492188, 18.91500473022461, 4.073005676269531, 0.3120056390762329, 0.17300564050674438, 0.15900564193725586, -100000.0, 4.0, -100000.0, 0.16700564324855804, 0.1520056426525116)
2024-05-10 11:35:00 -> (237.43934631347656, 17.65334129333496, 3.953341245651245, 0.41134113073349, 0.24934113025665283, 0.2093411386013031, -100000.0, 4.0, -100000.0, 0.23234114050865173, 0.20134113729000092)
2024-05-10 11:40:00 -> (259.218017578125, 17.387006759643555, 3.426006555557251, 0.37100663781166077, 0.2050066441297531, 0.1790066361427307, -100000.0, 31.65138816833496, -100000.0, 0.19200663268566132, 0.17200663685798645)
2024-05-10 11:45:00 -> (302.7403259277344, 20.262340545654297, 4.031339645385742, 0.3063398003578186, 0.19133980572223663, 0.1723398119211197, -100000.0, 4.0, -100000.0, 0.1853398084640503, 0.16933980584144592)
2024-05-10 11:50:00 -> (377.07733154296875, 23.185338973999023, 4.099339008331299, 0.3093389570713043, 0.20833896100521088, 0.15833896398544312, -100000.0, 4.0, -100000.0, 0.19433896243572235, 0.149338960647583)
2024-05-10 11:55:00 -> (506.760009765625, 20.800004959106445, 4.2520060539245605, 0.3150058388710022, 0.1940058469772339, 0.1600058525800705, -100000.0, 96.33056640625, -100000.0, 0.18100585043430328, 0.1520058512687683)
2024-05-10 12:00:00 -> (535.9566650390625, 21.488672256469727, 4.013673305511475, 0.23867321014404297, 0.1796732097864151, 0.1756732016801834, -100000.0, 42.27666473388672, -100000.0, 0.17867320775985718, 0.170673206448555)
2024-05-10 12:05:00 -> (544.0536499023438, 21.002674102783203, 4.19567346572876, 0.2336733639240265, 0.18467336893081665, 0.17967337369918823, -100000.0, 4.0, -100000.0, 0.1826733648777008, 0.17067337036132812)
2024-05-10 12:10:00 -> (512.184326171875, 20.244338989257812, 3.5563395023345947, 0.2883395552635193, 0.19533956050872803, 0.1683395653963089, -100000.0, 36.22861099243164, -100000.0, 0.18633955717086792, 0.16533955931663513)
2024-05-10 12:15:00 -> (534.1776733398438, 21.073673248291016, 3.8846724033355713, 0.27067244052886963, 0.18067245185375214, 0.17267245054244995, -100000.0, 4.0, -100000.0, 0.17567245662212372, 0.15067245066165924)
2024-05-10 12:20:00 -> (548.9163208007812, 18.819339752197266, 3.178339958190918, 0.3053399324417114, 0.23733992874622345, 0.21633993089199066, -100000.0, 51.104698181152344, -100000.0, 0.2303399294614792, 0.16533993184566498)
2024-05-10 12:25:00 -> (550.5843505859375, 17.023340225219727, 3.015340566635132, 0.3363405168056488, 0.23634052276611328, 0.2113405168056488, -100000.0, 4.0, -100000.0, 0.22934050858020782, 0.1813405156135559)
2024-05-10 12:30:00 -> (538.4550170898438, 21.287006378173828, 4.718006610870361, 0.3180067241191864, 0.21400673687458038, 0.1930067390203476, -100000.0, 73.95024108886719, -100000.0, 0.20400673151016235, 0.16800673305988312)
2024-05-10 12:35:00 -> (557.1673583984375, 24.60334014892578, 4.801340103149414, 0.29733988642692566, 0.1993398815393448, 0.17633989453315735, -100000.0, 13.236340522766113, -100000.0, 0.19033989310264587, 0.17333988845348358)
2024-05-10 12:40:00 -> (569.3333129882812, 28.188339233398438, 4.920340061187744, 0.3113400638103485, 0.21334005892276764, 0.1733400523662567, -100000.0, 4.0, -100000.0, 0.19634005427360535, 0.16934005916118622)
2024-05-10 12:45:00 -> (550.6099853515625, 27.155006408691406, 4.352006912231445, 0.2820068597793579, 0.19400684535503387, 0.17700685560703278, -100000.0, 4.0, -100000.0, 0.1870068460702896, 0.16800685226917267)
2024-05-10 12:50:00 -> (565.443359375, 29.828340530395508, 5.116339683532715, 0.29233983159065247, 0.1773398369550705, 0.1643398404121399, -100000.0, 4.0, -100000.0, 0.16833984851837158, 0.15733984112739563)
2024-05-10 12:55:00 -> (575.4746704101562, 33.63667297363281, 6.027673721313477, 0.29267388582229614, 0.19767388701438904, 0.18567389249801636, -100000.0, 4.0, -100000.0, 0.18967390060424805, 0.1786738932132721)
2024-05-10 13:00:00 -> (616.7236938476562, 37.03367233276367, 5.81067419052124, 0.35367417335510254, 0.2096741646528244, 0.18667416274547577, -100000.0, 56.80963897705078, -100000.0, 0.19767415523529053, 0.17867416143417358)
2024-05-10 13:05:00 -> (727.530029296875, 39.709007263183594, 5.294006824493408, 0.26000693440437317, 0.18700693547725677, 0.17800693213939667, -100000.0, 76.65538787841797, -100000.0, 0.18100693821907043, 0.17200693488121033)
2024-05-10 13:10:00 -> (651.3693237304688, 40.25334167480469, 6.0503411293029785, 0.2783413529396057, 0.19934135675430298, 0.1963413506746292, -100000.0, 4.0, -100000.0, 0.19834135472774506, 0.18934135138988495)
2024-05-10 13:15:00 -> (697.6290283203125, 42.69700622558594, 6.137006759643555, 0.3230067193508148, 0.20800673961639404, 0.1850067377090454, -100000.0, 36.1639404296875, -100000.0, 0.19600673019886017, 0.16800673305988312)
2024-05-10 13:20:00 -> (667.6153564453125, 49.70833969116211, 7.225340366363525, 0.27934032678604126, 0.18334032595157623, 0.1733403205871582, -100000.0, 4.0, -100000.0, 0.1773403286933899, 0.1693403273820877)
2024-05-10 13:25:00 -> (676.1663208007812, 53.96834182739258, 7.459341526031494, 0.3233417570590973, 0.21734176576137543, 0.20434176921844482, -100000.0, 11.030966758728027, -100000.0, 0.21334175765514374, 0.20134176313877106)
2024-05-10 13:30:00 -> (699.0403442382812, 59.99734115600586, 8.276341438293457, 0.3343414068222046, 0.22534140944480896, 0.20834140479564667, -100000.0, 46.31161117553711, -100000.0, 0.21334140002727509, 0.18534140288829803)
2024-05-10 13:35:00 -> (756.4723510742188, 76.31034088134766, 10.329339981079102, 0.29833993315696716, 0.18933993577957153, 0.17633992433547974, -100000.0, 24.24883460998535, -100000.0, 0.18533992767333984, 0.1573399305343628)
2024-05-10 13:40:00 -> (805.4633178710938, 79.54134368896484, 9.99734115600586, 0.3823413550853729, 0.2223413586616516, 0.19734135270118713, -100000.0, 4.0, -100000.0, 0.20934134721755981, 0.18934135138988495)
2024-05-10 13:45:00 -> (877.7963256835938, 84.54434204101562, 10.81234073638916, 0.3473408818244934, 0.19934087991714478, 0.18534088134765625, -100000.0, 10.15219783782959, -100000.0, 0.18934087455272675, 0.17734088003635406)
2024-05-10 13:50:00 -> (1174.48828125, 92.13734436035156, 10.070342063903809, 0.2663421630859375, 0.21234217286109924, 0.2103421688079834, -100000.0, 26.606693267822266, -100000.0, 0.21134217083454132, 0.2013421654701233)
