X-point locations.
FORMAT:
YEAR    DAY    HOUR    MIN    RATE    DISTANCE
2024    223       7     35        nan     nan   
2024    223       7     40        nan     nan   
2024    223       7     45        nan     nan   
2024    223       7     50        nan     nan   
2024    223       7     55        nan     nan   
2024    223       8      0        nan     nan   
2024    223       8      5        nan     nan   
2024    223       8     10        nan     nan   
2024    223       8     15        nan     nan   
2024    223       8     20        nan     nan   
2024    223       8     25        nan     nan   
2024    223       8     30        nan     nan   
2024    223       8     35        nan     nan   
2024    223       8     40        nan     nan   
2024    223       8     45        nan     nan   
2024    223       8     50        nan     nan   
2024    223       8     55        nan     nan   
2024    223       9      0        nan     nan   
2024    223       9      5        nan     nan   
2024    223       9     10        nan     nan   
2024    223       9     15        nan     nan   
2024    223       9     20        nan     nan   
2024    223       9     25        nan     nan   
2024    223       9     30        nan     nan   
2024    223       9     35        nan     nan   
2024    223       9     40        nan     nan   
2024    223       9     45        nan     nan   
2024    223       9     50        nan     nan   
2024    223       9     55        nan     nan   
2024    223      10      0        nan     nan   
2024    223      10      5        nan     nan   
2024    223      10     10        nan     nan   
2024    223      10     15        nan     nan   
2024    223      10     20        nan     nan   
2024    223      10     25        nan     nan   
2024    223      10     30        nan     nan   
2024    223      10     35        nan     nan   
2024    223      10     40        nan     nan   
2024    223      10     45        nan     nan   
2024    223      10     50        nan     nan   
2024    223      10     55        nan     nan   
2024    223      11      0        nan     nan   
2024    223      11      5        nan     nan   
2024    223      11     10        nan     nan   
2024    223      11     15        nan     nan   
2024    223      11     20        nan     nan   
2024    223      11     25        nan     nan   
2024    223      11     30        nan     nan   
2024    223      11     35        nan     nan   
2024    223      11     40        nan     nan   
2024    223      11     45        nan     nan   
2024    223      11     50        nan     nan   
2024    223      11     55        nan     nan   
2024    223      12      0        nan     nan   
2024    223      12      5        nan     nan   
2024    223      12     10        nan     nan   
2024    223      12     15        nan     nan   
2024    223      12     20        nan     nan   
2024    223      12     25        nan     nan   
2024    223      12     30        nan     nan   
2024    223      12     35        nan     nan   
2024    223      12     40        nan     nan   
2024    223      12     45        nan     nan   
2024    223      12     50        nan     nan   
2024    223      12     55        nan     nan   
2024    223      13      0        nan     nan   
2024    223      13      5        nan     nan   
2024    223      13     10        nan     nan   
2024    223      13     15        nan     nan   
2024    223      13     20        nan     nan   
2024    223      13     25        nan     nan   
2024    223      13     30        nan     nan   
2024    223      13     35        nan     nan   
2024    223      13     40        nan     nan   
2024    223      13     45        nan     nan   
2024    223      13     50        nan     nan   
2024    223      13     55        nan     nan   
2024    223      14      0        nan     nan   
2024    223      14      5        nan     nan   
2024    223      14     10        nan     nan   
2024    223      14     15        nan     nan   
2024    223      14     20        nan     nan   
2024    223      14     25        nan     nan   
2024    223      14     30        nan     nan   
2024    223      14     35        nan     nan   
2024    223      14     40        nan     nan   
2024    223      14     45        nan     nan   
2024    223      14     50        nan     nan   
2024    223      14     55        nan     nan   
2024    223      15      0        nan     nan   
2024    223      15      5        nan     nan   
