2015-06-22 12:26:00;138.720; 53.536;223.166;318.470; 70.225;148.692;1275.050;118.984;149.863;349.142;446.075;413.620;403.000;214.000;100.725; 48.970;235.740; 87.630;175.084;165.434;120.384;206.600;214.052; 99.840;163.398;120.735; 95.867;206.585;182.495;260.050;204.650;117.610;235.918;  1.132;143.790;282.400;  4.431; 16.713;109.558
2015-06-22 12:28:00;142.950; 54.042;219.500;322.942; 69.950;148.075;1283.850;117.139;152.883;353.776;448.025;416.970;403.500;213.000;102.125; 48.920;235.855; 87.275;163.808;162.316;120.440;207.600;213.687; 99.929;164.519;120.175; 95.600;208.765;180.815;260.045;209.480;115.595;237.567;  0.974;139.205;286.040;  4.191; 15.807;110.141
2015-06-22 12:30:00;138.585; 54.055;218.834;313.609; 69.233;148.966;1275.850;118.344;154.028;349.010;441.409;420.780;398.500;215.500;101.450; 48.550;235.430; 90.090;167.900;165.175;122.879;206.466;216.616;101.722;164.418;121.600; 95.200;210.195;181.895;261.075;205.430;118.730;239.138;  0.948;140.915;285.515;  4.432; 16.418;112.266
2015-06-22 12:32:00;138.120; 53.657;221.500;319.597; 69.108;150.175;1274.000;115.944;154.294;360.025;443.925;418.590;406.000;220.500;100.950; 50.770;241.410; 88.690;170.367;165.569;117.281;208.666;212.621;102.488;164.068;120.210; 93.200;210.320;186.170;256.625;208.960;117.760;232.496;  0.895;140.805;284.305;  4.687; 17.293;110.361
2015-06-22 12:34:00;139.555; 55.571;217.084;323.710; 72.000;147.892;1286.900;116.011;152.758;350.503;448.900;415.915;399.000;214.500;101.559; 49.130;232.290; 90.670;165.258;163.023;119.943;209.200;214.929; 98.444;164.363;118.790; 94.933;206.800;179.685;260.150;207.195;117.055;232.800;  0.877;138.840;285.750;  4.284; 16.383;111.741
2015-06-22 12:36:00;139.675; 54.516;223.167;320.461; 69.083;148.933;1281.900;117.820;153.104;349.421;444.033;414.900;404.500;220.500;102.691; 48.950;236.345; 88.050;170.583;162.955;119.549;206.534;219.034; 99.480;163.904;119.245; 94.867;207.605;185.895;257.945;206.890;117.745;235.935;  0.965;139.055;282.940;  4.446; 15.983;112.431
2015-06-22 12:38:00;142.825; 53.584;219.917;316.100; 70.617;149.159;1277.450;117.314;154.280;355.883;445.575;409.845;404.000;213.500;101.000; 48.730;238.155; 88.600;161.625;159.212;118.037;209.334;213.051; 99.865;161.174;121.480; 94.333;205.535;183.840;257.710;205.000;117.780;234.674;  0.922;139.185;283.470;  4.537; 15.931;112.375
2015-06-22 12:40:00;137.265; 53.190;218.417;317.654; 68.525;147.984;1287.250;115.830;152.520;347.486;441.716;416.930;403.500;216.000;100.833; 49.080;232.100; 88.175;163.566;163.298;121.917;204.800;216.244;102.198;164.483;120.120; 94.800;208.990;181.910;256.745;203.800;117.095;234.423;  0.957;138.600;284.560;  4.211; 16.599;110.223
2015-06-22 12:42:00;145.335; 53.797;222.500;320.300; 68.192;150.542;1278.750;114.000;153.160;349.920;444.592;420.530;400.500;210.500;100.467; 50.230;237.340; 88.420;159.650;164.585;119.069;207.000;211.510; 99.616;166.339;118.950; 96.200;207.660;182.210;257.805;206.610;115.945;231.274;  1.036;140.000;286.445;  4.571; 16.938;110.225
2015-06-22 12:44:00;136.675; 53.292;220.750;322.088; 70.258;146.000;1288.350;118.091;153.931;355.969;448.459;417.485;400.000;211.500;100.883; 51.680;232.250; 88.395;166.909;163.014;121.033;207.133;211.852;103.113;166.300;119.640; 94.200;210.095;180.550;260.565;206.155;117.105;237.483;  0.896;138.635;287.000;  4.492; 16.718;110.747
