X-point locations.
FORMAT:
YEAR    DAY    HOUR    MIN    RATE    DISTANCE
2022    294       4     35        0.00    nan   
2022    294       4     40        0.00    nan   
2022    294       4     45        0.00    nan   
2022    294       4     50        0.00    nan   
2022    294       4     55        0.00    nan   
2022    294       5      0        0.00    nan   
2022    294       5      5        0.00    nan   
2022    294       5     10        0.00    nan   
2022    294       5     15        0.00    nan   
2022    294       5     20        0.00    nan   
2022    294       5     25        0.00    nan   
2022    294       5     30        0.00    nan   
2022    294       5     35        0.00    nan   
2022    294       5     40        0.00    nan   
2022    294       5     45        0.00    nan   
2022    294       5     50        0.00    nan   
2022    294       5     55        0.00    nan   
2022    294       6      0        0.00    nan   
2022    294       6      5        0.00    nan   
2022    294       6     10        0.00    nan   
2022    294       6     15        0.00    nan   
2022    294       6     20        0.00    nan   
2022    294       6     25        0.00    nan   
2022    294       6     30        0.00    nan   
2022    294       6     35        0.00    nan   
2022    294       6     40        0.00    nan   
2022    294       6     45        0.00    nan   
2022    294       6     50        0.00    nan   
2022    294       6     55        0.00    nan   
2022    294       7      0        0.00    nan   
2022    294       7      5        0.00    nan   
2022    294       7     10        0.00    nan   
2022    294       7     15        0.00    nan   
2022    294       7     20        0.00    nan   
2022    294       7     25        0.00    nan   
2022    294       7     30        0.00    nan   
2022    294       7     35        0.00    nan   
2022    294       7     40        0.00    nan   
2022    294       7     45        0.00    nan   
2022    294       7     50        0.00    nan   
2022    294       7     55        0.00    nan   
2022    294       8      0        0.00    nan   
2022    294       8      5        0.00    nan   
2022    294       8     10        0.00    nan   
2022    294       8     15        0.00    nan   
2022    294       8     20        0.00    nan   
2022    294       8     25        0.00    nan   
2022    294       8     30        0.00    nan   
2022    294       8     35        0.00    nan   
2022    294       8     40        0.00    nan   
2022    294       8     45        0.00    nan   
2022    294       8     50        0.00    nan   
2022    294       8     55        0.00    nan   
2022    294       9      0        0.00    nan   
2022    294       9      5        0.00    nan   
2022    294       9     10        0.00    nan   
2022    294       9     15        0.00    nan   
2022    294       9     20        0.00    nan   
2022    294       9     25        0.00    nan   
2022    294       9     30        0.00    nan   
2022    294       9     35        0.00    nan   
2022    294       9     40        0.00    nan   
2022    294       9     45        0.00    nan   
2022    294       9     50        0.00    nan   
2022    294       9     55        0.00    nan   
2022    294      10      0        0.00    nan   
2022    294      10      5        0.00    nan   
2022    294      10     10        0.00    nan   
2022    294      10     15        0.00    nan   
2022    294      10     20        0.00    nan   
2022    294      10     25        0.00    nan   
2022    294      10     30        0.00    nan   
2022    294      10     35        0.00    nan   
2022    294      10     40        0.00    nan   
2022    294      10     45        0.00    nan   
2022    294      10     50        0.00    nan   
2022    294      10     55        0.00    nan   
2022    294      11      0        0.00    nan   
2022    294      11      5        0.00    nan   
2022    294      11     10        0.00    nan   
2022    294      11     15        0.00    nan   
2022    294      11     20        0.00    nan   
2022    294      11     25        0.00    nan   
2022    294      11     30        0.00    nan   
2022    294      11     35        0.00    nan   
2022    294      11     40        0.00    nan   
2022    294      11     45        0.00    nan   
2022    294      11     50        0.00    nan   
2022    294      11     55        0.00    nan   
2022    294      12      0        0.00    nan   
2022    294      12      5        0.00    nan   
2022    294      12     10        0.00    nan   
2022    294      12     15        0.00    nan   
2022    294      12     20        0.00    nan   
2022    294      12     25        0.00    nan   
2022    294      12     30        0.00    nan   
2022    294      12     35        0.00    nan   
2022    294      12     40        0.00    nan   
2022    294      12     45        0.00    nan   
2022    294      12     50        0.00    nan   
2022    294      12     55        0.00    nan   
2022    294      13      0        0.00    nan   
2022    294      13      5        0.00    nan   
2022    294      13     10        0.00    nan   
2022    294      13     15        0.00    nan   
2022    294      13     20        0.00    nan   
2022    294      13     25        0.00    nan   
2022    294      13     30        0.00    nan   
2022    294      13     35        0.00    nan   
2022    294      13     40        0.00    nan   
2022    294      13     45        0.00    nan   
2022    294      13     50        0.00    nan   
2022    294      13     55        0.00    nan   
2022    294      14      0        0.00    nan   
2022    294      14      5        0.00    nan   
2022    294      14     10        0.00    nan   
2022    294      14     15        0.00    nan   
2022    294      14     20        0.00    nan   
2022    294      14     25        0.00    nan   
2022    294      14     30        0.00    nan   
2022    294      14     35        0.00    nan   
2022    294      14     40        0.00    nan   
2022    294      14     45        0.00    nan   
2022    294      14     50        0.00    nan   
2022    294      14     55        0.00    nan   
2022    294      15      0        0.00    nan   
2022    294      15      5        0.00    nan   
2022    294      15     10        0.00    nan   
2022    294      15     15        0.00    nan   
2022    294      15     20        0.00    nan   
2022    294      15     25        0.00    nan   
2022    294      15     30        0.00    nan   
2022    294      15     35        0.00    nan   
2022    294      15     40        0.00    nan   
2022    294      15     45        0.00    nan   
2022    294      15     50        0.00    nan   
2022    294      15     55        0.00    nan   
2022    294      16      0        0.00    nan   
2022    294      16      5        0.00    nan   
2022    294      16     10        0.00    nan   
2022    294      16     15        0.00    nan   
2022    294      16     20        0.00    nan   
2022    294      16     25        0.00    nan   
2022    294      16     30        0.00    nan   
2022    294      16     35        0.00    nan   
2022    294      16     40        0.00    nan   
2022    294      16     45        0.00    nan   
2022    294      16     50        0.00    nan   
2022    294      16     55        0.00    nan   
2022    294      17      0        0.00    nan   
2022    294      17      5        0.00    nan   
2022    294      17     10        0.00    nan   
2022    294      17     15        0.00    nan   
2022    294      17     20        0.00    nan   
2022    294      17     25        0.00    nan   
2022    294      17     30        0.00    nan   
2022    294      17     35        0.00    nan   
2022    294      17     40        0.00    nan   
2022    294      17     45        0.00    nan   
2022    294      17     50        0.00    nan   
2022    294      17     55        0.00    nan   
2022    294      18      0        0.00    nan   
2022    294      18      5        0.00    nan   
2022    294      18     10        0.00    nan   
2022    294      18     15        0.00    nan   
2022    294      18     20        0.00    nan   
2022    294      18     25        0.00    nan   
2022    294      18     30        0.00    nan   
2022    294      18     35        0.00    nan   
2022    294      18     40        0.00    nan   
2022    294      18     45        0.00    nan   
2022    294      18     50        0.00    nan   
2022    294      18     55        0.00    nan   
2022    294      19      0        0.00    nan   
2022    294      19      5        0.00    nan   
2022    294      19     10        0.00    nan   
2022    294      19     15        0.00    nan   
2022    294      19     20        0.00    nan   
2022    294      19     25        0.00    nan   
2022    294      19     30        0.00    nan   
