X-point locations.
FORMAT:
YEAR    DAY    HOUR    MIN    RATE    DISTANCE
2022     72      18     30        0.21     6.302
2022     72      18     35        0.23     6.333
2022     72      18     40        0.36     6.326
2022     72      18     45        0.29     6.368
2022     72      18     50        0.27     6.368
2022     72      18     55        0.11     6.421
2022     72      19      0        0.14     6.415
2022     72      19      5        0.12     6.495
2022     72      19     10        0.13     6.455
2022     72      19     15        0.15     6.530
2022     72      19     20        1.43    11.252
2022     72      19     25        7.94    11.732
2022     72      19     30        1.57    11.050
2022     72      19     35        0.00    13.416
2022     72      19     40       11.85    11.850
2022     72      19     45       46.32    11.648
2022     72      19     50       27.69    10.126
2022     72      19     55       10.13     9.324
2022     72      20      0        6.93     9.007
2022     72      20      5        2.02     9.527
2022     72      20     10        0.37     9.487
2022     72      20     15        0.87     9.365
2022     72      20     20        0.53     9.645
2022     72      20     25        1.50     9.765
2022     72      20     30        3.02     9.844
2022     72      20     35        0.27     9.844
2022     72      20     40        2.64     9.763
2022     72      20     45        3.20     9.363
2022     72      20     50        0.91     9.161
2022     72      20     55        3.40     9.322
2022     72      21      0        3.33     9.442
2022     72      21      5        2.59     9.681
2022     72      21     10        0.47    10.281
2022     72      21     15        3.45    10.441
2022     72      21     20        4.57    10.680
2022     72      21     25       23.93    10.040
2022     72      21     30       22.88    10.240
2022     72      21     35       37.95    10.280
2022     72      21     40      239.38    10.480
2022     72      21     45       36.30     8.920
2022     72      21     50       58.35     8.920
2022     72      21     55        2.53     8.840
2022     72      22      0        0.90     8.840
2022     72      22      5        0.67     8.720
2022     72      22     10       10.26     8.440
2022     72      22     15        1.88     8.360
2022     72      22     20       20.35     8.441
2022     72      22     25       43.90     8.441
2022     72      22     30       47.84     8.402
2022     72      22     35        0.14     6.282
2022     72      22     40        0.46     6.163
2022     72      22     45        0.90     6.123
2022     72      22     50        1.11     6.045
2022     72      22     55        1.20     6.047
2022     72      23      0        1.56     6.007
2022     72      23      5        1.05     5.967
2022     72      23     10        1.67     5.969
2022     72      23     15        0.66     5.969
2022     72      23     20        0.56     5.929
2022     72      23     25        1.03     5.931
2022     72      23     30        0.66     5.939
2022     72      23     35        0.83     5.900
2022     72      23     40        0.84     5.891
2022     72      23     45        0.75     5.931
2022     72      23     50        0.86     5.931
2022     72      23     55        1.00     5.931
2022     73       0      0        0.76     5.973
2022     73       0      5        0.80     5.973
2022     73       0     10        0.92     5.973
2022     73       0     15        0.77     6.016
2022     73       0     20        0.80     6.019
2022     73       0     25        0.73     6.023
2022     73       0     30        0.58     6.066
2022     73       0     35        0.54     6.110
2022     73       0     40        0.56     6.066
2022     73       0     45        0.44     6.110
2022     73       0     50        0.42     6.114
2022     73       0     55        0.36     6.153
2022     73       1      0        0.22     6.153
2022     73       1      5        0.23     6.158
2022     73       1     10        0.21     6.167
2022     73       1     15        0.14     6.212
2022     73       1     20        0.15     6.251
2022     73       1     25        0.09     6.296
2022     73       1     30        0.11     6.296
2022     73       1     35        0.09     6.336
2022     73       1     40        0.11     6.326
2022     73       1     45        0.08     6.331
2022     73       1     50        0.06     6.381
2022     73       1     55        0.03     6.387
2022     73       2      0        0.04     6.426
2022     73       2      5        0.03     6.472
2022     73       2     10        0.04     6.517
2022     73       2     15        0.05     6.557
2022     73       2     20        0.07     6.636
2022     73       2     25        0.00    13.416
2022     73       2     30        0.00    13.416
2022     73       2     35        0.00    13.416
2022     73       2     40        0.00    13.416
2022     73       2     45        0.00    13.416
2022     73       2     50        0.00    13.416
2022     73       2     55        0.00    13.416
2022     73       3      0        0.00    13.416
2022     73       3      5        0.00    13.416
2022     73       3     10        0.00    13.416
2022     73       3     15        0.00    13.416
2022     73       3     20        0.00    13.416
2022     73       3     25        0.00    13.416
2022     73       3     30        0.00    13.416
2022     73       3     35        0.00    13.416
2022     73       3     40        0.00    13.416
2022     73       3     45        0.00    13.416
2022     73       3     50        0.00    13.416
2022     73       3     55        0.00    13.416
2022     73       4      0        0.00    13.416
2022     73       4      5        0.00    13.416
2022     73       4     10        0.00    13.416
2022     73       4     15        0.00    13.416
2022     73       4     20        0.00    13.416
2022     73       4     25        0.00    13.416
2022     73       4     30        0.00    13.416
2022     73       4     35        0.00    13.416
2022     73       4     40        0.00    13.416
2022     73       4     45        0.00    13.416
2022     73       4     50        0.00    13.416
2022     73       4     55        0.00    13.416
2022     73       5      0        0.00    13.416
2022     73       5      5        0.00    13.416
