goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2022-01-14 00:00:00 -> (0.5126886963844299, 0.47068873047828674, 0.46768873929977417, 0.44468873739242554, 0.4426887333393097, 0.41568872332572937, -100000.0, 102.87996673583984, -100000.0, 0.4376887381076813, 0.30668872594833374)
2022-01-14 00:05:00 -> (0.5373592972755432, 0.4773592948913574, 0.4753592908382416, 0.45135927200317383, 0.4503592848777771, 0.43035927414894104, -100000.0, 4.0, -100000.0, 0.4473592936992645, 0.35335928201675415)
2022-01-14 00:10:00 -> (0.6396906971931458, 0.560690701007843, 0.5576906800270081, 0.45769068598747253, 0.44569069147109985, 0.42469069361686707, -100000.0, 112.81770324707031, -100000.0, 0.4396906793117523, 0.3346906900405884)
2022-01-14 00:15:00 -> (0.6776903867721558, 0.6346903443336487, 0.6016903519630432, 0.43169036507606506, 0.43069034814834595, 0.4166903495788574, -100000.0, 28.8150691986084, -100000.0, 0.4276903569698334, 0.3346903622150421)
2022-01-14 00:20:00 -> (0.5220234990119934, 0.478023499250412, 0.46802347898483276, 0.43802347779273987, 0.43802347779273987, 0.40402349829673767, -100000.0, 86.68057250976562, -100000.0, 0.43402349948883057, 0.3240234851837158)
2022-01-14 00:25:00 -> (0.5573550462722778, 0.49735504388809204, 0.4873550534248352, 0.4003550410270691, 0.39835506677627563, 0.38635504245758057, -100000.0, 109.81878662109375, -100000.0, 0.3973550498485565, 0.297355055809021)
2022-01-14 00:30:00 -> (0.5526915788650513, 0.5076916217803955, 0.4986916184425354, 0.47469159960746765, 0.4726915955543518, 0.451691597700119, -100000.0, 4.0, -100000.0, 0.4686916172504425, 0.3466916084289551)
2022-01-14 00:35:00 -> (0.6730239987373352, 0.46402400732040405, 0.4610240161418915, 0.4370240271091461, 0.436024010181427, 0.42002400755882263, -100000.0, 30.94057273864746, -100000.0, 0.43402400612831116, 0.3360240161418915)
2022-01-14 00:40:00 -> (0.8103592991828918, 0.5833593010902405, 0.5523592829704285, 0.5023593306541443, 0.500359296798706, 0.46635931730270386, -100000.0, 7.685207366943359, -100000.0, 0.4943593144416809, 0.3653593063354492)
2022-01-14 00:45:00 -> (0.6016904711723328, 0.48869046568870544, 0.4866904616355896, 0.4566904604434967, 0.4556904733181, 0.4436904788017273, -100000.0, 4.0, -100000.0, 0.45369046926498413, 0.3266904652118683)
2022-01-14 00:50:00 -> (0.5293580889701843, 0.48635807633399963, 0.48335808515548706, 0.4383580684661865, 0.4333580732345581, 0.4283580780029297, -100000.0, 4.0, -100000.0, 0.4333580732345581, 0.34535807371139526)
2022-01-14 00:55:00 -> (0.6676926016807556, 0.5156925916671753, 0.5066925883293152, 0.4606925845146179, 0.4596925973892212, 0.4546926021575928, -100000.0, 34.311248779296875, -100000.0, 0.4596925973892212, 0.36269259452819824)
2022-01-14 01:00:00 -> (0.4633605182170868, 0.45636051893234253, 0.4543605446815491, 0.4503605365753174, 0.4503605365753174, 0.4413605332374573, -100000.0, 4.0, -100000.0, 0.44936051964759827, 0.3813605308532715)
2022-01-14 01:05:00 -> (0.8056902885437012, 0.6076902747154236, 0.568690299987793, 0.46469029784202576, 0.4626902937889099, 0.4496902823448181, -100000.0, 17.90519142150879, -100000.0, 0.46069028973579407, 0.33069029450416565)
2022-01-14 01:10:00 -> (0.5570244193077087, 0.4770244359970093, 0.4480244219303131, 0.42902442812919617, 0.41502442955970764, 0.3930244445800781, -100000.0, 26.541048049926758, -100000.0, 0.40702444314956665, 0.3360244333744049)
2022-01-14 01:15:00 -> (0.7033565044403076, 0.50535649061203, 0.5023564696311951, 0.4133564829826355, 0.39735648036003113, 0.36335650086402893, -100000.0, 90.88409423828125, -100000.0, 0.3873564898967743, 0.32935649156570435)
2022-01-14 01:20:00 -> (0.5053565502166748, 0.46035653352737427, 0.45035654306411743, 0.44735655188560486, 0.44635653495788574, 0.4133565425872803, -100000.0, 97.681884765625, -100000.0, 0.44235655665397644, 0.32535654306411743)
2022-01-14 01:25:00 -> (0.7263574004173279, 0.5493573546409607, 0.5263573527336121, 0.5083574056625366, 0.4983573853969574, 0.4813573658466339, -100000.0, 4.0, -100000.0, 0.4943573772907257, 0.34135738015174866)
2022-01-14 01:30:00 -> (0.5233587026596069, 0.48035871982574463, 0.47735872864723206, 0.4693587124347687, 0.46735870838165283, 0.42935872077941895, -100000.0, 4.0, -100000.0, 0.4613587260246277, 0.3533587157726288)
2022-01-14 01:35:00 -> (0.6433590650558472, 0.4473590552806854, 0.4383590519428253, 0.43435904383659363, 0.43435904383659363, 0.41835904121398926, -100000.0, 4.0, -100000.0, 0.43135905265808105, 0.35735905170440674)
