goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2024-03-03 04:20:00 -> (8.944676399230957, 0.208676278591156, 0.20567627251148224, 0.19867627322673798, 0.19767627120018005, 0.19267627596855164, -100000.0, 38.69694519042969, -100000.0, 0.1956762820482254, 0.1786762773990631)
2024-03-03 04:25:00 -> (9.556008338928223, 0.2200084924697876, 0.2160084843635559, 0.17100849747657776, 0.16700848937034607, 0.16600848734378815, -100000.0, 4.0, -100000.0, 0.16700848937034607, 0.1600084900856018)
2024-03-03 04:30:00 -> (12.088008880615234, 0.19200891256332397, 0.18800890445709229, 0.18100890517234802, 0.1800089031457901, 0.17500890791416168, -100000.0, 11.478838920593262, -100000.0, 0.17800891399383545, 0.16800890862941742)
2024-03-03 04:35:00 -> (13.445009231567383, 0.2290094643831253, 0.22500945627689362, 0.2110094577074051, 0.1900094598531723, 0.1810094565153122, -100000.0, 4.0, -100000.0, 0.18400946259498596, 0.17600946128368378)
2024-03-03 04:40:00 -> (13.371009826660156, 0.22900938987731934, 0.22500939667224884, 0.19100940227508545, 0.18700939416885376, 0.18600939214229584, -100000.0, 4.0, -100000.0, 0.18600939214229584, 0.1800093948841095)
2024-03-03 04:45:00 -> (12.810676574707031, 0.20867611467838287, 0.20467610657215118, 0.19867610931396484, 0.19567611813545227, 0.18967612087726593, -100000.0, 4.0, -100000.0, 0.19467611610889435, 0.17867611348628998)
2024-03-03 04:50:00 -> (12.483341217041016, 0.16934102773666382, 0.16534103453159332, 0.15834103524684906, 0.1553410291671753, 0.1553410291671753, -100000.0, 4.0, -100000.0, 0.1553410291671753, 0.14934103190898895)
2024-03-03 04:55:00 -> (14.148675918579102, 0.20267586410045624, 0.19867587089538574, 0.1926758736371994, 0.19167587161064148, 0.18967586755752563, -100000.0, 42.995697021484375, -100000.0, 0.19167587161064148, 0.1746758669614792)
2024-03-03 05:00:00 -> (13.531006813049316, 0.15500693023204803, 0.15100693702697754, 0.14400693774223328, 0.14200693368911743, 0.1410069316625595, -100000.0, 4.0, -100000.0, 0.1410069316625595, 0.1360069364309311)
2024-03-03 05:05:00 -> (14.607008934020996, 0.2400088906288147, 0.2360088974237442, 0.20200888812541962, 0.19800889492034912, 0.1930088996887207, -100000.0, 16.38050651550293, -100000.0, 0.19500888884067535, 0.1760088950395584)
2024-03-03 05:10:00 -> (14.45267391204834, 0.19467398524284363, 0.19067399203777313, 0.15667399764060974, 0.15267398953437805, 0.14967399835586548, -100000.0, 4.0, -100000.0, 0.15167398750782013, 0.1466739922761917)
2024-03-03 05:15:00 -> (14.62434196472168, 0.19034205377101898, 0.1863420456647873, 0.18034204840660095, 0.17934204638004303, 0.1783420443534851, -100000.0, 4.0, -100000.0, 0.17934204638004303, 0.1733420491218567)
2024-03-03 05:20:00 -> (13.744006156921387, 0.16600625216960907, 0.16200624406337738, 0.1410062462091446, 0.14000624418258667, 0.13600625097751617, -100000.0, 4.0, -100000.0, 0.14000624418258667, 0.1240062490105629)
2024-03-03 05:25:00 -> (13.02234172821045, 0.19334162771701813, 0.18934163451194763, 0.1833416372537613, 0.17734162509441376, 0.17634163796901703, -100000.0, 4.0, -100000.0, 0.17734162509441376, 0.17334163188934326)
2024-03-03 05:30:00 -> (15.157008171081543, 0.20000828802585602, 0.19600827991962433, 0.1820082813501358, 0.18100827932357788, 0.17400828003883362, -100000.0, 4.0, -100000.0, 0.17900829017162323, 0.16800828278064728)
2024-03-03 05:35:00 -> (13.814342498779297, 0.2073425054550171, 0.2033424973487854, 0.19634249806404114, 0.19534249603748322, 0.1943424940109253, -100000.0, 11.59130859375, -100000.0, 0.19534249603748322, 0.18934249877929688)
2024-03-03 05:40:00 -> (13.472341537475586, 0.18734169006347656, 0.18334168195724487, 0.1763416826725006, 0.1753416806459427, 0.1753416806459427, -100000.0, 22.347942352294922, -100000.0, 0.1753416806459427, 0.16934168338775635)
2024-03-03 05:45:00 -> (14.802340507507324, 0.20934070646762848, 0.20534071326255798, 0.19834071397781372, 0.19534070789813995, 0.19234071671962738, -100000.0, 43.15938949584961, -100000.0, 0.19534070789813995, 0.15334071218967438)
2024-03-03 05:50:00 -> (13.1516752243042, 0.19167481362819672, 0.18767480552196503, 0.18067480623722076, 0.18067480623722076, 0.17267480492591858, -100000.0, 4.0, -100000.0, 0.17567481100559235, 0.16667480766773224)
2024-03-03 05:55:00 -> (11.317676544189453, 0.23767691850662231, 0.23367691040039062, 0.21667692065238953, 0.2156769186258316, 0.21467691659927368, -100000.0, 4.0, -100000.0, 0.2156769186258316, 0.2066769152879715)
2024-03-03 06:00:00 -> (12.047008514404297, 0.22500842809677124, 0.22100841999053955, 0.2150084227323532, 0.21200843155384064, 0.21100842952728271, -100000.0, 4.0, -100000.0, 0.21100842952728271, 0.1800084263086319)
2024-03-03 06:05:00 -> (13.25900936126709, 0.23200969398021698, 0.22800970077514648, 0.22100970149040222, 0.2200096994638443, 0.21400970220565796, -100000.0, 4.0, -100000.0, 0.21700969338417053, 0.20400969684123993)
2024-03-03 06:10:00 -> (12.357008934020996, 0.218008890748024, 0.2140088975429535, 0.19600889086723328, 0.19600889086723328, 0.19500890374183655, -100000.0, 5.330631256103516, -100000.0, 0.19600889086723328, 0.1840088963508606)
2024-03-03 06:15:00 -> (11.820343017578125, 0.3193426728248596, 0.3153426945209503, 0.2553426921367645, 0.24234268069267273, 0.23534268140792847, -100000.0, 4.0, -100000.0, 0.23834268748760223, 0.1933426856994629)
2024-03-03 06:20:00 -> (11.821340560913086, 0.1793401688337326, 0.1753401756286621, 0.16934017837047577, 0.166340172290802, 0.1573401689529419, -100000.0, 12.104755401611328, -100000.0, 0.16434016823768616, 0.1453401744365692)
2024-03-03 06:25:00 -> (10.065008163452148, 0.19500817358493805, 0.19200816750526428, 0.18500816822052002, 0.17800816893577576, 0.17800816893577576, -100000.0, 27.484907150268555, -100000.0, 0.17800816893577576, 0.17200817167758942)
2024-03-03 06:30:00 -> (9.166008949279785, 0.2180086076259613, 0.21400859951972961, 0.2000086009502411, 0.19900859892368317, 0.19300860166549683, -100000.0, 4.0, -100000.0, 0.19800861179828644, 0.18000860512256622)
2024-03-03 06:35:00 -> (10.241341590881348, 0.19734159111976624, 0.19334159791469574, 0.18634159862995148, 0.1833415925502777, 0.1823415905237198, -100000.0, 34.53071975708008, -100000.0, 0.1833415925502777, 0.17734159529209137)
2024-03-03 06:40:00 -> (11.124673843383789, 0.1956741064786911, 0.1916741132736206, 0.1746741086244583, 0.1746741086244583, 0.1736741065979004, -100000.0, 4.0, -100000.0, 0.1736741065979004, 0.15867410600185394)
2024-03-03 06:45:00 -> (10.559674263000488, 0.19967429339885712, 0.19567428529262543, 0.18267428874969482, 0.1816742867231369, 0.18067428469657898, -100000.0, 20.115968704223633, -100000.0, 0.18067428469657898, 0.16667428612709045)
2024-03-03 06:50:00 -> (10.926673889160156, 0.17967377603054047, 0.17567376792430878, 0.16867376863956451, 0.16567377746105194, 0.16067376732826233, -100000.0, 17.673748016357422, -100000.0, 0.1636737734079361, 0.154673770070076)
2024-03-03 06:55:00 -> (12.622342109680176, 0.2133423388004303, 0.2093423455953598, 0.20334234833717346, 0.20234234631061554, 0.2003423422574997, -100000.0, 4.0, -100000.0, 0.20234234631061554, 0.19334234297275543)
2024-03-03 07:00:00 -> (9.864007949829102, 0.21800759434700012, 0.21400760114192963, 0.20100760459899902, 0.19700759649276733, 0.19400759041309357, -100000.0, 56.5113410949707, -100000.0, 0.1960075944662094, 0.16800759732723236)
2024-03-03 07:05:00 -> (11.868673324584961, 0.173673614859581, 0.1696736067533493, 0.16267360746860504, 0.15967361629009247, 0.15867361426353455, -100000.0, 4.0, -100000.0, 0.15967361629009247, 0.15067361295223236)
2024-03-03 07:10:00 -> (12.213007926940918, 0.20100778341293335, 0.19700777530670166, 0.19100777804851532, 0.18800777196884155, 0.17400777339935303, -100000.0, 4.0, -100000.0, 0.18000777065753937, 0.1680077761411667)
2024-03-03 07:15:00 -> (12.009674072265625, 0.2126743197441101, 0.20867431163787842, 0.17567431926727295, 0.1736743152141571, 0.17267431318759918, -100000.0, 4.0, -100000.0, 0.1736743152141571, 0.16667431592941284)
2024-03-03 07:20:00 -> (12.097339630126953, 0.19634000957012177, 0.19234000146389008, 0.15834000706672668, 0.15333999693393707, 0.15234000980854034, -100000.0, 4.0, -100000.0, 0.15234000980854034, 0.14934000372886658)
2024-03-03 07:25:00 -> (9.928340911865234, 0.2203410416841507, 0.2163410484790802, 0.18334104120731354, 0.1773410439491272, 0.17534103989601135, -100000.0, 4.0, -100000.0, 0.1773410439491272, 0.169341042637825)
2024-03-03 07:30:00 -> (11.216008186340332, 0.23700842261314392, 0.23300841450691223, 0.2270084172487259, 0.22400842607021332, 0.21800841391086578, -100000.0, 4.0, -100000.0, 0.22200842201709747, 0.19200842082500458)
2024-03-03 07:35:00 -> (10.4153413772583, 0.21534138917922974, 0.21134139597415924, 0.19734139740467072, 0.1963413953781128, 0.19434139132499695, -100000.0, 4.0, -100000.0, 0.1963413953781128, 0.18134139478206635)
2024-03-03 07:40:00 -> (11.399673461914062, 0.21167384088039398, 0.2076738476753235, 0.19467385113239288, 0.1906738430261612, 0.18867383897304535, -100000.0, 4.0, -100000.0, 0.1906738430261612, 0.16267384588718414)
2024-03-03 07:45:00 -> (11.139341354370117, 0.3033412992954254, 0.2813412845134735, 0.22234129905700684, 0.22234129905700684, 0.21734130382537842, -100000.0, 4.0, -100000.0, 0.21934129297733307, 0.1773412972688675)
