goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2023-04-23 00:00:00 -> (242.72767639160156, 12.856677055358887, 1.5076768398284912, 0.244676873087883, 0.22067686915397644, 0.2106768637895584, -100000.0, 133.34349060058594, -100000.0, 0.21767686307430267, 0.19067686796188354)
2023-04-23 00:05:00 -> (252.3900146484375, 13.690011978149414, 1.799012303352356, 0.2520122528076172, 0.24301224946975708, 0.2400122433900833, -100000.0, 4.0, -100000.0, 0.24101224541664124, 0.22801224887371063)
2023-04-23 00:10:00 -> (252.9090118408203, 12.778013229370117, 1.1340128183364868, 0.2670127749443054, 0.2580127716064453, 0.25201278924942017, -100000.0, 4.0, -100000.0, 0.254012793302536, 0.24801278114318848)
2023-04-23 00:15:00 -> (252.72267150878906, 14.039677619934082, 1.5276778936386108, 0.23267792165279388, 0.22267791628837585, 0.21767792105674744, -100000.0, 43.31572341918945, -100000.0, 0.22067791223526, 0.21467791497707367)
2023-04-23 00:20:00 -> (261.4040222167969, 13.382013320922852, 1.2830135822296143, 0.27001360058784485, 0.2600135803222656, 0.25601357221603394, -100000.0, 4.0, -100000.0, 0.2590135931968689, 0.24801358580589294)
2023-04-23 00:25:00 -> (266.2263488769531, 13.534345626831055, 1.2203456163406372, 0.27434566617012024, 0.2643456757068634, 0.2423456758260727, -100000.0, 4.0, -100000.0, 0.2603456676006317, 0.23334567248821259)
2023-04-23 00:30:00 -> (261.1216735839844, 12.470678329467773, 1.5966781377792358, 0.273678183555603, 0.24767817556858063, 0.23267817497253418, -100000.0, 7.486478805541992, -100000.0, 0.2376781702041626, 0.22267816960811615)
2023-04-23 00:35:00 -> (260.17034912109375, 11.769346237182617, 0.99034583568573, 0.26534584164619446, 0.25634583830833435, 0.25234586000442505, -100000.0, 4.0, -100000.0, 0.2543458640575409, 0.2413458526134491)
2023-04-23 00:40:00 -> (259.59600830078125, 11.47701358795166, 1.1030137538909912, 0.3320137858390808, 0.3220137655735016, 0.31201377511024475, -100000.0, 4.0, -100000.0, 0.31601378321647644, 0.26801377534866333)
2023-04-23 00:45:00 -> (256.9143371582031, 11.223345756530762, 0.7963462471961975, 0.2653462290763855, 0.2623462378978729, 0.2603462338447571, -100000.0, 4.0, -100000.0, 0.2623462378978729, 0.24534623324871063)
2023-04-23 00:50:00 -> (254.09634399414062, 13.756345748901367, 1.3103461265563965, 0.27834615111351013, 0.25734615325927734, 0.2503461539745331, -100000.0, 4.0, -100000.0, 0.25334614515304565, 0.24534614384174347)
2023-04-23 00:55:00 -> (273.01068115234375, 12.338680267333984, 0.6866806149482727, 0.2766806483268738, 0.27468064427375793, 0.27168065309524536, -100000.0, 4.0, -100000.0, 0.2736806273460388, 0.25868064165115356)
2023-04-23 01:00:00 -> (299.39434814453125, 13.95234489440918, 1.3003448247909546, 0.2493448555469513, 0.23034486174583435, 0.22734485566616058, -100000.0, 36.49541091918945, -100000.0, 0.22934485971927643, 0.22134485840797424)
2023-04-23 01:05:00 -> (357.291015625, 20.536012649536133, 1.5350124835968018, 0.25001242756843567, 0.24101242423057556, 0.2390124350786209, -100000.0, 16.14533805847168, -100000.0, 0.24001242220401764, 0.23601242899894714)
2023-04-23 01:10:00 -> (405.6280212402344, 25.482013702392578, 2.0120127201080322, 0.26301276683807373, 0.25101274251937866, 0.2480127513408661, -100000.0, 25.048873901367188, -100000.0, 0.25001275539398193, 0.2360127568244934)
2023-04-23 01:15:00 -> (511.46533203125, 25.74134635925293, 1.0613460540771484, 0.24934601783752441, 0.24734602868556976, 0.24134601652622223, -100000.0, 67.24710083007812, -100000.0, 0.24734602868556976, 0.23734602332115173)
2023-04-23 01:20:00 -> (596.8136596679688, 28.430679321289062, 2.0386791229248047, 0.2526790499687195, 0.24567905068397522, 0.2406790554523468, -100000.0, 18.99342918395996, -100000.0, 0.2446790635585785, 0.22667905688285828)
2023-04-23 01:25:00 -> (665.888671875, 28.303678512573242, 1.5356789827346802, 0.23767895996570587, 0.23567895591259003, 0.22767895460128784, -100000.0, 48.18197250366211, -100000.0, 0.23367896676063538, 0.22267895936965942)
2023-04-23 01:30:00 -> (753.0330200195312, 32.20901107788086, 2.078012228012085, 0.2560122311115265, 0.23201221227645874, 0.22401221096515656, -100000.0, 43.99788284301758, -100000.0, 0.22901222109794617, 0.22001221776008606)
2023-04-23 01:35:00 -> (825.4006958007812, 31.448678970336914, 2.0906789302825928, 0.2676788568496704, 0.24767884612083435, 0.23867884278297424, -100000.0, 4.0, -100000.0, 0.24467885494232178, 0.22667884826660156)
2023-04-23 01:40:00 -> (846.2933349609375, 28.87334632873535, 1.322346806526184, 0.2873467803001404, 0.27734678983688354, 0.2743467688560486, -100000.0, 82.71073150634766, -100000.0, 0.27634677290916443, 0.2573467791080475)
2023-04-23 01:45:00 -> (853.5786743164062, 28.835678100585938, 1.8156784772872925, 0.27167847752571106, 0.24467848241329193, 0.23267848789691925, -100000.0, 52.59346008300781, -100000.0, 0.24167847633361816, 0.22267848253250122)
2023-04-23 01:50:00 -> (917.0023193359375, 29.83834457397461, 1.9653452634811401, 0.2653452157974243, 0.2563452124595642, 0.230345219373703, -100000.0, 4.0, -100000.0, 0.2523452341556549, 0.22534522414207458)
2023-04-23 01:55:00 -> (1017.0253295898438, 32.24634552001953, 1.9263449907302856, 0.2563449740409851, 0.247344970703125, 0.22434496879577637, -100000.0, 4.0, -100000.0, 0.2433449625968933, 0.2173449695110321)
2023-04-23 02:00:00 -> (1098.1453857421875, 27.295345306396484, 1.198345422744751, 0.2593454122543335, 0.24934540688991547, 0.24134540557861328, -100000.0, 4.0, -100000.0, 0.24734540283679962, 0.2333454042673111)
2023-04-23 02:05:00 -> (1151.3389892578125, 28.963010787963867, 1.6390103101730347, 0.252010315656662, 0.23401030898094177, 0.21601030230522156, -100000.0, 79.14928436279297, -100000.0, 0.22901031374931335, 0.20401030778884888)
2023-04-23 02:10:00 -> (1117.4986572265625, 29.473676681518555, 1.7756774425506592, 0.2566774785518646, 0.22867746651172638, 0.2206774652004242, -100000.0, 34.347686767578125, -100000.0, 0.22367747128009796, 0.21467746794223785)
2023-04-23 02:15:00 -> (999.20166015625, 26.304676055908203, 1.6086769104003906, 0.2276768982410431, 0.21867689490318298, 0.2146769016981125, -100000.0, 83.29399871826172, -100000.0, 0.21667690575122833, 0.2066769003868103)
2023-04-23 02:20:00 -> (885.1737060546875, 24.474679946899414, 1.802679181098938, 0.30467912554740906, 0.28267914056777954, 0.2586791217327118, -100000.0, 4.0, -100000.0, 0.27367913722991943, 0.2506791353225708)
2023-04-23 02:25:00 -> (888.0543212890625, 25.02034568786621, 2.0173449516296387, 0.28134486079216003, 0.25534486770629883, 0.2453448623418808, -100000.0, 4.0, -100000.0, 0.25134485960006714, 0.2413448691368103)
2023-04-23 02:30:00 -> (873.9973754882812, 24.05934715270996, 1.9883462190628052, 0.2913462817668915, 0.2803462743759155, 0.27734625339508057, -100000.0, 4.0, -100000.0, 0.2793462574481964, 0.2693462669849396)
2023-04-23 02:35:00 -> (842.3920288085938, 22.079011917114258, 1.7610114812850952, 0.24101142585277557, 0.23201142251491547, 0.23001143336296082, -100000.0, 4.0, -100000.0, 0.23101143538951874, 0.22801142930984497)
2023-04-23 02:40:00 -> (827.3280029296875, 20.756011962890625, 1.4780113697052002, 0.29601138830184937, 0.2680113911628723, 0.24201138317584991, -100000.0, 31.2669620513916, -100000.0, 0.26001137495040894, 0.23201137781143188)
2023-04-23 02:45:00 -> (829.5926513671875, 22.955677032470703, 1.8776777982711792, 0.24567779898643494, 0.23667781054973602, 0.23367780447006226, -100000.0, 4.0, -100000.0, 0.23467780649662018, 0.226677805185318)
2023-04-23 02:50:00 -> (849.1886596679688, 25.498676300048828, 1.473677158355713, 0.22467714548110962, 0.22167715430259705, 0.2196771502494812, -100000.0, 98.48230743408203, -100000.0, 0.22167715430259705, 0.2106771469116211)
2023-04-23 02:55:00 -> (943.6233520507812, 29.036344528198242, 1.7623437643051147, 0.2263437658548355, 0.21634377539157867, 0.21534377336502075, -100000.0, 27.60972023010254, -100000.0, 0.21634377539157867, 0.2133437693119049)
2023-04-23 03:00:00 -> (1155.947021484375, 33.2760124206543, 2.0760109424591064, 0.251010924577713, 0.23901091516017914, 0.23601090908050537, -100000.0, 58.60293197631836, -100000.0, 0.23801091313362122, 0.2160109132528305)
2023-04-23 03:05:00 -> (1316.861328125, 30.956344604492188, 1.1693453788757324, 0.26234543323516846, 0.2593454420566559, 0.24034543335437775, -100000.0, 4.0, -100000.0, 0.25234541296958923, 0.23734542727470398)
