goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2024-10-10 00:00:00 -> (3181.123046875, 2063.14013671875, 840.4580078125, 38.498023986816406, 7.434024810791016, 1.3680247068405151, -100000.0, 179.36500549316406, -100000.0, 4.796024799346924, 0.14002475142478943)
2024-10-10 00:05:00 -> (3093.28173828125, 2013.4456787109375, 772.9627075195312, 34.97068786621094, 7.0536885261535645, 1.3226888179779053, -100000.0, 221.77835083007812, -100000.0, 4.5536885261535645, 0.12668876349925995)
2024-10-10 00:10:00 -> (3030.33447265625, 1969.8253173828125, 745.6573486328125, 33.0783576965332, 6.883359432220459, 1.3693594932556152, -100000.0, 133.31781005859375, -100000.0, 4.547359466552734, 0.1533595323562622)
2024-10-10 00:15:00 -> (2941.918701171875, 1919.24267578125, 717.2866821289062, 31.578689575195312, 6.563689708709717, 1.3606898784637451, -100000.0, 126.03937530517578, -100000.0, 4.320689678192139, 0.13868990540504456)
2024-10-10 00:20:00 -> (2851.72314453125, 1896.571044921875, 720.7140502929688, 32.42902755737305, 6.857028484344482, 1.3960283994674683, -100000.0, 123.89826965332031, -100000.0, 4.494028568267822, 0.16802838444709778)
2024-10-10 00:25:00 -> (2877.732421875, 1956.2333984375, 752.6573486328125, 32.19935607910156, 6.542357444763184, 1.2533576488494873, -100000.0, 88.44393157958984, -100000.0, 4.288357734680176, 0.14535760879516602)
2024-10-10 00:30:00 -> (2817.825927734375, 1968.280029296875, 781.748046875, 32.31702423095703, 6.771025657653809, 1.343025803565979, -100000.0, 108.1067123413086, -100000.0, 4.418025970458984, 0.15202584862709045)
2024-10-10 00:35:00 -> (2703.756591796875, 1912.3717041015625, 780.0596923828125, 32.224693298339844, 6.568692684173584, 1.186692714691162, -100000.0, 75.04073333740234, -100000.0, 4.271692752838135, 0.15069270133972168)
2024-10-10 00:40:00 -> (2673.09033203125, 1906.976318359375, 790.9923706054688, 32.9323616027832, 6.696361541748047, 1.3513613939285278, -100000.0, 35.16657638549805, -100000.0, 4.387361526489258, 0.1653614342212677)
2024-10-10 00:45:00 -> (2682.66064453125, 1934.042724609375, 794.3466796875, 32.638694763183594, 6.72269344329834, 1.3656936883926392, -100000.0, 126.04179382324219, -100000.0, 4.422693729400635, 0.15869364142417908)
2024-10-10 00:50:00 -> (2780.89111328125, 2018.905029296875, 818.8650512695312, 32.162025451660156, 6.434025764465332, 1.3220258951187134, -100000.0, 163.69972229003906, -100000.0, 4.234025955200195, 0.15202593803405762)
2024-10-10 00:55:00 -> (2886.303955078125, 2125.446044921875, 857.89404296875, 33.05802536010742, 6.406026363372803, 1.3730262517929077, -100000.0, 177.3361053466797, -100000.0, 4.262026309967041, 0.1560261994600296)
2024-10-10 01:00:00 -> (2957.869140625, 2186.800048828125, 884.0850219726562, 33.908023834228516, 6.6340250968933105, 1.356024980545044, -100000.0, 123.35369873046875, -100000.0, 4.3810248374938965, 0.14802497625350952)
2024-10-10 01:05:00 -> (3038.17626953125, 2262.4052734375, 904.8413696289062, 34.25035858154297, 6.537360191345215, 1.2183600664138794, -100000.0, 204.86856079101562, -100000.0, 4.163360118865967, 0.15736006200313568)
2024-10-10 01:10:00 -> (3095.666259765625, 2340.811279296875, 944.6943359375, 36.50535583496094, 6.577356815338135, 1.1923569440841675, -100000.0, 160.173828125, -100000.0, 4.142356872558594, 0.13735690712928772)
