goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2021-11-03 00:00:00 -> (248.59303283691406, 13.819026947021484, 1.953027367591858, 0.5190273523330688, 0.46802735328674316, 0.4050273597240448, -100000.0, 39.975494384765625, -100000.0, 0.4530273377895355, 0.3320273458957672)
2021-11-03 00:05:00 -> (253.42835998535156, 15.04536247253418, 1.9173626899719238, 0.5383626818656921, 0.4713626503944397, 0.4103626608848572, -100000.0, 19.113332748413086, -100000.0, 0.4553626477718353, 0.35736265778541565)
2021-11-03 00:10:00 -> (244.62835693359375, 14.749361038208008, 2.286360740661621, 0.45936065912246704, 0.40836066007614136, 0.39936065673828125, -100000.0, 4.0, -100000.0, 0.4013606607913971, 0.3373606503009796)
2021-11-03 00:15:00 -> (233.4136962890625, 14.50069522857666, 2.129695177078247, 0.567695140838623, 0.4916951358318329, 0.4546951353549957, -100000.0, 4.0, -100000.0, 0.4806951582431793, 0.3586951494216919)
2021-11-03 00:20:00 -> (237.2156982421875, 16.60169219970703, 2.3476927280426025, 0.5536928176879883, 0.47469282150268555, 0.41569283604621887, -100000.0, 24.122516632080078, -100000.0, 0.45369282364845276, 0.3306928277015686)
2021-11-03 00:25:00 -> (221.71202087402344, 16.980024337768555, 2.2910239696502686, 0.5510239601135254, 0.4780239462852478, 0.3960239589214325, -100000.0, 122.51667785644531, -100000.0, 0.45002394914627075, 0.30402395129203796)
2021-11-03 00:30:00 -> (235.89535522460938, 17.143360137939453, 2.0883595943450928, 0.49735960364341736, 0.44235959649086, 0.38835957646369934, -100000.0, 105.99822235107422, -100000.0, 0.42835959792137146, 0.32935959100723267)
2021-11-03 00:35:00 -> (211.030029296875, 16.1810245513916, 1.7430251836776733, 0.4950251877307892, 0.4520251750946045, 0.419025182723999, -100000.0, 28.635173797607422, -100000.0, 0.4400251805782318, 0.32002517580986023)
2021-11-03 00:40:00 -> (206.7296905517578, 15.435691833496094, 1.0646921396255493, 0.5446921586990356, 0.48569217324256897, 0.3876921832561493, -100000.0, 4.0, -100000.0, 0.4616921842098236, 0.3306921720504761)
2021-11-03 00:45:00 -> (228.5910186767578, 16.818025588989258, 1.5400248765945435, 0.46702486276626587, 0.41502484679222107, 0.35002484917640686, -100000.0, 4.0, -100000.0, 0.39702484011650085, 0.32002484798431396)
2021-11-03 00:50:00 -> (296.7183532714844, 18.899356842041016, 1.6263576745986938, 0.5423576235771179, 0.4783576428890228, 0.43535763025283813, -100000.0, 55.12623596191406, -100000.0, 0.45735761523246765, 0.3173576295375824)
2021-11-03 00:55:00 -> (344.0283508300781, 19.473360061645508, 1.87735915184021, 0.5633590817451477, 0.4823591113090515, 0.42735910415649414, -100000.0, 4.0, -100000.0, 0.46335911750793457, 0.34135910868644714)
2021-11-03 01:00:00 -> (359.9640197753906, 20.438024520874023, 1.9840251207351685, 0.46602505445480347, 0.42202505469322205, 0.40002506971359253, -100000.0, 4.0, -100000.0, 0.4150250554084778, 0.34002506732940674)
2021-11-03 01:05:00 -> (397.8160095214844, 22.358022689819336, 2.348022937774658, 0.5210230350494385, 0.45502305030822754, 0.4050230383872986, -100000.0, 75.31560516357422, -100000.0, 0.4410230219364166, 0.30802303552627563)
2021-11-03 01:10:00 -> (355.4380187988281, 21.526025772094727, 1.6770251989364624, 0.5400252342224121, 0.47702524065971375, 0.4190252423286438, -100000.0, 19.42905044555664, -100000.0, 0.4610252380371094, 0.3280252516269684)
2021-11-03 01:15:00 -> (342.4147033691406, 21.786693572998047, 2.785693407058716, 0.5456933379173279, 0.49369338154792786, 0.4096933603286743, -100000.0, 4.0, -100000.0, 0.47569337487220764, 0.34669336676597595)
2021-11-03 01:20:00 -> (334.9256896972656, 21.932695388793945, 1.534694790840149, 0.547694742679596, 0.500694751739502, 0.43069472908973694, -100000.0, 20.751361846923828, -100000.0, 0.47769472002983093, 0.35869473218917847)
2021-11-03 01:25:00 -> (320.7920227050781, 25.372028350830078, 2.3690290451049805, 0.5500290989875793, 0.49402910470962524, 0.4500291049480438, -100000.0, 4.98404598236084, -100000.0, 0.4840291142463684, 0.3680291175842285)
2021-11-03 01:30:00 -> (318.21868896484375, 26.675695419311523, 2.494694709777832, 0.5576946139335632, 0.5016946196556091, 0.453694611787796, -100000.0, 105.06008911132812, -100000.0, 0.4836946129798889, 0.3586946129798889)
2021-11-03 01:35:00 -> (315.20501708984375, 26.454029083251953, 3.1080291271209717, 0.6370291113853455, 0.5500290989875793, 0.4880291223526001, -100000.0, 22.70587921142578, -100000.0, 0.5270290970802307, 0.3680291175842285)
2021-11-03 01:40:00 -> (348.0673522949219, 25.258359909057617, 2.033360004425049, 0.5033599138259888, 0.43735992908477783, 0.3933599293231964, -100000.0, 4.0, -100000.0, 0.4223599433898926, 0.3533599376678467)
2021-11-03 01:45:00 -> (413.9073486328125, 26.679359436035156, 2.4703588485717773, 0.5353587865829468, 0.46835875511169434, 0.41235876083374023, -100000.0, 4.0, -100000.0, 0.45235875248908997, 0.3333587646484375)
2021-11-03 01:50:00 -> (444.974365234375, 29.223360061645508, 2.20635986328125, 0.5103598237037659, 0.4633598327636719, 0.42835983633995056, -100000.0, 4.0, -100000.0, 0.4473598301410675, 0.3493598401546478)
2021-11-03 01:55:00 -> (440.7060241699219, 26.7750244140625, 1.8250243663787842, 0.47102439403533936, 0.4290243685245514, 0.3790243864059448, -100000.0, 4.0, -100000.0, 0.4120243787765503, 0.32402437925338745)
2021-11-03 02:00:00 -> (487.0050354003906, 31.043025970458984, 2.8240268230438232, 0.4700268805027008, 0.4360268712043762, 0.4220268726348877, -100000.0, 4.0, -100000.0, 0.43302688002586365, 0.35202687978744507)
2021-11-03 02:05:00 -> (506.095703125, 31.00368881225586, 2.237689256668091, 0.5166893005371094, 0.45168930292129517, 0.4136892855167389, -100000.0, 86.6212158203125, -100000.0, 0.44268929958343506, 0.3066892921924591)
2021-11-03 02:10:00 -> (465.4473571777344, 28.677358627319336, 1.7653584480285645, 0.5843584537506104, 0.513358473777771, 0.4453584551811218, -100000.0, 4.0, -100000.0, 0.4913584589958191, 0.32935845851898193)
2021-11-03 02:15:00 -> (446.46868896484375, 30.879688262939453, 3.089688301086426, 0.4326883852481842, 0.3816883862018585, 0.3546883761882782, -100000.0, 50.1873779296875, -100000.0, 0.37068837881088257, 0.2866883873939514)
2021-11-03 02:20:00 -> (459.9770202636719, 29.839025497436523, 2.4550249576568604, 0.5130249261856079, 0.4510249197483063, 0.41202491521835327, -100000.0, 35.64354705810547, -100000.0, 0.43602490425109863, 0.32402491569519043)
2021-11-03 02:25:00 -> (497.2623596191406, 28.11236000061035, 1.9633609056472778, 0.6073608994483948, 0.544360876083374, 0.47736087441444397, -100000.0, 11.959390640258789, -100000.0, 0.5243608951568604, 0.3613608777523041)
2021-11-03 02:30:00 -> (525.0617065429688, 31.280691146850586, 3.0166919231414795, 0.5276918411254883, 0.46169182658195496, 0.43569183349609375, -100000.0, 52.74193572998047, -100000.0, 0.4536918103694916, 0.3346918225288391)
2021-11-03 02:35:00 -> (556.876708984375, 31.9866943359375, 3.3256947994232178, 0.5606947541236877, 0.5096947550773621, 0.45369476079940796, -100000.0, 4.0, -100000.0, 0.4846947491168976, 0.36669474840164185)
2021-11-03 02:40:00 -> (528.9510498046875, 27.666025161743164, 2.8850252628326416, 0.51502525806427, 0.47402524948120117, 0.45602524280548096, -100000.0, 4.0, -100000.0, 0.468025267124176, 0.34402525424957275)
2021-11-03 02:45:00 -> (513.4517211914062, 29.40369415283203, 3.0686933994293213, 0.5186933279037476, 0.4606933295726776, 0.4006933271884918, -100000.0, 7.9204206466674805, -100000.0, 0.44469332695007324, 0.35069331526756287)
2021-11-03 02:50:00 -> (473.66937255859375, 26.9743595123291, 2.8413586616516113, 0.5183587074279785, 0.4573586881160736, 0.41235867142677307, -100000.0, 88.98905944824219, -100000.0, 0.44135868549346924, 0.32135868072509766)
2021-11-03 02:55:00 -> (475.6726989746094, 28.900691986083984, 3.7466912269592285, 0.547691285610199, 0.4666913151741028, 0.4106913208961487, -100000.0, 22.628602981567383, -100000.0, 0.4496913254261017, 0.31869131326675415)
2021-11-03 03:00:00 -> (454.4620361328125, 30.64702606201172, 3.499025344848633, 0.6180254220962524, 0.5740253925323486, 0.496025413274765, -100000.0, 4.0, -100000.0, 0.5480254292488098, 0.3280254006385803)
2021-11-03 03:05:00 -> (443.2290344238281, 33.331031799316406, 3.660029888153076, 0.5870299935340881, 0.5200300216674805, 0.45002999901771545, -100000.0, 4.0, -100000.0, 0.5060300230979919, 0.3800300061702728)
2021-11-03 03:10:00 -> (435.18701171875, 32.968021392822266, 3.351022958755493, 0.531022846698761, 0.4800228476524353, 0.41402286291122437, -100000.0, 65.56474304199219, -100000.0, 0.4620228707790375, 0.29602286219596863)
2021-11-03 03:15:00 -> (416.29034423828125, 34.69635772705078, 3.262356996536255, 0.4483569264411926, 0.39735692739486694, 0.3443569242954254, -100000.0, 112.15432739257812, -100000.0, 0.38035693764686584, 0.2973569333553314)
2021-11-03 03:20:00 -> (398.6390380859375, 30.40402603149414, 3.249025821685791, 0.4880259037017822, 0.45402589440345764, 0.4440259039402008, -100000.0, 42.39201736450195, -100000.0, 0.4530259072780609, 0.3280259072780609)
2021-11-03 03:25:00 -> (381.717041015625, 30.141029357910156, 3.601029396057129, 0.629029393196106, 0.5280293822288513, 0.47702938318252563, -100000.0, 4.0, -100000.0, 0.5060293674468994, 0.3640293776988983)
2021-11-03 03:30:00 -> (360.3343505859375, 26.483360290527344, 2.6333611011505127, 0.5183610320091248, 0.46236103773117065, 0.41436105966567993, -100000.0, 144.06802368164062, -100000.0, 0.44536104798316956, 0.34136104583740234)
2021-11-03 03:35:00 -> (349.918701171875, 27.247692108154297, 3.0496926307678223, 0.4656926095485687, 0.41869258880615234, 0.4006926119327545, -100000.0, 69.28638458251953, -100000.0, 0.41069260239601135, 0.3226926028728485)
2021-11-03 03:40:00 -> (343.2926940917969, 25.762691497802734, 2.6086924076080322, 0.5226922631263733, 0.4456923007965088, 0.39569228887557983, -100000.0, 69.57151794433594, -100000.0, 0.4286922812461853, 0.31469228863716125)
2021-11-03 03:45:00 -> (320.7356872558594, 24.16469383239746, 2.4876935482025146, 0.52669358253479, 0.4436935782432556, 0.3656935691833496, -100000.0, 13.697990417480469, -100000.0, 0.4036935567855835, 0.3266935646533966)
2021-11-03 03:50:00 -> (318.4840393066406, 24.28302574157715, 2.6490252017974854, 0.45102518796920776, 0.3960251808166504, 0.35602518916130066, -100000.0, 4.0, -100000.0, 0.38602519035339355, 0.31202518939971924)
2021-11-03 03:55:00 -> (305.54669189453125, 23.96869468688965, 2.4146945476531982, 0.4966946244239807, 0.4576946198940277, 0.4096946120262146, -100000.0, 4.0, -100000.0, 0.44569462537765503, 0.34669461846351624)
2021-11-03 04:00:00 -> (297.1366882324219, 23.217697143554688, 2.6946969032287598, 0.6236969232559204, 0.5636969208717346, 0.5096969604492188, -100000.0, 4.0, -100000.0, 0.5456969141960144, 0.3746969401836395)
2021-11-03 04:05:00 -> (298.1983642578125, 23.027359008789062, 2.573359727859497, 0.4983597993850708, 0.44935980439186096, 0.4003598093986511, -100000.0, 44.74488067626953, -100000.0, 0.4333598017692566, 0.3293597996234894)
2021-11-03 04:10:00 -> (298.27069091796875, 23.147695541381836, 2.3756959438323975, 0.48169583082199097, 0.45569583773612976, 0.4456958472728729, -100000.0, 17.16722869873047, -100000.0, 0.4526958465576172, 0.3586958348751068)
2021-11-03 04:15:00 -> (302.5890197753906, 22.931028366088867, 2.241028308868408, 0.4850282669067383, 0.44102826714515686, 0.41502827405929565, -100000.0, 44.11660385131836, -100000.0, 0.42802828550338745, 0.3480282723903656)
2021-11-03 04:20:00 -> (311.6380310058594, 24.393028259277344, 2.8520281314849854, 0.5270282030105591, 0.4700281620025635, 0.38202816247940063, -100000.0, 4.0, -100000.0, 0.45102816820144653, 0.34402817487716675)
2021-11-03 04:25:00 -> (328.61102294921875, 23.916025161743164, 2.431025505065918, 0.5130255222320557, 0.45202550292015076, 0.41702550649642944, -100000.0, 47.558311462402344, -100000.0, 0.4360255300998688, 0.3120255172252655)
2021-11-03 04:30:00 -> (345.7306823730469, 24.180694580078125, 2.1786937713623047, 0.5196936726570129, 0.47169366478919983, 0.4406936764717102, -100000.0, 118.01653289794922, -100000.0, 0.45469367504119873, 0.33069366216659546)
2021-11-03 04:35:00 -> (357.2463684082031, 23.510360717773438, 2.116360902786255, 0.4683609902858734, 0.43036097288131714, 0.4073610007762909, -100000.0, 64.41466522216797, -100000.0, 0.4253609776496887, 0.34136098623275757)
2021-11-03 04:40:00 -> (352.99468994140625, 24.582693099975586, 2.590693473815918, 0.5796935558319092, 0.5136935710906982, 0.41369354724884033, -100000.0, 4.0, -100000.0, 0.48769354820251465, 0.3346935510635376)
2021-11-03 04:45:00 -> (329.52435302734375, 20.865360260009766, 2.4763596057891846, 0.5453595519065857, 0.46635955572128296, 0.4283595383167267, -100000.0, 47.19716262817383, -100000.0, 0.44835954904556274, 0.3253595530986786)
2021-11-03 04:50:00 -> (328.05010986328125, 23.75212287902832, 2.903123378753662, 0.4861234724521637, 0.41012346744537354, 0.3651234805583954, -100000.0, 11.621305465698242, -100000.0, 0.39812347292900085, 0.32912346720695496)
2021-11-03 04:55:00 -> (328.66302490234375, 23.364032745361328, 2.7550318241119385, 0.5260319113731384, 0.46703192591667175, 0.44603192806243896, -100000.0, 4.0, -100000.0, 0.4600319266319275, 0.3920319378376007)
2021-11-03 05:00:00 -> (328.5150146484375, 22.392026901245117, 2.086026191711426, 0.45502611994743347, 0.4080261290073395, 0.3880261182785034, -100000.0, 29.146499633789062, -100000.0, 0.39802610874176025, 0.3280261158943176)
2021-11-03 05:05:00 -> (342.0023498535156, 22.161361694335938, 2.452361583709717, 0.5243616104125977, 0.4483616054058075, 0.4143615961074829, -100000.0, 4.0, -100000.0, 0.4353615939617157, 0.3533616065979004)
2021-11-03 05:10:00 -> (353.38702392578125, 24.422029495239258, 2.9190289974212646, 0.5580288767814636, 0.47002890706062317, 0.41802889108657837, -100000.0, 7.904551029205322, -100000.0, 0.4540289044380188, 0.3640289008617401)
2021-11-03 05:15:00 -> (330.8963623046875, 21.962360382080078, 2.3233611583709717, 0.48636117577552795, 0.4233611822128296, 0.3803611695766449, -100000.0, 141.64324951171875, -100000.0, 0.4113611876964569, 0.3453611731529236)
2021-11-03 05:20:00 -> (278.6193542480469, 21.00936508178711, 2.3683650493621826, 0.5263651013374329, 0.477365106344223, 0.4243651032447815, -100000.0, 4.0, -100000.0, 0.46136510372161865, 0.39336511492729187)
2021-11-03 05:25:00 -> (299.3230285644531, 22.70102882385254, 2.330029010772705, 0.45102906227111816, 0.4260290861129761, 0.39902907609939575, -100000.0, 5.955373764038086, -100000.0, 0.4190290570259094, 0.36002907156944275)
2021-11-03 05:30:00 -> (329.31036376953125, 23.261362075805664, 2.089362621307373, 0.4673626124858856, 0.4233626127243042, 0.39936262369155884, -100000.0, 4.0, -100000.0, 0.41636261343955994, 0.36936262249946594)
2021-11-03 05:35:00 -> (296.541015625, 22.650028228759766, 2.2830286026000977, 0.5090286135673523, 0.4440286159515381, 0.3800286054611206, -100000.0, 46.068145751953125, -100000.0, 0.42602860927581787, 0.35202860832214355)
2021-11-03 05:40:00 -> (301.022705078125, 23.69469451904297, 2.2916948795318604, 0.5056949853897095, 0.4406949579715729, 0.41769495606422424, -100000.0, 4.0, -100000.0, 0.4286949634552002, 0.3426949679851532)
2021-11-03 05:45:00 -> (302.13336181640625, 24.69536018371582, 2.0703601837158203, 0.4793602526187897, 0.4173602759838104, 0.38336026668548584, -100000.0, 30.971887588500977, -100000.0, 0.4063602685928345, 0.3373602628707886)
2021-11-03 05:50:00 -> (320.287353515625, 26.493358612060547, 2.6653594970703125, 0.5263593792915344, 0.4173593819141388, 0.36435937881469727, -100000.0, 4.0, -100000.0, 0.39335939288139343, 0.33335939049720764)
2021-11-03 05:55:00 -> (306.7326965332031, 29.363697052001953, 2.791696310043335, 0.571696400642395, 0.5036963820457458, 0.4586963951587677, -100000.0, 4.0, -100000.0, 0.485696405172348, 0.37069639563560486)
2021-11-03 06:00:00 -> (289.9520263671875, 29.146028518676758, 2.5200276374816895, 0.48202773928642273, 0.4120277464389801, 0.3850277364253998, -100000.0, 4.0, -100000.0, 0.39302775263786316, 0.3520277440547943)
2021-11-03 06:05:00 -> (304.953369140625, 32.482357025146484, 2.664358377456665, 0.42035844922065735, 0.36435845494270325, 0.3403584659099579, -100000.0, 4.0, -100000.0, 0.357358455657959, 0.31735846400260925)
2021-11-03 06:10:00 -> (322.01904296875, 31.7230281829834, 3.0910284519195557, 0.51902836561203, 0.45002835988998413, 0.39802834391593933, -100000.0, 39.32529067993164, -100000.0, 0.43302834033966064, 0.35602834820747375)
2021-11-03 06:15:00 -> (319.98236083984375, 31.663360595703125, 3.208360433578491, 0.5293603539466858, 0.45836037397384644, 0.39436039328575134, -100000.0, 8.80997085571289, -100000.0, 0.43336036801338196, 0.3373603820800781)
2021-11-03 06:20:00 -> (324.5523681640625, 31.442359924316406, 2.966360569000244, 0.5193606615066528, 0.42536064982414246, 0.38736066222190857, -100000.0, 4.0, -100000.0, 0.40736067295074463, 0.3413606584072113)
