goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2023-03-22 00:00:00 -> (26.061677932739258, 1.9136769771575928, 0.2776770293712616, 0.22067703306674957, 0.21867702901363373, 0.217677041888237, -100000.0, 86.81423950195312, -100000.0, 0.21867702901363373, 0.21467703580856323)
2023-03-22 00:05:00 -> (25.869342803955078, 2.0373427867889404, 0.45534271001815796, 0.21734270453453064, 0.2163427174091339, 0.215342715382576, -100000.0, 4.991365909576416, -100000.0, 0.2163427174091339, 0.21334271132946014)
2023-03-22 00:10:00 -> (29.603008270263672, 2.5860087871551514, 0.6200087070465088, 0.21000872552394867, 0.21000872552394867, 0.2070087343454361, -100000.0, 34.05521011352539, -100000.0, 0.20900872349739075, 0.20400872826576233)
2023-03-22 00:15:00 -> (28.868675231933594, 2.4056758880615234, 0.6466758251190186, 0.2356758564710617, 0.2226758450269699, 0.22167585790157318, -100000.0, 4.0, -100000.0, 0.2226758450269699, 0.21867585182189941)
2023-03-22 00:20:00 -> (24.430675506591797, 1.9086755514144897, 0.45467549562454224, 0.22667549550533295, 0.21767549216747284, 0.21467548608779907, -100000.0, 4.0, -100000.0, 0.21667549014091492, 0.21067549288272858)
2023-03-22 00:25:00 -> (28.375341415405273, 2.3163416385650635, 0.562341570854187, 0.2513415813446045, 0.22434158623218536, 0.21134158968925476, -100000.0, 4.0, -100000.0, 0.21934159100055695, 0.20934158563613892)
2023-03-22 00:30:00 -> (27.5520076751709, 2.4760079383850098, 0.6770079731941223, 0.23100797832012177, 0.21600797772407532, 0.20900797843933105, -100000.0, 4.0, -100000.0, 0.21400798857212067, 0.20400798320770264)
2023-03-22 00:35:00 -> (26.766010284423828, 2.387009382247925, 0.7750093936920166, 0.24800941348075867, 0.236009418964386, 0.2320094108581543, -100000.0, 4.0, -100000.0, 0.236009418964386, 0.2280094176530838)
2023-03-22 00:40:00 -> (26.362674713134766, 2.0616748332977295, 0.4746747314929962, 0.24367471039295197, 0.2196747213602066, 0.21267472207546234, -100000.0, 4.0, -100000.0, 0.21667471528053284, 0.2026747167110443)
2023-03-22 00:45:00 -> (26.380008697509766, 1.7840083837509155, 0.46600833535194397, 0.23100832104682922, 0.22400832176208496, 0.20500832796096802, -100000.0, 100.54766082763672, -100000.0, 0.21600832045078278, 0.1960083246231079)
2023-03-22 00:50:00 -> (25.909008026123047, 1.8800089359283447, 0.48400893807411194, 0.262008935213089, 0.24600893259048462, 0.23500894010066986, -100000.0, 20.07973289489746, -100000.0, 0.24300894141197205, 0.2200089395046234)
2023-03-22 00:55:00 -> (26.178009033203125, 2.1360092163085938, 0.6370092034339905, 0.24400919675827026, 0.22600919008255005, 0.22300919890403748, -100000.0, 28.993921279907227, -100000.0, 0.22500918805599213, 0.2200091928243637)
