X-point locations.
FORMAT:
YEAR    DAY    HOUR    MIN    RATE    DISTANCE
2023     81      23     35        nan     nan   
2023     81      23     40        nan     nan   
2023     81      23     45        nan     nan   
2023     81      23     50        nan     nan   
2023     81      23     55        nan     nan   
2023     82       0      0        nan     nan   
2023     82       0      5        nan     nan   
2023     82       0     10        nan     nan   
2023     82       0     15        nan     nan   
2023     82       0     20        nan     nan   
2023     82       0     25        nan     nan   
2023     82       0     30        nan     nan   
2023     82       0     35        nan     nan   
2023     82       0     40        nan     nan   
2023     82       0     45        nan     nan   
2023     82       0     50        nan     nan   
2023     82       0     55        nan     nan   
2023     82       1      0        nan     nan   
2023     82       1      5        nan     nan   
2023     82       1     10        nan     nan   
2023     82       1     15        nan     nan   
2023     82       1     20        nan     nan   
2023     82       1     25        nan     nan   
2023     82       1     30        nan     nan   
2023     82       1     35        nan     nan   
2023     82       1     40        nan     nan   
2023     82       1     45        nan     nan   
2023     82       1     50        nan     nan   
2023     82       1     55        nan     nan   
2023     82       2      0        nan     nan   
2023     82       2      5        nan     nan   
2023     82       2     10        nan     nan   
2023     82       2     15        nan     nan   
2023     82       2     20        nan     nan   
2023     82       2     25        nan     nan   
2023     82       2     30        nan     nan   
2023     82       2     35        nan     nan   
2023     82       2     40        nan     nan   
2023     82       2     45        nan     nan   
2023     82       2     50        nan     nan   
2023     82       2     55        nan     nan   
2023     82       3      0        nan     nan   
2023     82       3      5        nan     nan   
2023     82       3     10        nan     nan   
2023     82       3     15        nan     nan   
2023     82       3     20        nan     nan   
2023     82       3     25        nan     nan   
2023     82       3     30        nan     nan   
2023     82       3     35        nan     nan   
2023     82       3     40        nan     nan   
2023     82       3     45        nan     nan   
2023     82       3     50        nan     nan   
2023     82       3     55        nan     nan   
2023     82       4      0        nan     nan   
2023     82       4      5        nan     nan   
2023     82       4     10        nan     nan   
2023     82       4     15        nan     nan   
2023     82       4     20        nan     nan   
2023     82       4     25        nan     nan   
2023     82       4     30        nan     nan   
2023     82       4     35        nan     nan   
2023     82       4     40        nan     nan   
2023     82       4     45        nan     nan   
2023     82       4     50        nan     nan   
2023     82       4     55        nan     nan   
2023     82       5      0        nan     nan   
2023     82       5      5        nan     nan   
2023     82       5     10        nan     nan   
2023     82       5     15        nan     nan   
2023     82       5     20        nan     nan   
2023     82       5     25        nan     nan   
2023     82       5     30        nan     nan   
2023     82       5     35        nan     nan   
2023     82       5     40        nan     nan   
2023     82       5     45        nan     nan   
2023     82       5     50        nan     nan   
2023     82       5     55        nan     nan   
2023     82       6      0        nan     nan   
2023     82       6      5        nan     nan   
2023     82       6     10        nan     nan   
2023     82       6     15        nan     nan   
2023     82       6     20        nan     nan   
2023     82       6     25        nan     nan   
2023     82       6     30        nan     nan   
2023     82       6     35        nan     nan   
2023     82       6     40        nan     nan   
2023     82       6     45        nan     nan   
2023     82       6     50        nan     nan   
2023     82       6     55        nan     nan   
2023     82       7      0        nan     nan   
2023     82       7      5        nan     nan   
2023     82       7     10        nan     nan   
2023     82       7     15        nan     nan   
2023     82       7     20        nan     nan   
2023     82       7     25        nan     nan   
2023     82       7     30        nan     nan   
2023     82       7     35        nan     nan   
2023     82       7     40        nan     nan   
2023     82       7     45        nan     nan   
2023     82       7     50        nan     nan   
2023     82       7     55        nan     nan   
2023     82       8      0        nan     nan   
2023     82       8      5        nan     nan   
2023     82       8     10        nan     nan   
2023     82       8     15        nan     nan   
2023     82       8     20        nan     nan   
2023     82       8     25        nan     nan   
2023     82       8     30        nan     nan   
2023     82       8     35        nan     nan   
2023     82       8     40        nan     nan   
2023     82       8     45        nan     nan   
2023     82       8     50        nan     nan   
2023     82       8     55        nan     nan   
2023     82       9      0        nan     nan   
2023     82       9      5        nan     nan   
2023     82       9     10        nan     nan   
2023     82       9     15        nan     nan   
2023     82       9     20        nan     nan   
2023     82       9     25        nan     nan   
2023     82       9     30        nan     nan   
2023     82       9     35        nan     nan   
2023     82       9     40        nan     nan   
2023     82       9     45        nan     nan   
2023     82       9     50        nan     nan   
2023     82       9     55        nan     nan   
2023     82      10      0        nan     nan   
2023     82      10      5        nan     nan   
2023     82      10     10        nan     nan   
2023     82      10     15        nan     nan   
2023     82      10     20        nan     nan   
2023     82      10     25        nan     nan   
2023     82      10     30        nan     nan   
2023     82      10     35        nan     nan   
2023     82      10     40        nan     nan   
2023     82      10     45        nan     nan   
2023     82      10     50        nan     nan   
2023     82      10     55        nan     nan   
2023     82      11      0        nan     nan   
2023     82      11      5        nan     nan   
2023     82      11     10        nan     nan   
2023     82      11     15        nan     nan   
2023     82      11     20        nan     nan   
2023     82      11     25        nan     nan   
2023     82      11     30        nan     nan   
2023     82      11     35        nan     nan   
2023     82      11     40        nan     nan   
2023     82      11     45        nan     nan   
2023     82      11     50        nan     nan   
2023     82      11     55        nan     nan   
2023     82      12      0        nan     nan   
2023     82      12      5        nan     nan   
2023     82      12     10        nan     nan   
2023     82      12     15        nan     nan   
2023     82      12     20        nan     nan   
2023     82      12     25        nan     nan   
2023     82      12     30        nan     nan   
2023     82      12     35        nan     nan   
2023     82      12     40        nan     nan   
2023     82      12     45        nan     nan   
2023     82      12     50        nan     nan   
2023     82      12     55        nan     nan   
2023     82      13      0        nan     nan   
2023     82      13      5        nan     nan   
2023     82      13     10        nan     nan   
2023     82      13     15        nan     nan   
2023     82      13     20        nan     nan   
2023     82      13     25        nan     nan   
2023     82      13     30        nan     nan   
2023     82      13     35        nan     nan   
