X-point locations.
FORMAT:
YEAR    DAY    HOUR    MIN    RATE    DISTANCE
2023     82      15      0        0.00    13.416
2023     82      15      5        0.00    13.416
2023     82      15     10        0.00    13.416
2023     82      15     15        0.24     9.656
2023     82      15     20        0.25     9.705
2023     82      15     25        0.27     9.556
2023     82      15     30        0.26     9.561
2023     82      15     35        0.27     9.696
2023     82      15     40        0.00    13.416
2023     82      15     45        0.00    13.416
2023     82      15     50        0.00    13.416
2023     82      15     55        0.00    13.416
2023     82      16      0        0.00    13.416
2023     82      16      5        0.00    13.416
2023     82      16     10        0.00    13.416
2023     82      16     15        0.00    13.416
2023     82      16     20        0.00    13.416
2023     82      16     25        0.00    13.416
2023     82      16     30        0.00    13.416
2023     82      16     35        0.00    13.416
2023     82      16     40        0.00    13.416
2023     82      16     45        0.00    13.416
2023     82      16     50        0.00    13.416
2023     82      16     55        0.00    13.416
2023     82      17      0        0.00    13.416
2023     82      17      5        0.00    13.416
2023     82      17     10        0.00    13.416
2023     82      17     15        0.00    13.416
2023     82      17     20        0.00    13.416
2023     82      17     25        0.00    13.416
2023     82      17     30        0.00    13.416
2023     82      17     35        0.00    13.416
2023     82      17     40        0.00    13.416
2023     82      17     45        0.00    13.416
2023     82      17     50        0.00    13.416
2023     82      17     55        0.00    13.416
2023     82      18      0        0.00    13.416
2023     82      18      5        0.19     9.833
2023     82      18     10        0.20     9.604
2023     82      18     15        0.20     9.497
2023     82      18     20        0.19     9.564
2023     82      18     25        0.38     9.608
2023     82      18     30        0.20     9.525
2023     82      18     35        0.23     9.481
2023     82      18     40        0.20     9.485
2023     82      18     45        0.28     9.493
2023     82      18     50        0.23     9.453
2023     82      18     55        0.30     9.453
2023     82      19      0        0.22     9.365
2023     82      19      5        0.34     9.449
2023     82      19     10        0.23     9.365
2023     82      19     15        0.32     9.365
2023     82      19     20        0.45     9.449
2023     82      19     25        0.27     9.449
2023     82      19     30        0.26     9.497
2023     82      19     35        0.41     9.445
2023     82      19     40        0.27     9.405
2023     82      19     45        0.23     9.401
2023     82      19     50        0.33     9.437
2023     82      19     55        0.39     9.437
2023     82      20      0        0.30     9.434
2023     82      20      5        0.34     9.434
2023     82      20     10        0.29     9.431
2023     82      20     15        0.28     9.431
2023     82      20     20        0.37     9.477
2023     82      20     25        0.58     9.561
2023     82      20     30        0.41     9.481
2023     82      20     35        0.50     9.510
2023     82      20     40        0.54     9.550
2023     82      20     45        0.55     9.579
2023     82      20     50        0.43     9.579
2023     82      20     55        0.46     9.574
2023     82      21      0        0.47     9.572
2023     82      21      5        0.30     9.527
2023     82      21     10        0.52     9.568
2023     82      21     15        0.40     9.568
2023     82      21     20        0.38     9.612
2023     82      21     25        0.31     9.570
2023     82      21     30        0.29     9.568
2023     82      21     35        0.39     9.527
2023     82      21     40        0.46     9.567
2023     82      21     45        0.28     9.525
2023     82      21     50        0.29     9.522
2023     82      21     55        0.25     9.481
2023     82      22      0        0.23     9.521
2023     82      22      5        0.33     9.601
2023     82      22     10        0.30     9.600
2023     82      22     15        0.28     9.600
2023     82      22     20        0.30     9.600
2023     82      22     25        0.27     9.600
2023     82      22     30        0.26     9.640
2023     82      22     35        0.28     9.640
2023     82      22     40        0.38     9.640
2023     82      22     45        0.29     9.641
2023     82      22     50        0.36     9.681
2023     82      22     55        0.38     9.721
2023     82      23      0        0.38     9.722
2023     82      23      5        0.37     9.723
2023     82      23     10        0.30     9.765
2023     82      23     15        0.41     9.725
2023     82      23     20        0.19     6.646
2023     82      23     25        0.23     6.568
2023     82      23     30        0.20     6.570
2023     82      23     35        0.24     6.492
2023     82      23     40        0.31     6.413
2023     82      23     45        0.36     6.333
2023     82      23     50        0.37     6.293
2023     82      23     55        0.33     6.293
2023     83       0      0        0.48     6.176
2023     83       0      5        0.62     6.096
2023     83       0     10        0.70     6.053
2023     83       0     15        0.50     6.059
2023     83       0     20        0.65     6.059
2023     83       0     25        3.75     5.936
2023     83       0     30        3.70     5.936
2023     83       0     35        5.77     5.900
2023     83       0     40        1.66     5.983
2023     83       0     45        0.35     5.983
2023     83       0     50        2.33     5.943
2023     83       0     55        6.05     5.863
2023     83       1      0        7.29     5.867
2023     83       1      5        1.81     5.955
2023     83       1     10        2.34     5.875
2023     83       1     15        5.70     5.835
2023     83       1     20        2.35     5.875
2023     83       1     25        2.49     5.879
2023     83       1     30        4.77     5.835
2023     83       1     35        2.75     5.875
2023     83       1     40        5.79     5.835
2023     83       1     45        7.04     5.805
2023     83       1     50        4.98     5.805
2023     83       1     55        1.19     5.929
2023     83       2      0        7.24     5.805
2023     83       2      5        2.87     5.850
2023     83       2     10        5.05     5.805
2023     83       2     15        1.16     5.889
2023     83       2     20        2.14     5.855
2023     83       2     25        4.23     5.855
2023     83       2     30        5.78     5.815
2023     83       2     35        8.32     5.776
2023     83       2     40        3.17     5.861
2023     83       2     45        8.00     5.776
2023     83       2     50        4.41     5.821
2023     83       2     55        2.86     5.906
2023     83       3      0        1.56     5.946
2023     83       3      5        1.59     5.985
2023     83       3     10        1.59     6.031
2023     83       3     15        2.25     5.985
2023     83       3     20        1.28     6.070
2023     83       3     25        2.14     6.025
2023     83       3     30        1.96     6.019
2023     83       3     35        3.03     5.979
2023     83       3     40        1.62     6.019
2023     83       3     45        2.71     5.940
2023     83       3     50        1.12     6.019
2023     83       3     55        0.52     6.104
2023     83       4      0        0.65     6.064
2023     83       4      5        0.36     6.195
2023     83       4     10        1.14     6.031
2023     83       4     15        0.63     6.076
2023     83       4     20        3.53     5.918
2023     83       4     25        6.63     5.873
2023     83       4     30        1.31     5.991
2023     83       4     35        1.12     5.964
2023     83       4     40        2.72     5.952
2023     83       4     45        4.37     5.866
2023     83       4     50        3.06     5.925
2023     83       4     55        4.49     5.876
2023     83       5      0        2.26     5.946
2023     83       5      5        4.36     5.829
2023     83       5     10        1.40     5.954
2023     83       5     15        2.58     5.886
2023     83       5     20        2.29     5.934
2023     83       5     25        2.33     5.940
2023     83       5     30        2.43     5.946
